d = 19, symClass = C, r = 6.053771542277755, D = 16, Y = 0.06856778118365554
max of |f(z) - f(z^*)| for 100 points = 7.429612480791548e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -2.924327446862662e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.649513858836826e-13, 
confident_r = 6.0537715422777
1, 0, 1
2, 0, 1.05079245974023
0, 1, -1.741972541540109
1, 1, -0.2135360833446269
3, 0, 1.338277355122998
2, 1, 1.098097828695024
4, 0, 0.1041647934466537
3, 1, 0.8936268249507285
-1, 2, 2.913216081651149e-15
0, 2, -1.830451611724579
1, 2, 0.1383071093137172
5, 0, 3.034468335479423
4, 1, -2.0344683354794
2, 2, -0.2243821062611603
5, 1, 0.3719739938142111
3, 2, -0.3719739938142095
6, 0, 1.406251753804198
-1, 3, 1.28586881070133
4, 2, 1.153872918449592
0, 3, -2.331242405589114
6, 1, 1.023810945626712
7, 0, 0.04559765889013256
1, 3, 0.9544023411099232
5, 2, -1.912856265511219
2, 3, 1.912856265511216
7, 1, -0.468416729147555
3, 3, -0.2857705048417701
8, 0, -0.941336880216013
6, 2, 0.9390163294797742
4, 3, -1.362400187414285
-2, 4, 9.093985619005363e-16
8, 1, -0.2344835094686536
-1, 4, 0.2344835094686169
0, 4, -0.1814522099792663
9, 0, 0.7909862792350829
7, 2, -0.02283640980572505
5, 3, -1.556673391445615
1, 4, 1.556673391445605
2, 4, 0.1453320675957527
9, 1, -8.329391336515724e-15
6, 3, 1.469559457852224
10, 0, 3.188596446242243
8, 2, -2.137803986501924
3, 4, -0.02860923352721185
4, 4, -0.02224294201496992
10, 1, -0.2409271867244783
7, 3, 0.2409271867244965
9, 2, -0.1908215721716792
-2, 5, -0.1908215721716701
11, 0, 1.205818841384422
-1, 5, 0.2058188413844044
5, 4, 1.802015435497561
0, 5, -3.543987977037769
1, 5, 1.155226710334164
8, 3, -7.689076447844788e-15
11, 1, -1.333460451333755
2, 5, -0.5859334267713782
10, 2, 0.3908674679195422
6, 4, -0.3908674679195331
12, 0, 0.139401384270755
3, 5, -0.9159142825480057
9, 3, 1.195920543761899
7, 4, 0.6266780720407458
12, 1, -0.02953355842160942
4, 5, 0.02953355842159562
11, 2, -1.005718025770577
13, 0, 0.03497940189802422
-3, 6, 1.09106580401481e-15
-2, 6, 1.35118125050001
10, 3, 0.434432400046844
5, 5, -0.6479684833914152
-1, 6, 0.4344324000468319
8, 4, 0.1143831335102251
0, 6, -2.449651941619363
13, 1, 0.9812896761419235
1, 6, 0.9812896761419211
12, 2, 1.07581282186404
6, 5, 0.1198119691143078
14, 0, 0.04791367614359637
2, 6, 1.002878783596669
9, 4, -0.8408494939446334
11, 3, -0.1242329096038754
3, 6, 0.1850932724470298
7, 5, -2.163691085911036e-14
14, 1, -2.239948160264492
13, 2, 2.239948160264502
10, 4, -2.010014940365749
4, 6, 2.010014940365773
15, 0, 4.060960258209608
12, 3, -2.722682903086706
8, 5, 0.8636682699548152
-3, 7, -1.038826344212837
5, 6, -1.783450555009764
-2, 7, 1.783450555009756
-1, 7, 1.64977812617347
14, 2, -0.492208767004678
15, 1, -1.662542671794947
11, 4, 1.662542671794921
0, 7, -0.07942986974526886
9, 5, -0.2420422468584751
6, 6, -0.3002854917039767
13, 3, 0.1518747364304215
1, 7, -0.1518747364304001
16, 0, -1.093314489252132
2, 7, -0.5902468222623114
7, 6, 1.335645774819446
12, 4, 0.09308445364000985
15, 2, -2.234045261738581
10, 5, 3.332143090433779
3, 7, -2.234045261738521
16, 1, 1.025508016116568
14, 3, -0.4627481838674402
17, 0, 0.7985689022714916
4, 7, -0.2014310977285192
8, 6, -1.431599844083611
13, 4, -0.2745793895322164
11, 5, 0.2745793895322499
-4, 8, -7.002355050484558e-15
5, 7, 0.8159690801730443
-3, 8, -0.8159690801730551
16, 2, -0.2463935036831278
-2, 8, 0.2463935036831047
17, 1, -0.3599071642423388
-1, 8, -0.5243557177685149
15, 3, 0.4978043726160908
9, 6, -0.4978043726161177
0, 8, 1.639782997675237
6, 7, 3.101631555163254e-14
18, 0, 0.8311624179779127
12, 5, -0.2186205794143903
1, 8, -0.2186205794143499
14, 4, -0.02399632723136683
10, 6, -1.635740662011268
2, 8, 1.635740662011282
17, 2, -0.4173354212001381
7, 7, 0.2037993378554356
18, 1, 1.928539057955492
16, 3, -0.3770623854505501
3, 8, 0.1024809587851077
13, 5, -1.768356286976301
19, 0, 1.00000000000001
15, 4, 2.373263717064797
8, 7, -2.373263717064793
11, 6, -0.6534749522780177
4, 8, 0.01440673147382934
18, 2, -8.921189997233482e-15
19, 1, -0.4084638349384727
17, 3, 0.4084638349384812
5, 8, 0.4084638349384803
-4, 9, -0.4084638349384894
-3, 9, 1.72084911102046
9, 7, -0.3578662788835956
14, 5, 0.1235949429641012
-2, 9, -0.1235949429641242
12, 6, 1.544201997450661
-1, 9, -1.439600261717732
20, 0, 0.3160847673858359
16, 4, -0.2119199739391329
6, 8, -0.03006236686931889
0, 9, -1.377876379162153
10, 7, 0.03978039882879946
1, 9, -0.03978039882878755
19, 2, 0.2036981508394628
18, 3, 1.370143004459297
20, 1, -1.818055479097129
15, 5, 2.711682304047813
7, 8, -1.818055479097127
13, 6, 0.1000238737152618
2, 9, 0.1000238737152597
17, 4, -1.016363952363551e-15
21, 0, 0.06102231433921738
3, 9, 1.277255040783744
11, 7, 0.9601995017044815
8, 8, 0.2010093905090723
4, 9, 0.5335676955240596
20, 2, -0.2531644711563043
14, 6, 0.2531644711563142
16, 5, -1.332423702505953
19, 3, -1.345796342687921
21, 1, 0.5664461931703405
12, 7, 1.412009749017604
9, 8, -1.41200974901759
5, 9, -3.48667693036414e-16
-5, 10, -1.056930362442055e-16
18, 4, -0.2005138691936466
-4, 10, -0.200513869193641
-3, 10, 0.285373350902453
22, 0, 1.267065346339368
-2, 10, 0.216272886599133
-1, 10, 1.322936336073155
15, 6, -2.55993222373866
6, 9, 2.559932223738655
17, 5, -1.289501288785718
10, 8, 1.893544231956296
0, 10, -3.723995843680939
21, 2, 0.03177423692717764
20, 3, 0.04983649923885258
13, 7, -0.04983649923885104
22, 1, 0.2909215999684356
1, 10, -0.2909215999684323
19, 4, 1.124244576386736
7, 9, 1.124244576386755
2, 10, 1.213903516509674
23, 0, 0.01912885648666262
11, 8, 0.9808711435133662
16, 6, -2.705709861685405e-14
18, 5, 1.048027138474035
14, 7, 0.05007069022087095
3, 10, -1.048027138474045
8, 9, 0.1205009765803581
22, 2, -1.401190187623282
21, 3, -0.6268715013789519
4, 10, -0.6156944267610699
