d = 19, symClass = C, r = 9.792765267804921, D = 16, Y = 0.08922255389798386
max of |f(z) - f(z^*)| for 100 points = 9.027556480134535e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 8.415802776884362e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -8.191346906327723e-13, 
confident_r = 9.79276526
1, 0, 1
2, 0, 0.09621424656872643
0, 1, 0.2511986953342842
1, 1, -0.04553175242232042
3, 0, -1.086558350538371
2, 1, 0.7949954461706843
4, 0, -0.9907428187557966
3, 1, 1.103287678589122
-1, 2, 9.479451250396177e-14
0, 2, 0.02416889320979363
1, 2, -0.2855966888621591
5, 0, -0.9116454833795289
4, 1, -0.03784705245468428
2, 2, -0.004380803253448209
5, 1, -0.577693990027997
3, 2, -0.5548189564167259
6, 0, -0.1045423930521412
-1, 3, 1.325956099370927
4, 2, 0.07648988788111924
0, 3, -0.2729420400597898
6, 1, 0.3024982431412677
7, 0, -0.3268805616492987
1, 3, 0.6689731573941091
5, 2, 0.77348408844927
2, 3, 0.374080450701167
7, 1, 0.1199823232090623
3, 3, 0.049472905809486
8, 0, -0.1915378204225902
6, 2, 0.1061519927458465
4, 3, 0.2714734173184954
-2, 4, 3.673977289431255e-14
8, 1, 0.297128104962555
-1, 4, 0.3695231766284854
0, 4, -0.2488733034831214
9, 0, 0.1806090491292696
7, 2, -0.03139969219779663
5, 3, 0.2209668311879384
1, 4, -0.3333220196916302
2, 4, -0.02747847024271956
9, 1, 1.446728214592883
6, 3, -0.863808940678422
10, 0, -0.08771328332153448
8, 2, -0.003641425636241938
3, 4, -1.554070804308458
4, 4, 0.04511025673860009
10, 1, 1.44977315029975
7, 3, 1.593256181567778
9, 2, -0.08286970549721448
-2, 5, -0.01759953736787144
11, 0, 0.2942620749875675
-1, 5, -0.03022655612503358
5, 4, -0.2480184164295937
0, 5, -0.480202851367164
1, 5, 0.6915568927769824
8, 3, 0.8404435528197719
11, 1, 0.6299575762499454
2, 5, 0.5322929817493783
10, 2, -0.05558239199435496
6, 4, -0.05338148787460911
12, 0, 1.076499882959026
3, 5, -0.7028175036310893
9, 3, -1.198786440218872
7, 4, -0.3703677527134279
12, 1, 0.8968927430531601
4, 5, 0.8708853075942624
11, 2, -0.06349993380515531
13, 0, -0.8415988081999225
-3, 6, -1.704861298251348e-14
-2, 6, 0.1275758670870403
10, 3, -0.2827625319730972
