d = 19, symClass = C, r = 14.44190836107019, D = 16, Y = 0.1124389577883243
max of |f(z) - f(z^*)| for 100 points = 4.476419235288631e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -7.061018436615996e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -1.250111125727926e-13, 
confident_r = 14.441908361070
1, 0, 1
2, 0, -1.485944381905747
0, 1, 0.2722594699997593
1, 1, 1.110280128089664
3, 0, -0.5998594175266827
2, 1, -0.3948327636545088
4, 0, 1.208030706117002
3, 1, -0.04085523608726415
-1, 2, -6.356583158156999e-17
0, 2, -0.4045624298667079
1, 2, -0.7890224937739601
5, 0, -0.4537962587344179
4, 1, 0.3979533032566173
2, 2, -1.649814518676304
5, 1, 0.07107095677164062
3, 2, -0.5334976016781988
6, 0, 0.8913577314069293
-1, 3, -0.01464268740298491
4, 2, 0.5866995269446316
0, 3, -0.163317407090132
6, 1, -0.2068560592051104
7, 0, 1.131457659834591
1, 3, -0.3339862658267129
5, 2, 0.08984396746074744
2, 3, 0.3048378854028766
7, 1, 0.3377866094722423
3, 3, -0.6660119909272697
8, 0, -0.3091220590184421
6, 2, 0.06070860853536063
4, 3, 0.1003609122124622
-2, 4, 1.211858870812455e-15
8, 1, -0.351945733003652
-1, 4, 0.524804209804879
0, 4, 0.3288977997908655
9, 0, -0.6401686792047073
7, 2, -0.4685504141306703
5, 3, 0.8586725449055685
1, 4, 0.8809189947532449
2, 4, 1.172443541820593
9, 1, -0.7186918953817115
6, 3, 0.2368441516261479
10, 0, 0.6743160011962089
8, 2, -0.5913364752349112
3, 4, 0.8926753260694297
4, 4, 1.341252487123802
10, 1, -0.7991644093212067
7, 3, -0.3695267173756743
9, 2, 0.3355829598348756
-2, 5, -0.4263044733471353
11, 0, 0.08212542331010501
-1, 5, -0.7703396008001404
5, 4, 0.09314278196766794
0, 5, -0.3958097988906155
1, 5, -1.10755478325864
8, 3, -0.3147648806848222
11, 1, -0.4732961294662663
2, 5, 0.0217218300325129
10, 2, -0.1056074889314287
6, 4, 0.7927477639739401
12, 0, -0.7246485957256136
3, 5, -0.220718460730932
9, 3, 0.02450739812221599
7, 4, -0.1394483963476072
12, 1, -1.13196132688916
4, 5, 0.6201106640167555
11, 2, 0.5885257789360342
13, 0, -1.562210814319842
-3, 6, -1.601890856727939e-15
-2, 6, 0.02175821908251724
10, 3, 0.3159396112573606
5, 5, -0.503840968274204
-1, 6, 0.5677396777694
8, 4, -0.4769701022756895
0, 6, 0.2426805835330443
13, 1, -0.3090050624119697
1, 6, 0.3412670339601985
12, 2, 0.3073765990389538
6, 5, -0.5018071854843837
14, 0, -1.681283152995376
2, 6, 0.4962850153388254
9, 4, -1.002461740362517
11, 3, 0.7566128511882532
3, 6, 0.4733025735306118
7, 5, 0.2686523099251034
14, 1, -0.3869622885089051
13, 2, -0.3789890678854018
10, 4, -0.1335031386961762
4, 6, -0.4529721432064865
15, 0, 0.2722139594403087
12, 3, -0.238716036694277
8, 5, 0.3409080520493842
-3, 7, 1.005147679814206
5, 6, 0.1453430990028008
-2, 7, 0.2579801410936379
-1, 7, 0.1540992466433583
14, 2, -0.5019321146282463
15, 1, -0.6043540382600533
11, 4, -0.4224921908178134
0, 7, 0.3080500627936786
9, 5, 0.1704637886510288
6, 6, 0.9896567762001505
13, 3, 0.5299645959200349
1, 7, -0.09309926768457466
16, 0, -0.7486925191954739
2, 7, -0.5308160993287315
7, 6, -0.1502201289275398
12, 4, -0.04935437969907859
15, 2, -0.04966913045106801
10, 5, 0.1791736309721321
3, 7, -0.2645808746093851
16, 1, -1.31645795406035
14, 3, 0.3680925331842462
17, 0, -1.431393744668998
4, 7, 0.4347320453004191
8, 6, -0.1491307336650602
13, 4, -0.1839890182431539
11, 5, -0.1514740485524101
-4, 8, 1.849060564675652e-16
5, 7, 0.4459927122267915
-3, 8, 0.2620615056910139
16, 2, 0.5229717846924102
-2, 8, -0.7798298671600121
17, 1, -0.6575406860587788
-1, 8, 0.7218703402032381
15, 3, -0.04263258273208375
9, 6, 0.3200235605945496
0, 8, -0.08416140795354131
6, 7, 1.18410634303235
18, 0, 0.9512550523360238
12, 5, -0.1413466029861627
1, 8, -0.3179897408345213
14, 4, 0.6962398555170892
10, 6, -1.2759396439991
2, 8, -1.308996631167537
17, 2, 0.5145983274847042
7, 7, 0.1459548273995103
18, 1, -0.1661430393140921
16, 3, 1.161598261596288
3, 8, -0.9681315858533952
13, 5, -0.09033441001590001
19, 0, 0.02160063140562674
15, 4, 0.9304818916102321
8, 7, 0.8758334740748662
11, 6, -0.6969119372382648
4, 8, -0.9531634002960575
18, 2, 1.067936184263532
19, 1, 0.4532772201890971
17, 3, 0.1675113881588272
5, 8, -0.2236336727142458
-4, 9, -0.03199255524180217
-3, 9, 0.008783553936570553
9, 7, 1.173889628592794
14, 5, 0.9949949751745397
-2, 9, 0.9305235746518904
12, 6, -0.3519372364962767
-1, 9, -0.07578787485722381
20, 0, -0.5481998148722225
16, 4, 0.4807398099346346
6, 8, -1.326465885638599
0, 9, -0.17429198531067
10, 7, 0.3055415382645604
1, 9, 0.5606761131033092
19, 2, 0.7070410862126968
18, 3, 0.1240845551865932
20, 1, 0.4573617944472723
15, 5, 0.01853995328609347
7, 8, -0.4898787467597846
13, 6, 0.5300907130798389
2, 9, 0.2199848069836699
17, 4, -0.7955054647131601
21, 0, -0.6787155327844355
3, 9, 0.2003448068806429
11, 7, 0.1946621793689628
8, 8, -0.3432120792822677
4, 9, 0.4009750221818938
20, 2, 1.187513864249758
14, 6, 0.5490961496484252
16, 5, -0.542851019772377
19, 3, 0.9131360523668165
21, 1, 0.01335424438132876
12, 7, 0.1489405345419202
9, 8, 0.1373777090725568
5, 9, -0.391341349059407
-5, 10, -2.458183010330053e-15
18, 4, -0.498657613829943
-4, 10, 0.6334647371513736
-3, 10, 0.05949332807451622
22, 0, -0.1220338113793773
