d = 19, symClass = D, r = 17.99779564616972, D = 16, Y = 0.1220918384911068
max of |f(z) - f(z^*)| for 100 points = 3.021716210582781e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.131150728639341e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 6.918909889463976e-13, 
confident_r = 17.99779564617
1, 0, 1
2, 0, 1.379980094648025
0, 1, -0.324576557725799
1, 1, 0.3887821296975726
3, 0, -1.629974162049219
2, 1, 0.4753242282579337
4, 0, 0.9043450616293996
3, 1, -0.9642310219701417
-1, 2, -0.5961025910828516
0, 2, -0.4479091888521096
1, 2, 0.1729110410112767
5, 0, 0.02835573331052045
4, 1, -0.8176558496613806
2, 2, 0.5365116001368253
5, 1, -0.4777297427283783
3, 2, 0.2253506120040999
6, 0, -2.249331898420484
-1, 3, -1.052209484732839
4, 2, 0.6559379735024237
0, 3, 0.5290514026995612
6, 1, -0.9100342723159904
7, 0, -1.453910689390224
1, 3, 0.756213778133495
5, 2, 0.1206561509418627
2, 3, -0.4292143545658135
7, 1, -0.3555833849529518
3, 3, -0.6337048260731886
8, 0, -0.1320019109062817
6, 2, -1.330619616964093
4, 3, 0.7605194076590304
-2, 4, -0.8226097100662098
8, 1, 1.440097014692161
-1, 4, -1.070501883173755
0, 4, -0.2935292070986433
9, 0, 1.656815768954425
7, 2, -0.598645609170456
5, 3, 0.1448263928130242
1, 4, 0.4811071791117471
2, 4, 0.2386137947390738
9, 1, 0.1934809270654177
6, 3, -0.7747662106602758
10, 0, 0.03913034753856014
8, 2, -1.128348796804785
3, 4, 0.002161742013925098
4, 4, 0.3515931990404326
10, 1, -0.2196816636803143
7, 3, 0.1074359227113866
9, 2, -1.142571241257901
-2, 5, 0.3928196607736658
11, 0, -0.7558211510695348
-1, 5, 0.2076873950135686
5, 4, 0.5399874484852318
0, 5, 0.3153729514143119
1, 5, -0.7451980007878961
8, 3, -0.231754034882326
11, 1, 0.6520905234007268
2, 5, 0.536202533192948
10, 2, -0.6592575355898088
6, 4, 0.3109793588817354
12, 0, -1.474059084031458
3, 5, -0.6621626395467324
9, 3, 1.571671652062028
7, 4, 0.982079010440456
12, 1, -0.6795520579806001
4, 5, 0.814001503526989
11, 2, -0.4225466827027969
13, 0, -1.307471815271872
-3, 6, 0.971631821398214
-2, 6, -1.452028144334227
10, 3, -0.5460933839348547
5, 5, 0.01102420238442565
-1, 6, -0.08968658124902434
8, 4, 0.4298571185002162
0, 6, 0.7300804047716607
13, 1, 0.1420828118931721
1, 6, -1.058727544661297
12, 2, -1.255829181242489
6, 5, -0.1128986276750491
14, 0, -2.006367810758291
2, 6, 1.04355996111428
9, 4, 0.1316928952759128
11, 3, 0.3607353132775892
3, 6, -0.2818405291759287
7, 5, -0.2833420040692955
14, 1, 0.1366433628559147
13, 2, 0.5464017022689308
10, 4, 0.1665030865963001
4, 6, -0.5923072656409428
15, 0, -0.04621911264350141
12, 3, 1.332757908396678
8, 5, -0.49672763450928
-3, 7, 0.07858518730901078
5, 6, 0.3450289528879935
-2, 7, 0.2457226301523935
-1, 7, -0.07284033395266504
14, 2, -0.490697993224078
15, 1, 0.02789581265007115
11, 4, -0.5187943426736921
0, 7, 0.4719053268018365
9, 5, 0.4486461055061949
6, 6, -0.8745000458652432
13, 3, 0.6662337504547797
1, 7, -0.5018561362044101
16, 0, -1.086505071133496
2, 7, 0.4232151830185347
7, 6, 1.224952816565159
12, 4, -0.8719975629883769
15, 2, -0.2101765598540961
10, 5, 0.01347816705402833
3, 7, -0.5671267115947496
16, 1, -0.3264288827305294
14, 3, 1.370129374419931
17, 0, 0.5625555110001246
4, 7, 0.2969274164698635
8, 6, 1.049501644171795
13, 4, -1.344517610989171
11, 5, 0.5263571222570288
-4, 8, -0.53908243447214
5, 7, 0.468958350640221
-3, 8, -0.2381302884947729
16, 2, 1.987305214638932
-2, 8, -1.477271290063699
17, 1, -0.005151852879538988
-1, 8, -0.938092618411401
15, 3, 0.7786871370904028
9, 6, -0.3673156749702047
0, 8, 0.04284472585303851
6, 7, 0.5747806106012763
18, 0, 2.286372781656778
12, 5, -0.1270986453271625
1, 8, -0.5805114796511567
14, 4, -0.8261190244033841
10, 6, 0.1998575392644952
2, 8, 0.6639183305676247
17, 2, 1.153259300549126
7, 7, -0.9540366239069556
18, 1, 0.4584073189988355
16, 3, 0.8428580747925251
3, 8, 0.6156426413994545
13, 5, 0.1312417399901319
19, 0, -0.6446617009005509
15, 4, -0.2020662588376232
8, 7, -0.291627284007088
11, 6, 1.129128907405536
4, 8, 0.156371246038209
18, 2, 0.2669998280462618
19, 1, 0.4076654666929402
17, 3, 0.2872541658640142
5, 8, -0.741407208424776
-4, 9, -0.1934362552183447
-3, 9, 1.71507427318588
9, 7, 0.1392756940432885
