d = 19, symClass = D, r = 21.35538310922701, D = 16, Y = 0.13549473115155
max of |f(z) - f(z^*)| for 100 points = 1.538524863065049e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 5.221378884812111e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.507505479978136e-14, 
confident_r = 21.3553831092
1, 0, 1
2, 0, 0.900173908462952
0, 1, -0.6082683402532832
1, 1, 0.7305650447415353
3, 0, -1.21131445004894
2, 1, -0.7466068468285184
4, 0, -0.1896869345220655
3, 1, 0.08814935020919776
-1, 2, 0.4677784987122915
0, 2, -0.5475472892405928
1, 2, 0.8552268207946316
5, 0, 0.3363379760808561
4, 1, -0.5963572285689919
2, 2, 0.6576355917114443
5, 1, -0.3911939907205956
3, 2, -0.4975651837051661
6, 0, -1.090393662878802
-1, 3, -0.4457226249653547
4, 2, -0.6720760033949814
0, 3, 0.7368042300585941
6, 1, -0.6131124683132055
7, 0, 0.4496686387228225
1, 3, -0.3822180695242796
5, 2, 0.5842573717419298
2, 3, 0.3240172433423662
7, 1, -1.005291903572124
3, 3, -0.8849439953969191
8, 0, -1.070925137695935
6, 2, 0.07934974510628985
4, 3, -1.21295767220094
-2, 4, 0.4210819994813239
8, 1, -0.7510918230184512
-1, 4, -0.3397979058964884
0, 4, 0.1153805568298227
9, 0, 0.4672826968983808
7, 2, -0.4125199858474706
5, 3, -0.360829599254346
1, 4, 0.2535926813634008
2, 4, 0.7698528698971231
9, 1, -0.2845348510171452
6, 3, 0.9043756620673843
10, 0, 0.302762670493729
8, 2, -0.5368252172809501
3, 4, 1.178690734961886
4, 4, -0.1385786438060633
10, 1, -0.3223930850393694
7, 3, -0.7180217126116677
9, 2, 0.5499276187137975
-2, 5, -0.4211299507552553
11, 0, 0.05430069051663744
-1, 5, 0.06054287694430142
5, 4, 0.9300741857174269
0, 5, 0.4036845977805545
1, 5, 0.4949210372716291
8, 3, 0.3417426198409987
11, 1, -0.1128487639217419
2, 5, -0.3147812531203394
10, 2, -0.3521426235939824
6, 4, -0.4478951961307979
12, 0, 0.2297705247712477
3, 5, 0.1115180296956691
9, 3, -0.1067765816690302
7, 4, -0.04045646099918265
12, 1, 0.3121651599853155
4, 5, 0.9374324812104592
