d = 19, symClass = D, r = 20.66184217875808, D = 16, Y = 0.1372054880022013
max of |f(z) - f(z^*)| for 100 points = 4.803490938343202e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 5.766845334598258e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -1.227906665235423e-13, 
confident_r = 20.66184218
1, 0, 1
2, 0, 1.388511875953168
0, 1, -0.02876734834814264
1, 1, -0.7263885793062661
3, 0, -0.6914721850421526
2, 1, 1.163596785519734
4, 0, 0.9279652296631102
3, 1, 0.5252534266208202
-1, 2, -0.7127013757380662
0, 2, -0.0399438048216545
1, 2, -0.7513039154425567
5, 0, 0.0008275603312366532
4, 1, -0.9991724396689533
2, 2, -1.008599168923378
5, 1, 0.02089627329704093
3, 2, 0.02089627329746361
6, 0, -0.9601173408235574
-1, 3, -1.32603630919187
4, 2, 1.615667955515025
0, 3, 0.01989182121994277
6, 1, 0.02706910146336816
7, 0, 0.5276403681462044
1, 3, -0.4723596318533405
5, 2, -0.03347359406608685
2, 3, -0.0334735940658755
7, 1, -1.407543531016836
3, 3, 0.5022774981231535
8, 0, -0.1000211340940692
6, 2, 0.729320620748123
4, 3, -0.4466013945760747
-2, 4, -0.9895943242200165
8, 1, -0.8452234159188456
-1, 4, -0.8452234159183208
0, 4, -0.02669509901684973
9, 0, -0.5218662173099547
7, 2, 0.7647180068091705
5, 3, -0.01511014829517267
1, 4, -0.01511014829496033
2, 4, -1.043194409042796
9, 1, 0.02050252874409138
6, 3, -0.8045948117926521
10, 0, 0.001149077347441381
8, 2, -1.387362798605173
3, 4, -1.444517547173152
4, 4, -0.6740633448211226
10, 1, 0.02161302145081101
7, 3, 0.02161302145096975
9, 2, -0.3815380903395442
-2, 5, -0.381538090339032
11, 0, 1.353957479271645
-1, 5, 0.3539574792720668
5, 4, 0.05751088998056132
0, 5, 0.02874354163222048
1, 5, -0.3557721952315466
8, 3, 0.517698139791915
11, 1, 0.7469928821303863
2, 5, 0.683989124282705
10, 2, 0.02901472363659378
6, 4, 0.02901472363628131
12, 0, -0.6416621449999091
3, 5, -0.6329093917871415
9, 3, -0.3631981346060524
