d = 19, symClass = D, r = 15.99624589902616, D = 16, Y = 0.1178863276375853
max of |f(z) - f(z^*)| for 100 points = 4.590647306734752e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.265654248072678e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 6.991629497576923e-14, 
confident_r = 15.9962458990262
1, 0, 1
2, 0, -1.489364711358644
0, 1, -0.4268756298683279
1, 1, -0.1407629300942726
3, 0, 1.63094312302681
2, 1, 0.1368729902781905
4, 0, 1.218207243439952
3, 1, -0.8779815769443843
-1, 2, -1.350519325359827
0, 2, 0.6357734992647551
1, 2, 0.1849476074939258
5, 0, -1.436670164243509
4, 1, 0.8011157709942435
2, 2, 0.2096473407497834
5, 1, 1.733261797524565
3, 2, -1.613085268632452
6, 0, -2.429069133668866
-1, 3, -0.1822898943725089
4, 2, -0.2038538016584016
0, 3, -0.6962098729213323
6, 1, 0.4157559693725504
7, 0, -1.709459892704878
1, 3, 0.7490882976821488
5, 2, -1.561055616453716
2, 3, 1.444200128579717
7, 1, 0.8518969547632509
3, 3, -0.2295763328142604
8, 0, -0.3249901681419782
6, 2, 1.307634777923856
4, 3, 0.2047667448930563
-2, 4, 2.011415825198503
8, 1, 1.53374349194187
-1, 4, -1.572276778266464
0, 4, -0.5200229843534697
9, 0, 1.659975470547763
7, 2, -0.2798099750133809
5, 3, -0.4919082499777463
1, 4, 1.241486127319538
2, 4, -0.2754544400515463
9, 1, 0.5765037876622705
6, 3, 0.2232320622222757
10, 0, 2.139725844485772
8, 2, -1.193153559031556
3, 4, -0.3154615845026328
4, 4, -0.1714784210486312
10, 1, 1.189080351391292
7, 3, -1.346979604274541
9, 2, 1.019344314466665
-2, 5, -0.7721697957877647
11, 0, -1.375978448325666
-1, 5, 0.4134468792608929
5, 4, -1.297233079955448
0, 5, 1.040155111142778
1, 5, -0.5183309849834047
8, 3, 0.1901030573864542
11, 1, 0.3174636455971
2, 5, -0.6705561252294
10, 2, -2.581458956778766
6, 4, 2.402472275513172
12, 0, 1.986826726109509
3, 5, -0.8668371769397077
9, 3, -1.431938015061524
7, 4, -0.1979451066961742
12, 1, -1.336580072859305
4, 5, 1.284512538569719
11, 2, -0.00501056526467908
13, 0, -0.7070545737484593
-3, 6, -2.20262020621006
-2, 6, 0.2714961359156647
10, 3, 1.315706608353722
5, 5, 0.202229901897927
-1, 6, -1.541241414893523
8, 4, 0.1667396681881284
0, 6, 1.036910416428553
13, 1, -0.9246249936284323
1, 6, 0.6842810659375136
12, 2, -0.6192122693201876
6, 5, -0.626822714400071
14, 0, 2.546009239676746
2, 6, -1.115665676258933
9, 4, 0.1541860176610355
11, 3, -0.4780685595266474
3, 6, 0.3016390285625892
7, 5, -0.1848496184904879
14, 1, 0.7976120001427407
13, 2, -0.6419817731850587
10, 4, 2.324981147614017
4, 6, -2.150940707645983
15, 0, -2.343127324430327
12, 3, 1.306574257451179
8, 5, 0.5470845511670223
-3, 7, 1.108395287425513
5, 6, 0.6288714724583891
-2, 7, -0.9838236550532311
-1, 7, -0.1646422624344105
14, 2, -1.268785262138125
15, 1, 0.1512740792445055
11, 4, -0.7908091570444721
0, 7, 0.7297267684329009
9, 5, 0.2296446379783064
6, 6, 0.3419228886567452
13, 3, 1.202277371634778
1, 7, -1.151648707469719
16, 0, -0.7341783554707351
2, 7, -0.3382801163510236
7, 6, -1.421725490458684
12, 4, -1.069563516640357
15, 2, -1.1732193279414
10, 5, -0.1966413414233828
3, 7, 1.39252155021136
