d = 19, symClass = D, r = 5.779712657768769, D = 16, Y = 0.06086960588470212
max of |f(z) - f(z^*)| for 100 points = 2.069039384267057e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -6.524780715722045e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.618594147601016e-12, 
confident_r = 5.77971266
1, 0, 1
2, 0, 1.926097914059006
0, 1, 0.3891387735175643
1, 1, 0.1320349229484957
3, 0, 0.9464381458190244
2, 1, -0.8156558152244368
4, 0, 2.709853174542041
3, 1, 1.188593067134031
-1, 2, -1.834249483063388
0, 2, 0.7495193799523132
1, 2, -0.2242758854410303
5, 0, 0.1514289850537579
4, 1, -0.848571014946112
2, 2, 0.2543121896724205
5, 1, 0.05137990797720107
3, 2, 0.0513799079778202
6, 0, 1.82293253844942
-1, 3, 1.16283542069298
4, 2, -1.571032964293205
0, 3, 0.3682957792744677
6, 1, -0.9142524022301937
7, 0, 0.01743322087759348
1, 3, -0.9825667791222854
5, 2, -0.3174033035492364
2, 3, -0.3174033035491461
7, 1, -0.2681242454396039
3, 3, 0.1249628876591547
8, 0, 3.293344632831582
6, 2, 2.289346627272065
4, 3, 0.4731407519600867
-2, 4, -3.532944103191776
8, 1, -0.1076950527152054
-1, 4, -0.1076950527156615
0, 4, 1.054508940755615
9, 0, -0.1042548361375546
7, 2, -0.708196295007322
5, 3, 0.4625276483559728
1, 4, 0.4625276483559503
2, 4, -0.4319773151174869
9, 1, -0.7137775941644531
6, 3, -0.7719677773878102
10, 0, 0.2916670522424871
8, 2, -1.634430861815896
3, 4, 1.6268542964438
4, 4, 0.357795255102059
10, 1, -0.08727444299031592
7, 3, -0.08727444299024549
9, 2, 0.1569357940359992
-2, 5, 0.1569357940360009
11, 0, 0.6652944089087253
-1, 5, -0.3347055910913687
5, 4, -0.7193506575165868
0, 5, -0.3302118839988607
1, 5, 0.07162280999403001
8, 3, -0.2421849891640594
11, 1, -0.8980242330400077
2, 5, 0.5692406708052874
10, 2, 0.09896273358012896
6, 4, 0.09896273358012594
12, 0, 2.564708413957829
3, 5, -1.263138858599482
9, 3, 1.12492981859285
7, 4, 1.25093992335686
12, 1, -0.02961224925333073
4, 5, -0.02961224925333507
11, 2, 0.771897008540632
13, 0, 0.167126067110051
-3, 6, -1.736003679721591
-2, 6, 2.239734878189598
10, 3, -0.1120410085743297
5, 5, 0.01999391437448376
-1, 6, -0.112041008574119
8, 4, -2.210307500218574
0, 6, 0.7093737322181765
13, 1, -0.969482847142743
1, 6, -0.9694828471427469
12, 2, -1.760939644858837
6, 5, 0.453128397395612
14, 0, 0.03357809036846318
2, 6, -1.892519823690821
9, 4, 1.385415724192343
11, 3, -0.05109298330876142
3, 6, -0.2122632531689262
7, 5, 1.496116257431879
14, 1, 0.4525043494120544
13, 2, 0.452504349412072
10, 4, -0.6113498408807132
4, 6, -0.6113498408811687
15, 0, 0.1433181678375798
12, 3, -0.8031199779822729
8, 5, 0.4117726851432846
-3, 7, 1.093642250497081
5, 6, -0.3557710584903102
-2, 7, -0.3557710584898162
-1, 7, -0.2095035241791379
14, 2, -0.516433549850323
15, 1, -0.3823548313275436
11, 4, -0.3823548313271238
0, 7, 0.00678394218966006
9, 5, -1.589042805435799
6, 6, 0.2406907572548132
13, 3, 0.1829319301744676
1, 7, 0.1829319301744944
16, 0, 3.633451053031937
2, 7, 1.045501544616491
7, 6, -0.8123843037791872
12, 4, 3.220912696214674
15, 2, 0.692141882972142
10, 5, -0.1235139322543292
3, 7, 0.6921418829707511
16, 1, 0.02143644756853577
14, 3, 0.4251688115559255
17, 0, 1.412753479238861
4, 7, 0.4127534792390598
8, 6, 0.911315415406767
13, 4, 0.153534885178506
11, 5, 0.153534885178489
-4, 8, -4.970546784577635
5, 7, -0.1043375400237994
-3, 8, -0.1043375400213378
16, 2, -0.2074312163905777
-2, 8, -0.2074312163926534
17, 1, -1.956211924686897
-1, 8, 0.7596301124621322
15, 3, 0.04862790483984238
9, 6, 0.0486279048383713
0, 8, 1.281568091190496
6, 7, -2.180176218962913
18, 0, -0.2008050224141068
12, 5, -0.1207132454839157
1, 8, -0.1207132454834677
14, 4, -1.364055406558927
10, 6, 0.8908735386935629
2, 8, 0.890873538693541
17, 2, -0.2617680519212058
7, 7, -0.1297331289729167
18, 1, -1.263787635898644
16, 3, 0.4300948758758688
3, 8, -0.1635495850352368
13, 5, 0.4214129365141284
19, 0, 2.364471166115715
15, 4, 0.1841174119190344
8, 7, 0.1841174119191915
11, 6, 1.790361667447104
4, 8, -0.6077547201358964
18, 2, -1.374805535222748
19, 1, -0.04190832072760239
17, 3, -0.04190832072761425
5, 8, -0.0419083207277036
-4, 9, -0.04190832072758428
-3, 9, 1.100551799454477
9, 7, -0.9173385289278321
14, 5, -0.266572762561069
-2, 9, -0.2665727625610966
12, 6, -1.486885525746941
-1, 9, -1.379143395954261
20, 0, 0.4103503158689875
16, 4, -2.299502858673216
6, 8, 3.133480666859576
0, 9, -0.04056959906782849
10, 7, -0.2755866376491147
1, 9, -0.2755866376491358
19, 2, 1.314041084031031
18, 3, -0.8652833483783507
20, 1, -1.008605625334912
15, 5, 0.1799874417989782
7, 8, -1.008605625334883
13, 6, -0.03540176408740597
2, 9, -0.03540176408738278
17, 4, 0.4113779269340806
21, 0, 0.01649946524293983
3, 9, -0.9299386805767985
11, 7, -0.1031652388149007
8, 8, 0.434836504838489
4, 9, 0.8551327032204399
20, 2, -0.1680991225941929
14, 6, -0.1680991225941502
16, 5, 1.352164067339986
19, 3, 0.436268494782846
21, 1, 0.5047149844914408
12, 7, -0.9484734730362668
9, 8, -0.9484734730362453
5, 9, 1.556490945504814
-5, 10, -0.2777585375585113
18, 4, 0.3022737055341547
-4, 10, 0.3022737055341275
