d = 19, symClass = D, r = 18.46163450030905, D = 16, Y = 0.1250989874142013
max of |f(z) - f(z^*)| for 100 points = 5.586908713439698e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -3.879119248040297e-11, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.371458750540569e-11, 
confident_r = 18.46163450030905
1, 0, 1
2, 0, 0.7840963959672962
0, 1, 1.305399944721819
1, 1, 1.604766285384452
3, 0, -0.2345203986746262
2, 1, 0.6786532141682243
4, 0, -0.3851928418088056
3, 1, 0.6968372868647214
-1, 2, 1.032879864643875
0, 2, 1.023559391991077
1, 2, -1.193765472349341
5, 0, 1.704069015705241
4, 1, 0.7040690156937117
2, 2, 1.258291460783489
5, 1, 2.094861820264156
3, 2, 2.094861820263681
6, 0, -0.183886599395324
-1, 3, -1.913952541072082
4, 2, 0.5321295393534123
0, 3, -0.3061429154700508
6, 1, 1.22293665749765
7, 0, 2.575274830741452
1, 3, 1.575274830754351
5, 2, 0.8859138682667888
2, 3, 0.8859138682776282
7, 1, 0.7643377936557316
3, 3, -0.3763504290333852
8, 0, -1.086124714986403
6, 2, 0.546387605210967
4, 3, 1.620332295273024
-2, 4, 0.8098773793517838
8, 1, 1.089079797592393
-1, 4, 1.089079797583147
0, 4, -0.5028307144005987
9, 0, -0.9450001826068737
7, 2, -0.8577919356338021
5, 3, 0.9096513557524504
1, 4, 0.9096513557520107
2, 4, -0.9360272045116919
9, 1, 1.348321318202909
6, 3, -0.159158022342006
10, 0, 1.336154373704694
8, 2, 0.5520579777382061
3, 4, -0.9686191867445387
4, 4, -0.6181444859032004
10, 1, -1.558341381632948
7, 3, -1.558341381625565
9, 2, 1.118260984359391
-2, 5, 1.118260984357761
11, 0, 0.4605701851022142
-1, 5, -0.5394298148895696
5, 4, -0.3863082905302894
0, 5, 0.9190916541917896
1, 5, -0.8639376817142514
8, 3, 1.657530783628469
11, 1, -1.616747035971458
2, 5, -0.4681602794416422
10, 2, 1.642573603350726
6, 4, 1.64257360334394
12, 0, 0.09033557883303529
3, 5, 0.1585443663062089
9, 3, -0.1634225583178879
7, 4, 1.295626790029484
12, 1, -1.915714582697398
4, 5, -1.915714582716371
11, 2, 0.07288511817474068
13, 0, 1.616435703249512
-3, 6, -0.2422313976423724
-2, 6, -1.500723289530945
10, 3, 1.129866218998781
5, 5, 2.734632504386513
-1, 6, 1.129866218997871
8, 4, -0.2614123601671117
0, 6, -0.2400455566792059
13, 1, 0.4729108644912951
1, 6, 0.4729108644752429
12, 2, 0.9589002256632095
6, 5, 1.38448399250876
14, 0, 2.019263713460176
2, 6, 1.235167317472385
9, 4, -0.1725702488995426
11, 3, -0.466018303731923
3, 6, 0.2799623545113048
7, 5, 0.7009672399969142
14, 1, -2.49847354132528
13, 2, -2.498473541321421
10, 4, 0.6946418712690472
4, 6, 0.6946418712675027
15, 0, -0.399638944938218
12, 3, -0.1651185462628036
8, 5, 0.6917725041000207
-3, 7, -0.5695156902213869
5, 6, 1.596421445114138
-2, 7, 1.59642144511236
-1, 7, -0.187965719251895
14, 2, 0.5993145093111244
15, 1, 2.056363676991254
11, 4, 2.05636367699101
0, 7, 3.361763621722838
9, 5, 0.1908733447975626
6, 6, -0.2950950150344182
13, 3, -0.8101527747827705
1, 7, -0.8101527747746103
16, 0, -0.4664336328202816
2, 7, 0.6535139057426953
7, 6, -0.6887476366569054
12, 4, -0.2684167348044276
15, 2, 0.4778187005080385
10, 5, 1.156471914674609
3, 7, 0.4778187005045736
16, 1, -0.7141919594199259
14, 3, 0.4963717197554596
17, 0, 0.4855822043353095
4, 7, -0.5144177956577635
8, 6, 1.270496713015862
13, 4, -3.071446509733581
11, 5, -3.071446509697921
-4, 8, -0.3978579303096295
5, 7, 0.9977665135884717
-3, 8, 0.9977665136086173
16, 2, 0.8539435442082892
-2, 8, 0.8539435442134415
17, 1, -0.002338153612332275
-1, 8, 0.4038928988369783
15, 3, -0.4912878292582202
9, 6, -0.4912878292629244
0, 8, -1.417827142923414
6, 7, 0.719749202525341
18, 0, -0.7409712373706766
12, 5, 1.962527517151959
1, 8, 1.962527517130187
14, 4, -0.6725915652284898
10, 6, 0.7132543496400658
2, 8, 0.7132543496516621
17, 2, 0.9231816532227901
7, 7, 2.527947938619707
18, 1, -0.7792397264963584
16, 3, 1.168816736075512
3, 8, -1.143897715790948
13, 5, 0.2986071736767532
19, 0, 0.06684081476809811
15, 4, 2.115181688689967
8, 7, 2.115181688691051
11, 6, -1.600236427147358
4, 8, 0.4598299147389154
18, 2, 1.057213886235294
19, 1, 1.421684707561788
17, 3, 1.421684707558692
5, 8, 1.421684707554008
-4, 9, 1.421684707557157
-3, 9, 0.4488609129786771
9, 7, 0.06328921621578303
14, 5, -0.8318602928907998
-2, 9, -0.8318602929063021
12, 6, -0.1247952317307324
-1, 9, 0.1512169685314948
20, 0, -0.6563951867937022
16, 4, -0.2712023449944731
6, 8, -0.7594908134135119
0, 9, -1.233603186137287
10, 7, -1.119761545377258
1, 9, -1.119761545358105
19, 2, 0.697657385741153
18, 3, -0.2868035924865939
20, 1, 0.4906215426783589
15, 5, 1.18745882951658
7, 8, 0.4906215426631558
13, 6, 1.226583521893919
