d = 19, symClass = D, r = 24.34601664935936, D = 16, Y = 0.1319515194233946
max of |f(z) - f(z^*)| for 100 points = 1.403144267442258e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -2.266381526894179e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 7.578382366091319e-13, 
confident_r = 24.346016649359
1, 0, 1
2, 0, -1.916333354854846
0, 1, 0.03955270728750926
1, 1, 0.448133104490958
3, 0, -0.5555355185788922
2, 1, -0.6914507833949949
4, 0, 2.672333526930795
3, 1, -1.037675373463057
-1, 2, 0.6371788071681651
0, 2, -0.07579617224963769
1, 2, 0.5087986923690416
5, 0, 0.001564416653008851
4, 1, -0.9984355833455323
2, 2, -0.8587724155514326
5, 1, 0.01772487750757501
3, 2, 0.01772487750811056
6, 0, 1.064591244059785
-1, 3, -0.4893550222633354
4, 2, 1.325050199460177
0, 3, -0.0219729337538877
6, 1, 0.8168680058958734
7, 0, 0.2008232793408296
1, 3, -0.7991767206589263
5, 2, -0.02734875043972114
2, 3, -0.02734875043908611
7, 1, -0.4517393458912479
3, 3, -0.2489538565961976
8, 0, -3.204748518101197
6, 2, 1.988531929678988
4, 3, 0.847623229136059
-2, 4, -1.221047001182411
8, 1, -0.3098619861655023
-1, 4, -0.3098619861652345
0, 4, 0.1056980257647818
9, 0, -0.6913802875969153
7, 2, 1.512681485956131
5, 3, -0.04104287030627114
1, 4, -0.04104287030523752
2, 4, -0.9750279050942758
9, 1, 0.02520214684988165
6, 3, 0.3841254695249111
10, 0, -0.002997943814820281
8, 2, 1.913335411040231
3, 4, -0.4285406681318777
4, 4, 1.197561119659911
10, 1, 0.02012436574822259
7, 3, 0.02012436574751793
9, 2, -0.4650166865647347
-2, 5, -0.4650166865637729
11, 0, 0.4781041858575856
-1, 5, -0.521895814142211
5, 4, -0.07904353766037304
0, 5, -0.03949083037366599
1, 5, 0.3144309071247698
8, 3, 0.2855409169718513
11, 1, 1.154299358059165
2, 5, -1.144207007238059
10, 2, -0.03396677397913973
6, 4, -0.03396677397877183
12, 0, -1.484576191700314
3, 5, -1.414908027513072
9, 3, 0.5764655267135336
