d = 19, symClass = D, r = 11.76328377719356, D = 16, Y = 0.09418111306844877
max of |f(z) - f(z^*)| for 100 points = 2.599032100647491e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -2.139816102086911e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.389582893196462e-13, 
confident_r = 11.76328378
1, 0, 1
2, 0, 0.5042714031561305
0, 1, -0.2456915672429849
1, 1, -0.1805920194390395
3, 0, -0.5558247425315919
2, 1, -0.3645180387425241
4, 0, -0.7457103519595938
3, 1, -1.520542751046954
-1, 2, -0.0628746795933644
0, 2, -0.1238952313570348
1, 2, 0.3706083679520866
5, 0, 0.06036434621378613
4, 1, -0.9396356537858641
2, 2, -0.09106739104146259
5, 1, 0.04436993628769709
3, 2, 0.04436993628750171
6, 0, -0.280286522825562
-1, 3, -0.3976628969466627
4, 2, -0.1838160228723725
0, 3, 0.1365614521051809
6, 1, 0.9227730334236109
7, 0, 0.03261347748515744
1, 3, -0.9673865225153813
5, 2, 0.0895590082270864
2, 3, 0.08955900822666114
7, 1, 1.072487784005299
3, 3, 0.1003775127080093
8, 0, -0.8803118086864039
6, 2, -0.7667662266293491
4, 3, -0.8236986304434033
-2, 4, -0.03170590290260488
8, 1, 0.06582904873818586
-1, 4, 0.06582904873898721
0, 4, 0.1832147450812433
9, 0, -0.6910588555911228
7, 2, -0.9615653069915148
5, 3, 0.3735845315640297
1, 4, 0.3735845315641822
2, 4, 0.18688720172851
9, 1, 0.01544777856907299
6, 3, 0.2026081450322308
10, 0, 0.030440013566127
8, 2, -0.473831389589953
3, 4, -0.02068445758140641
4, 4, 0.1346693383772962
10, 1, -0.09105535075568086
7, 3, -0.09105535075533878
9, 2, 0.2745978860548999
-2, 5, 0.2745978860547573
11, 0, 0.1328734005684883
-1, 5, -0.8671265994311151
5, 4, 0.4765521236588134
0, 5, 0.2308605564156844
1, 5, -1.264318605382611
8, 3, 0.01135466535972475
11, 1, 0.004791413631978473
2, 5, 0.7826292511313663
10, 2, 0.02237449002874559
6, 4, 0.0223744900275889
12, 0, 0.41448426437818
3, 5, -0.2498852065908239
9, 3, 0.8451552831091934
7, 4, 1.308045258843441
12, 1, -0.06692891358936423
4, 5, -0.06692891358959423
11, 2, 0.8825260897893252
13, 0, 1.653669491238939
-3, 6, 0.03494730259656457
-2, 6, -0.2005300270258666
10, 3, 0.1696907002539737
5, 5, -0.01090131918482438
-1, 6, 0.1696907002540624
8, 4, 0.2718248749663913
0, 6, 0.06886403506988409
13, 1, 0.554265261435982
1, 6, 0.5542652614358026
12, 2, 0.4653280523590512
6, 5, -0.8578386843455155
14, 0, 0.01644604405344677
2, 6, -0.4878253591027807
9, 4, -0.1582767979449718
11, 3, -1.038860440140244
3, 6, -0.2059933006972897
7, 5, 0.02291895489169335
14, 1, 0.0977024203845579
13, 2, 0.09770242038481859
10, 4, 0.04516204674383798
4, 6, 0.04516204674380676
15, 0, -0.03355199719287504
12, 3, 0.5222727453393726
8, 5, -0.1511609718824774
-3, 7, 0.6043333903977275
5, 6, -0.2267175527912548
-2, 7, -0.2267175527907889
-1, 7, 0.8010797418775374
14, 2, 0.5408249197070676
15, 1, 0.2376787108484479
11, 4, 0.2376787108465868
0, 7, -0.008012856398226851
9, 5, -1.708739003846731
6, 6, 0.05061750917497128
13, 3, -0.1350934354297189
1, 7, -0.1350934354297292
16, 0, 0.3017942809788149
2, 7, -0.9833128239240284
7, 6, -0.7040730148106409
12, 4, 1.133884470052551
15, 2, 0.3425141456502714
10, 5, -0.02200389309219579
3, 7, 0.3425141456506892
16, 1, 1.800211724864345
14, 3, 0.4592279169519131
17, 0, 2.312050257761431
4, 7, 1.312050257761501
8, 6, -0.4153676641515118
13, 4, 0.07181474561578181
11, 5, 0.07181474561556758
-4, 8, 0.04688629944884501
5, 7, -0.2635012045007757
-3, 8, -0.2635012045008153
16, 2, 0.03319570677572995
-2, 8, 0.03319570677575993
17, 1, 1.244613500339571
-1, 8, -0.5184737012994091
15, 3, -0.02466190841306207
9, 6, -0.02466190841318757
0, 8, 0.2162851879388769
6, 7, 0.09560363828011077
18, 0, -0.3484812187716605
12, 5, -0.1666454455897714
1, 8, -0.1666454455899052
