d = 19, symClass = D, r = 20.13917249784154, D = 16, Y = 0.1286502208923853
max of |f(z) - f(z^*)| for 100 points = 2.982947222562871e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 8.604228440844963e-15, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.378341885072132e-13, 
confident_r = 20.139172498
1, 0, 1
2, 0, -1.234386398472952
0, 1, 0.3436284805854338
1, 1, 0.2153668074843278
3, 0, -1.526929811167477
2, 1, -1.418945509899215
4, 0, 0.5237097807357194
3, 1, 1.309932134163889
-1, 2, 1.423403817767415
0, 2, -0.424170322562595
1, 2, -0.06613452446492385
5, 0, 0.1180805326681404
4, 1, -0.8819194673291156
2, 2, -0.2658458578413349
5, 1, 0.07400616882394727
3, 2, 0.07400616882505273
6, 0, 1.884821390328665
-1, 3, -1.573404046585531
4, 2, 1.75152703759479
0, 3, -0.5246965709721589
6, 1, 0.9964995999904663
7, 0, 0.04638286176874874
1, 3, -0.9536171382308706
5, 2, -0.487590089601366
2, 3, -0.4875900895991893
7, 1, 0.01708720314869804
3, 3, -0.3288499986846661
8, 0, 0.587926168385823
6, 2, -1.61696240933515
4, 3, 0.6104348708146851
-2, 4, -1.757030312187272
8, 1, -0.3055937644653017
-1, 4, -0.3055937644646262
0, 4, 0.1799615962219704
9, 0, 1.331514648233351
7, 2, -0.3605195450799557
5, 3, 0.4501299889325153
1, 4, 0.4501299889332107
2, 4, 0.0816355574687363
9, 1, 0.4891220911591244
6, 3, 2.166630199489549
10, 0, -0.1457570034503773
8, 2, 1.0886293950201
3, 4, -0.474280947695907
4, 4, 0.1127897035266125
10, 1, -0.02272570615611426
7, 3, -0.02272570615600939
9, 2, 0.2821159017588753
-2, 5, 0.2821159017591914
11, 0, 2.013406360068118
-1, 5, 1.013406360069521
5, 4, -0.6466811271418808
0, 5, -0.3030526465579276
1, 5, 0.06347078247333404
8, 3, 0.3065539359946344
11, 1, 0.2321121489214222
2, 5, -0.4464672658627517
10, 2, -0.09135220819939005
6, 4, -0.09135220820057105
12, 0, -0.7996680766049673
3, 5, -1.435703297438945
9, 3, -2.000174426262501
7, 4, 1.403298149505335
12, 1, -0.01424318139819886
4, 5, -0.01424318139808818
11, 2, 0.2554734540844001
13, 0, 1.999737410488486
-3, 6, -2.173437722679884
-2, 6, 1.942188554408115
10, 3, -0.1899361801387275
5, 5, 0.02543062734899908
-1, 6, -0.1899361801393737
8, 4, -0.7431156418661354
0, 6, 0.6476783105337574
13, 1, -1.85872232004877
1, 6, -1.858722320048522
12, 2, -1.230065552312046
6, 5, -1.358637051157599
14, 0, -0.05725437368892115
2, 6, 1.177132024784062
9, 4, 1.381292559644782
11, 3, -0.843347886814762
3, 6, 0.1009827769529174
7, 5, -2.019732455996763
14, 1, -0.5406664418744358
13, 2, -0.540666441875768
10, 4, 0.6018745746341763
4, 6, 0.6018745746323267
15, 0, -0.1803006854504449
12, 3, 1.346629125714752
8, 5, -0.7065219073647652
-3, 7, 0.3672076575565454
5, 6, 0.3424256434483989
-2, 7, 0.3424256434491217
-1, 7, -1.106372962667426
