d = 19, symClass = D, r = 8.514049681588256, D = 16, Y = 0.08520564290470824
max of |f(z) - f(z^*)| for 100 points = 1.054711873393899e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -3.824024430443274e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 2.092492845662264e-13, 
confident_r = 8.514049679999999
1, 0, 1
2, 0, 0.1276086884596179
0, 1, 0.5306963371914331
1, 1, 0.9493081378296534
3, 0, -1.186517997554001
2, 1, 1.040467111489909
4, 0, -0.9837160226295867
3, 1, 0.043053569113377
-1, 2, 0.9159077127723443
0, 2, 0.06772146355970433
1, 2, 0.6107098928809276
5, 0, 0.2816386023085969
4, 1, -0.7183613976916577
2, 2, 0.121139966412275
5, 1, 0.5037943516120118
3, 2, 0.5037943516120109
6, 0, -0.1514100055014446
-1, 3, -0.1538408734704218
4, 2, 0.1327726434822834
0, 3, -0.6296807553137515
6, 1, 0.6017113686266071
7, 0, 0.901185940549638
1, 3, -0.09881405945047947
5, 2, 0.5521720850357306
2, 3, 0.5521720850358474
7, 1, 1.513736416631992
3, 3, -1.12637119075951
8, 0, -0.2531393999239452
6, 2, 0.005494009487959096
4, 3, 0.7364386795869149
-2, 4, 0.1168777819764632
8, 1, 0.9877238960811506
-1, 4, 0.9877238960811102
0, 4, -0.5220544900461404
9, 0, 0.407824958518435
7, 2, -1.322632217098422
5, 3, 0.02284837143128672
1, 4, 0.02284837143138101
2, 4, 0.07793188845923879
9, 1, 0.486068868372762
6, 3, -1.234532953646396
10, 0, 0.03593953265968511
8, 2, -0.09166915579957674
3, 4, 0.01604681169077702
4, 4, -0.9338496255960308
10, 1, 0.3241015032383792
7, 3, 0.3241015032385575
9, 2, 0.04087110352178908
-2, 5, 0.04087110352184613
11, 0, 1.082571810091728
-1, 5, 0.08257181009163798
5, 4, -0.9119280997261252
0, 5, -0.381231762534655
1, 5, 1.05019076218339
8, 3, 0.8694786452349382
11, 1, 0.8085541325086104
2, 5, -0.1641039851146692
10, 2, 0.06428853646252443
6, 4, 0.06428853646251
12, 0, 1.167196765332269
3, 5, 0.6177906506912915
9, 3, -0.05108383461206924
7, 4, 0.3669684591733687
12, 1, 0.579751871164536
4, 5, 0.5797518711645449
11, 2, -0.9871608170346009
13, 0, 0.2978867145950088
-3, 6, -1.086740985300893
-2, 6, -0.01963143209515231
10, 3, -0.6819463207312266
5, 5, 0.2673618170985691
-1, 6, -0.6819463207311953
8, 4, -1.023524168591666
0, 6, -0.08035273533411159
13, 1, 0.04479582269564627
1, 6, 0.04479582269552475
12, 2, 0.07678359858238386
6, 5, 1.6548611785726
14, 0, 0.1149991559302208
2, 6, -0.01260953252908961
9, 4, -0.4916070256572194
11, 3, -1.488179062287141
3, 6, -0.7246182791873236
7, 5, 0.9529718522995289
14, 1, -0.08164278806113376
13, 2, -0.08164278806098708
10, 4, 0.07046195557542627
4, 6, 0.07046195557530824
15, 0, -0.3341692704450952
12, 3, 0.852348727109252
8, 5, 0.1411123334515213
-3, 7, -1.132609155949015
5, 6, 0.3193260193767989
-2, 7, 0.319326019376714
-1, 7, 1.30810656067412
14, 2, 0.1931659187997926
15, 1, -0.05244025941357009
11, 4, -0.05244025941338779
0, 7, 0.4782560777780865
9, 5, -0.4630149121994473
6, 6, -0.1437347503715323
13, 3, 0.6354235582038749
1, 7, 0.6354235582037999
16, 0, 0.951413235808153
2, 7, -1.142983463882525
7, 6, -0.3298674701595557
12, 4, -0.04235248576803536
15, 2, -0.7474314084620083
10, 5, 0.2930357030277972
3, 7, -0.7474314084619986
16, 1, 0.3049256586634442
14, 3, -1.962285307716094
17, 0, 0.001853609813500275
4, 7, -0.9981463901865352
8, 6, 0.0939759740328853
13, 4, -0.1460423931163358
11, 5, -0.1460423931163349
-4, 8, -0.9009930923034963
5, 7, 0.8033343717801377
-3, 8, 0.8033343717799031
16, 2, 0.1260421509388902
-2, 8, 0.1260421509389071
17, 1, 0.8566180080345028
-1, 8, 0.835079097149787
15, 3, -0.5977610652537466
9, 6, -0.597761065253768
0, 8, -0.1343401523382563
6, 7, 0.03943309601330581
18, 0, 0.05204200807768462
12, 5, 0.571209498861875
1, 8, 0.5712094988618492
14, 4, -0.1687793625382125
10, 6, 0.002915650711687979
2, 8, 0.002915650711768894
17, 2, -1.043113128597772
7, 7, -0.09380499076811211
18, 1, 1.688243142566652
16, 3, -0.7815158729741887
3, 8, -1.794453198669647
13, 5, 1.130089432963834
19, 0, -0.1611130616860018
15, 4, 0.390825309822747
8, 7, 0.3908253098227545
11, 6, 0.3834312485363464
4, 8, -0.6007651068052502
18, 2, 0.06202661079433307
19, 1, 0.5241814538066392
17, 3, 0.5241814538066578
5, 8, 0.5241814538066788
-4, 9, 0.524181453806668
-3, 9, 0.1825349651321692
9, 7, -0.247341912617639
14, 5, 0.02629324058149388
-2, 9, 0.02629324058151958
12, 6, -0.1575371310749764
-1, 9, -1.43521437507652
20, 0, -0.277052405682009
16, 4, 0.7066636169473114
6, 8, 0.002047712593896109
0, 9, 0.2164312117012774
10, 7, -0.7019160730651899
1, 9, -0.7019160730652478
19, 2, 0.7308277099826338
18, 3, -0.7139413682086416
20, 1, -0.03092802208403761
15, 5, 0.01212554702944043
7, 8, -0.03092802208391179
13, 6, 1.437002298837353
2, 9, 1.437002298837341
17, 4, 0.5593539011562154
21, 0, -1.069273337603682
3, 9, 0.1172446599499822
