d = 19, symClass = D, r = 23.64882443123825, D = 16, Y = 0.1381136177545253
max of |f(z) - f(z^*)| for 100 points = 6.361577931102147e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.625122341726183e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -1.396105453466134e-13, 
confident_r = 23.64882443123825
1, 0, 1
2, 0, 0.2105759874657441
0, 1, -1.745590062007949
1, 1, 0.696430644533965
3, 0, -0.2015015932952642
2, 1, -1.782292423140084
4, 0, -0.9556577535031394
3, 1, -0.812530227889902
-1, 2, 1.725932203119048
0, 2, -0.3675793510179758
1, 2, 0.1773115526987838
5, 0, 3.047084664580243
4, 1, 2.047084664580317
2, 2, 0.1466515706742839
5, 1, -1.215682411975944
3, 2, -1.215682411976225
6, 0, -0.04243139698396666
-1, 3, 0.3360135678217708
4, 2, -0.3753079869556828
0, 3, 0.3517391787346345
6, 1, -1.187211788596786
7, 0, 0.485015642645893
1, 3, -0.5149843573544758
5, 2, 3.111151941424676
2, 3, 3.111151941424794
7, 1, -0.4348534541249747
3, 3, -0.1403318844932107
8, 0, -0.4118145625891983
6, 2, -0.1710993550837835
4, 3, -0.2139441238439571
-2, 4, 0.3634398779706463
8, 1, -1.241243060995181
-1, 4, -1.241243060995021
0, 4, 1.668186677195513
9, 0, -0.9593971078996755
7, 2, -0.4331746968409205
5, 3, 1.418344690885504
1, 4, 1.41834469088557
2, 4, 0.037337555298515
9, 1, -3.012770101463639
6, 3, 0.3591347629805234
10, 0, 0.6416428621360709
8, 2, 0.4310668746701872
3, 4, 1.083162435157482
4, 4, -0.6655493452256807
10, 1, -0.3095132842699338
7, 3, -0.3095132842701752
9, 2, -0.5658709503125018
-2, 5, -0.5658709503127879
11, 0, 3.17656628158192
-1, 5, 2.176566281581699
5, 4, -1.827780584571257
0, 5, -3.573370646579217
1, 5, 0.2695417727117039
8, 3, 1.201992076640016
11, 1, 1.822236671329234
2, 5, 0.6205408645434218
10, 2, -0.2559935243467502
6, 4, -0.2559935243468617
12, 0, 0.192566559975925
3, 5, 0.7002862970638674
9, 3, 0.1637261355203636
7, 4, -1.143616431336479
12, 1, 0.1234851989292675
4, 5, 0.1234851989292408
11, 2, 0.4742953374640411
13, 0, 1.775456870753779
-3, 6, -0.3477780888480054
-2, 6, 0.07075638884594335
10, 3, 1.425652492368983
5, 5, 2.122083136902816
-1, 6, 1.425652492368805
8, 4, 1.703261573183119
0, 6, 0.07406782489237761
13, 1, 1.448166468740222
1, 6, 1.448166468740136
12, 2, -0.2499982947148804
6, 5, -1.918550356523657
14, 0, 0.1021326478858375
2, 6, -0.108443339579861
9, 4, 1.46486251565175
11, 3, -0.07351302287235664
3, 6, -0.03572856037820901
7, 5, -3.076115888472145
14, 1, -0.5865419446894868
13, 2, -0.5865419446893739
10, 4, 0.6551338922217247
4, 6, 0.6551338922219302
15, 0, -0.6139924148181808
12, 3, -0.4124908215229181
8, 5, 1.249110576824408
-3, 7, -0.08224791024236471
5, 6, 2.072385099673067
-2, 7, 2.072385099673052
-1, 7, -0.5839194549203126
14, 2, -0.09156969550531123
15, 1, 0.8989515762874623
11, 4, 0.8989515762870514
0, 7, -0.8466384857211007
9, 5, 0.007419650023287
6, 6, -0.02955052515013537
13, 3, -0.3160210369102934
1, 7, -0.3160210369106196
16, 0, 0.8689394953346593
2, 7, -1.26080524355061
7, 6, 0.3189109395790447
12, 4, 0.7765008122388092
15, 2, -3.648503487206548
10, 5, -5.430795910346665
3, 7, -3.648503487206452
16, 1, 0.9641383932560357
14, 3, -0.1922695281366031
17, 0, 0.660205371235229
4, 7, -0.3397946287655004
8, 6, -0.04505149514099421
13, 4, 0.2340101456101811
11, 5, 0.2340101456101389
-4, 8, -1.649400491930868
5, 7, 0.7590758679505909
-3, 8, 0.7590758679500722
16, 2, -0.2613759832540761
-2, 8, -0.2613759832543207
17, 1, -0.9530005530578582
-1, 8, 0.3638386672336958
15, 3, 0.2449619429539967
9, 6, 0.2449619429540549
0, 8, 0.718859407845545
6, 7, -1.402372086322933
18, 0, -0.2020259933684103
12, 5, -0.8268106711316168
1, 8, -0.8268106711304573
14, 4, -0.09121618953370329
10, 6, 0.2986693338504954
2, 8, 0.2986693338496949
17, 2, -1.055081532451422
7, 7, -0.3586508879170917
18, 1, 0.07515594476435258
16, 3, 1.820859927170738
3, 8, 1.335606997849156
13, 5, -1.876519134228537
19, 0, 1.978841969763311
15, 4, 0.3734587364071278
8, 7, 0.3734587364068943
11, 6, -1.472362935990341
4, 8, -0.1694491601222081
18, 2, -0.634417039123149
19, 1, 2.166701551809128
17, 3, 2.166701551809227
5, 8, 2.166701551809045
-4, 9, 2.166701551809141
-3, 9, -0.06770726928482047
9, 7, -1.431984347594913
14, 5, -0.1440709963217365
-2, 9, -0.1440709963218146
12, 6, 0.07562515734783422
-1, 9, -1.520536708775724
20, 0, -2.911970085285787
16, 4, -1.956312331782829
6, 8, 0.2280879993692353
0, 9, 1.674714057068666
10, 7, 0.7561454459186578
1, 9, 0.7561454459185487
19, 2, 0.200222933185325
18, 3, 0.2392250669809831
20, 1, -1.663318169021342
15, 5, -2.475848396911488
7, 8, -1.663318169021418
13, 6, -0.3028452713340335
2, 9, -0.3028452713339372
17, 4, 0.3060277187882538
21, 0, -0.09773142476005198
3, 9, 0.1037701685327642
11, 7, 0.6125715734759714
8, 8, -0.2868002812524589
4, 9, -1.026406181654872
20, 2, -0.06517606546888594
14, 6, -0.06517606546903165
16, 5, -0.3600180897342773
19, 3, 1.096373509720678
21, 1, -0.9046386834799875
12, 7, -0.5988744360009951
9, 8, -0.5988744360007455
5, 9, 3.533129345109492
-5, 10, 5.259061548228723
18, 4, -0.1191588341400991
-4, 10, -0.1191588341404453
-3, 10, -1.00693376000593
22, 0, 0.6689085814947745
-2, 10, 0.4583325940293519
-1, 10, 1.480207028022517
15, 6, -0.6269020731803165
6, 9, -0.6269020731803252
17, 5, -0.6200835254978411
10, 8, -0.3848867014671225
0, 10, -0.7524660524848706
21, 2, -0.4869840366683761
20, 3, -1.890757582350696
13, 7, -1.89075758235084
22, 1, -0.1489972440629314
1, 10, -0.1489972440629244
19, 4, 2.11595857547842
7, 9, 2.115958575478503
2, 10, 0.05675902495194023
23, 0, 0.0314393867203326
11, 8, -0.9685606132798705
16, 6, 0.2531106684644727
18, 5, 0.9178527181483862
14, 7, -0.864439704992082
3, 10, 0.9178527181481604
8, 9, 0.4488233320814833
22, 2, 0.3837192864618141
21, 3, 0.08762366385609768
4, 10, 0.1306710053142999
23, 1, 0.6040511098675329
20, 4, 1.161776322801814
12, 8, 1.161776322801771
9, 9, -0.6681535462183527
17, 6, -1.40996444169026
5, 10, 0.5402833130808302
-5, 11, 0.3629717603827381
15, 7, 0.3629717603828838
24, 0, 0.08298129050325559
-4, 11, -1.004526992875595
19, 5, -0.3016761333171167
-3, 11, -0.3016761333167278
-2, 11, -1.616994285437596
13, 8, 0.9993036988518404
23, 2, 0.9877787072445998
22, 3, 0.9877787072450398
10, 9, 0.9877787072440836
-1, 11, 0.9877787072434369
6, 10, 0.1474634785139899
24, 1, -3.799392470429849
21, 4, -3.799392470430024
0, 11, -5.544982532437894
18, 6, 0.034476792661211
16, 7, 0.001451410730847014
1, 11, 0.7787370756384231
7, 10, -0.5351522469767316
25, 0, 4.190555623958173
20, 5, 3.190555623958154
11, 9, 1.143470959378031
14, 8, -0.240818159310903
2, 11, 0.5690085612377944
23, 3, 0.2290214327029728
24, 2, 0.02600301770203866
8, 10, 0.02600301770169001
3, 11, 0.7063387434721806
22, 4, 0.09987520903687577
17, 7, 1.693081806090855
25, 1, -0.4705094397415204
19, 6, -0.4705094397415739
12, 9, 0.04311008183075433
15, 8, -2.098185423594459
4, 11, -2.098185423594746
21, 5, 0.7750360164632482
9, 10, 0.7750360164630379
26, 0, 0.3738685837616669
-6, 12, -0.07323371447825189
5, 11, -3.180878224098181
-5, 12, -3.180878224097992
-4, 12, -0.3211139713708306
13, 9, 0.07498344927591893
24, 3, 0.2501124544570427
-3, 12, 0.2501124544568382
25, 2, -1.083209966216052
18, 7, -1.083209966216001
20, 6, 0.3002081813636995
10, 10, 0.4468597520381113
-2, 12, 0.3002081813637691
23, 4, 0.1884106909411885
16, 8, 0.733973974641297
26, 1, 0.7543475128515601
6, 11, 0.7543475128515426
-1, 12, -0.5180045959509681
22, 5, 0.6985249224174528
0, 12, -0.3361422733687418
14, 9, -0.01103724740376351
27, 0, 0.3948216391397553
11, 10, -0.2730211808362509
7, 11, -0.2730211808365118
1, 12, 0.4481128383824433
19, 7, -1.416013864037541
25, 3, -1.222412800714407
17, 8, -1.222412800714243
21, 6, 0.08728539158838503
26, 2, 0.3049490841699131
2, 12, 0.3049490841698319
24, 4, 1.134568150822542
8, 11, -1.061188186048211
27, 1, 0.07229367363883302
12, 10, -0.4040006358283184
15, 9, -0.2857987150553712
3, 12, -0.2857987150550116
23, 5, -0.459370137917801
28, 0, -0.4635089594662683
4, 12, 0.492148794037201
20, 7, 1.996285477289553
9, 11, 1.996285477289979
18, 8, 0.3084648707335601
22, 6, -0.01548007738549163
26, 3, 0.9646454651419899
13, 10, 0.9646454651416309
27, 2, 0.3813109909028202
-6, 13, 0.3813109909026844
25, 4, -0.2155545360562298
16, 9, -0.2155545360552873
5, 12, -0.2155545360562627
-5, 13, -0.2155545360564877
-4, 13, -0.575079104888804
10, 11, -0.8279252275331805
-3, 13, -0.8279252275333614
28, 1, 0.5799366373883044
24, 5, -1.696731205445162
-2, 13, -0.8649141372836019
