d = 19, symClass = D, r = 15.11754228974176, D = 16, Y = 0.1163622450399684
max of |f(z) - f(z^*)| for 100 points = 3.765876499528531e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -3.796962744218035e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 5.329070518200751e-14, 
confident_r = 15.11754229
1, 0, 1
2, 0, -1.256601935486121
0, 1, -0.8927698253809303
1, 1, 1.654138581812006
3, 0, -0.4908871594201755
2, 1, 0.2191007761059857
4, 0, 0.5790484242674264
3, 1, -1.487180211912307
-1, 2, -0.4848304629136168
0, 2, 1.121856290517321
1, 2, -0.2313295698975199
5, 0, 0.7970379611107267
4, 1, -0.2029620388892002
2, 2, -2.078593743467287
5, 1, -1.476765012840255
3, 2, -1.476765012840187
6, 0, 0.6168497546327281
-1, 3, 0.1068457471606282
4, 2, -0.2753224593212519
0, 3, 0.4382492435973694
6, 1, -0.9609915200167397
7, 0, 2.736174447839244
1, 3, 1.736174447839373
5, 2, -0.1956065616249842
2, 3, -0.1956065616250084
7, 1, -0.5142697973263021
3, 3, -0.8119953897131793
8, 0, 0.5289685648116399
6, 2, 1.868793532705481
4, 3, 0.412933247187967
-2, 4, 0.6092388980798698
8, 1, 0.3624230470619201
-1, 4, 0.3624230470619301
0, 4, -0.5169569606203431
9, 0, -0.7590297967162379
7, 2, -1.787089615511741
5, 3, 1.327709618098978
1, 4, 1.327709618099044
2, 4, 0.2906891852684146
9, 1, 0.4328420077149547
6, 3, -0.1075537576094205
10, 0, -1.001559444587499
8, 2, 0.2550424908985022
3, 4, -0.09127347501634174
4, 4, 0.957826339318254
10, 1, 0.2065240597229027
7, 3, 0.2065240597229943
9, 2, -2.460002166631812
-2, 5, -2.460002166631825
11, 0, 0.04800515009020734
-1, 5, -0.9519948499097233
5, 4, 1.073968209399087
0, 5, 0.1811983840181795
1, 5, -0.2620640995191936
8, 3, -0.8019767743434225
11, 1, -1.603368835290093
2, 5, 1.017572361072841
10, 2, 1.855705773393273
6, 4, 1.855705773393225
12, 0, -0.2842474361555364
3, 5, -0.5697994283953273
9, 3, 0.7300376697716309
7, 4, 0.7259573508040807
12, 1, -0.3826511666816103
4, 5, -0.3826511666815824
11, 2, -0.8259277560913457
13, 0, 1.878527786310578
-3, 6, 0.2379970487399948
-2, 6, -0.134262572680381
10, 3, -0.3357273391698368
5, 5, 1.318411242642136
-1, 6, -0.3357273391698699
8, 4, 0.1268699591600255
0, 6, -0.5507048477297407
13, 1, -0.3258423386395067
1, 6, -0.3258423386396153
12, 2, 1.207583804038903
6, 5, -0.5610681373951822
14, 0, -3.438282106982622
2, 6, -2.181680171496368
9, 4, -1.159424617854459
11, 3, -0.5370533691277612
3, 6, 0.1135567154569169
7, 5, -0.1062267307041808
14, 1, -0.09538865903497205
13, 2, -0.095388659035086
10, 4, 0.2457995839317324
4, 6, 0.2457995839316729
15, 0, -0.3912557006799152
12, 3, 0.09963145874037076
8, 5, 1.331291418474544
-3, 7, -0.3256303573276855
5, 6, 0.8579442315178019
-2, 7, 0.8579442315183384
-1, 7, 1.861254936749782
14, 2, 0.6462324226807123
15, 1, -1.55000415862931
11, 4, -1.550004158631527
0, 7, -2.442773984012292
9, 5, -0.7149231156538
6, 6, 1.020354978319487
13, 3, -0.05068448830062629
1, 7, -0.05068448830058896
16, 0, -1.243751346621038
2, 7, 0.4270102363444309
7, 6, -1.617345366903763
12, 4, -0.861149358309555
15, 2, -0.04446914024055752
10, 5, 0.1746316358653403
3, 7, -0.04446914024060761
16, 1, -1.736536705869582
14, 3, 1.197335378965013
17, 0, 2.211704982703583
4, 7, 1.211704982703622
8, 6, -0.5188927176430118
13, 4, 0.1767376726804271
11, 5, 0.1767376726803636
-4, 8, -0.2807403155870385
5, 7, 0.4591245571576106
-3, 8, 0.4591245571575816
16, 2, -0.4554215024028532
-2, 8, -0.455421502402773
17, 1, -1.094504892552158
-1, 8, 0.5954994329653844
15, 3, 0.7249249822843699
9, 6, 0.7249249822844538
0, 8, -0.4722471732388638
6, 7, 0.721030270577573
18, 0, 0.9537983116452063
12, 5, -1.589613150054116
1, 8, -1.589613150054169
14, 4, 2.245660269739143
10, 6, -1.668402475866719
2, 8, -1.66840247586666
17, 2, 1.217734557115387
7, 7, 2.871873138927478
18, 1, -1.284583047480329
16, 3, -1.136248879744547
3, 8, -0.4417972073687023
13, 5, 1.577996233909375
19, 0, -0.7649394222309772
15, 4, -0.3686543429859397
8, 7, -0.3686543429860946
11, 6, 0.3876774640219
4, 8, -0.1339510229355789
18, 2, -0.5439101046553566
19, 1, -0.3235603604389432
17, 3, -0.3235603604376828
5, 8, -0.3235603604363288
-4, 9, -0.3235603604389697
-3, 9, -0.05244920531511054
9, 7, 0.4809871462349664
14, 5, 0.3440287587806753
-2, 9, 0.3440287587808072
12, 6, 0.1351522599808561
-1, 9, -0.8728764065940793
20, 0, 0.4615235754623391
16, 4, -0.1175248488046626
6, 8, 0.1146944253636723
0, 9, 0.6776388990731682
10, 7, 1.595459683980469
1, 9, 1.59545968398042
19, 2, 1.517309210767264
18, 3, 0.4717383974878295
20, 1, 0.3018411280053468
15, 5, -1.185339083906774
7, 8, 0.301841128005423
13, 6, -0.8506735132181029
2, 9, -0.8506735132181794
17, 4, 0.1121556224590138
21, 0, -1.343152902378028
3, 9, -0.8522657429579297
11, 7, -1.117671352284325
8, 8, 0.8749873116204357
4, 9, -0.9862400787962488
20, 2, -0.2595185331722011
14, 6, -0.2595185331721589
16, 5, 0.8341187547907012
