d = 19, symClass = D, r = 13.62781044072869, D = 16, Y = 0.1027105880053
max of |f(z) - f(z^*)| for 100 points = 4.444222767574502e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -5.606626274357041e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 9.190426197847046e-13, 
confident_r = 13.6278104407
1, 0, 1
2, 0, 0.8610770416105802
0, 1, 0.6780862810962709
1, 1, -1.217981106774271
3, 0, -0.06137390523454625
2, 1, -0.765363356922204
4, 0, -0.258546328411505
3, 1, -0.9339101925553929
-1, 2, 1.988850051280223
0, 2, 0.5838845288836579
1, 2, 1.393184137029721
5, 0, 0.4598010046089898
4, 1, -0.5401989953910954
2, 2, -1.048775568159688
5, 1, -0.8258962791353947
3, 2, -0.8258962791357469
6, 0, -0.05284766075236325
-1, 3, -0.07844969776550481
4, 2, -0.659036815135698
0, 3, -0.0416168031543523
6, 1, -1.483530848995504
7, 0, 1.483477976455811
1, 3, 0.4834779764558793
5, 2, -0.518982392382485
2, 3, -0.5189823923823724
7, 1, 0.6541741245498837
3, 3, 0.07475225702186192
8, 0, -1.083705349199062
6, 2, -0.8041686257354768
4, 3, -1.112771628698708
-2, 4, 1.712553118364578
8, 1, 0.9321981085483279
-1, 4, 0.9321981085482546
0, 4, -0.1753167183218159
9, 0, -0.9962332437600471
7, 2, 1.458390751123829
5, 3, -0.6332716893470991
1, 4, -0.6332716893476258
2, 4, 1.19963887513339
9, 1, 1.348611934927597
6, 3, 0.04697333813746624
10, 0, 0.3959240887777786
8, 2, -0.4651529528326721
3, 4, -1.816061884936118
4, 4, 0.3149045432288234
10, 1, 0.9446990503576813
7, 3, 0.9446990503576083
9, 2, 1.137484969956072
-2, 5, 1.137484969956177
11, 0, 0.5857810681192331
-1, 5, -0.4142189318808858
5, 4, -1.044387808932149
0, 5, -0.3663015278361113
1, 5, 0.6743990011774356
8, 3, -2.422381786663996
11, 1, -0.3288445252975604
2, 5, 0.3069209634680221
10, 2, -0.7111603247152711
6, 4, -0.7111603247155374
12, 0, 0.01586799785637652
3, 5, 1.94480630272034
9, 3, 0.0573177156551025
7, 4, 0.2398322608219787
12, 1, -1.696871957156097
4, 5, -1.696871957155959
11, 2, -0.3183965348824679
13, 0, 1.47830743874417
-3, 6, -0.1220634945690917
-2, 6, -0.06755123366778154
10, 3, 0.6579521702836159
5, 5, -0.560028936490597
-1, 6, 0.6579521702836288
8, 4, 0.1978818858330977
0, 6, -0.03583527374063976
13, 1, 0.7147806400380039
1, 6, 0.7147806400381186
12, 2, -1.277434354591554
6, 5, 0.9713830356603963
14, 0, 1.277388827261315
2, 6, 0.4163117856508441
9, 4, 0.7777080444003897
11, 3, -0.05016854057632028
3, 6, -0.08550515119744585
7, 5, -1.522192951662608
14, 1, -0.05319566380617324
13, 2, -0.05319566380337295
10, 4, -0.4468838230803747
4, 6, -0.4468838230798727
15, 0, -0.02821978328484332
12, 3, 0.03315412194953386
8, 5, 1.585197682302597
-3, 7, -1.100438548385596
5, 6, -1.005961916285296
-2, 7, -1.005961916285055
-1, 7, 0.06194318830237119
14, 2, 0.5632943198654476
15, 1, 0.327839783046416
11, 4, 0.327839783046364
0, 7, 1.005926064142644
9, 5, 1.864755238176739
6, 6, 0.06436745232898768
13, 3, -1.066292087927785
1, 7, -1.066292087927854
16, 0, -0.674607467654882
2, 7, 0.670784619108026
7, 6, 1.508053672198564
12, 4, 0.2414590513512574
15, 2, 0.41344851651862
10, 5, -0.3519148404037055
3, 7, 0.4134485165185975
16, 1, -0.8148414408997348
14, 3, -0.2802620506130691
17, 0, 0.8721882477586314
4, 7, -0.1278117522410999
8, 6, -0.9581821020278413
13, 4, 0.09555024970814832
11, 5, 0.09555024970795585
-4, 8, -0.5142098785163849
5, 7, 0.4435864993050972
-3, 8, 0.4435864993050945
16, 2, 0.8026943895042459
-2, 8, 0.8026943895041372
17, 1, -0.3019202549554887
-1, 8, 0.6621158922736877
15, 3, 0.05068847996949284
9, 6, 0.05068847996942679
0, 8, -0.7348457300402368
6, 7, -1.857407334354711
18, 0, -0.8578335742914067
12, 5, 1.806912545391189
1, 8, 1.806912545391304
14, 4, 1.255786793491094
10, 6, -0.5452957127997679
2, 8, -0.5452957128002018
17, 2, 0.6291140659106604
7, 7, -0.5888670408628017
18, 1, 1.100042660745262
16, 3, -0.4642783622879182
3, 8, 0.5990824456056754
13, 5, -0.01789803372775885
19, 0, 2.955524526472516
15, 4, -0.754555175411959
