d = 19, symClass = D, r = 17.67838683496484, D = 16, Y = 0.1216280204168532
max of |f(z) - f(z^*)| for 100 points = 1.160849194548064e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.875477633779155e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -3.796962744218035e-14, 
confident_r = 17.67838683496484
1, 0, 1
2, 0, -0.7013222702752738
0, 1, -0.9606173668550607
1, 1, 1.192452163965538
3, 0, -1.746211026576423
2, 1, 0.206072274163462
4, 0, -0.5081470732159408
3, 1, 0.03360783994840648
-1, 2, 1.49680812793863
0, 2, 0.673702352588618
1, 2, -0.567205410448869
5, 0, 0.8242073200923974
4, 1, 0.0213641309147952
2, 2, -0.8362932588269364
5, 1, -0.9328309824145201
3, 2, -1.35814953328409
6, 0, 1.22465668153831
-1, 3, -0.2033784479855386
4, 2, -0.144523075157159
0, 3, 1.677440638323173
6, 1, -0.009420893336454721
7, 0, 0.9631807618020486
1, 3, 0.8807035648903295
5, 2, 0.3262157133224144
2, 3, -0.7221289240999091
7, 1, 0.1299119816964812
3, 3, -2.082273117381623
8, 0, 1.057697129296804
6, 2, -0.02356992661167304
4, 3, -0.4556105414521147
-2, 4, -1.049744874452352
8, 1, -0.8850447776887005
-1, 4, 1.376507436207713
0, 4, 0.4881349034478182
9, 0, 2.04925294933714
7, 2, -0.1784290398224936
5, 3, 0.2792622749020399
1, 4, -0.3438308243358237
2, 4, 0.3977937861683885
9, 1, -1.437859882547684
6, 3, -0.3598456774159018
10, 0, -0.5780349489046982
8, 2, -0.01498314079565466
3, 4, 0.1018750957753197
4, 4, -0.6059410770691488
10, 1, 0.5782789503711149
7, 3, 0.5114557853314313
9, 2, -0.6320112458322917
-2, 5, 0.7121627287775593
11, 0, -2.744722938888669
-1, 5, 1.829654503246432
5, 4, 0.7507023552007186
0, 5, 0.1688695012852002
1, 5, 0.1729990476802529
8, 3, 1.784872091201701
11, 1, -0.5645714249964122
2, 5, -1.1707221906678
10, 2, 0.654215142370027
6, 4, 0.9525005140560496
12, 0, 0.8873320223722008
3, 5, 1.18589754478219
9, 3, -0.05868638069722299
7, 4, -0.5185870897981255
12, 1, -0.748442797939447
4, 5, -0.6042878402658753
11, 2, 0.4516268254046333
13, 0, 0.1881658443053476
-3, 6, -2.613742857675704
-2, 6, 0.1426338348662876
10, 3, 0.4340440905516244
5, 5, 0.9828278024003443
-1, 6, -0.3830926822702265
8, 4, -0.104715022987128
0, 6, -1.176426476721022
13, 1, -1.64966513385002
1, 6, 1.663516421865763
12, 2, 0.006607082302877577
6, 5, -0.3082074338124093
14, 0, -0.6755001185526872
2, 6, -0.6176570235684011
9, 4, 0.150871830749492
11, 3, -0.8692553028077602
3, 6, 0.9904603420595586
7, 5, 0.3084506549106655
14, 1, 0.4557958371539533
13, 2, -0.06505809879629326
10, 4, -0.2287823446667305
4, 6, 0.5064450964811793
15, 0, -1.439239910530324
12, 3, -0.037306280976722
8, 5, 0.451763967731228
-3, 7, -0.5305842088404319
5, 6, 0.02174311326057852
-2, 7, -0.003643365760160458
-1, 7, -0.9571494062840239
14, 2, -0.09111016593934239
15, 1, -1.353191165843825
11, 4, -0.3388471131256776
0, 7, -0.9252481672076699
9, 5, 0.2393027619207788
6, 6, 1.460344510015203
13, 3, -0.2945451787582011
1, 7, 0.06077456106021573
16, 0, -0.2336394787660574
2, 7, -1.06424868028839
7, 6, 0.3776390302639665
12, 4, -0.01707772550710843
15, 2, 1.011460620200356
10, 5, 0.1698462768335521
3, 7, -1.002655510114054
16, 1, -0.0734421681951343
14, 3, -0.692555742130424
17, 0, -0.9834801968735339
4, 7, -0.01426082931455155
8, 6, 0.3195298192925139
13, 4, -0.8043278162671885
11, 5, 0.3192896754589679
-4, 8, -0.7605986693777905
5, 7, 0.108723402379677
-3, 8, -0.3583148139400028
16, 2, 0.6207016127839002
-2, 8, -0.9653753202119523
17, 1, 0.2445616451990232
-1, 8, -0.1274086893362228
15, 3, 1.628919747424299
9, 6, 2.371615690760242
0, 8, -1.016042231275234
6, 7, 0.05030448799714878
18, 0, -1.437186730797419
12, 5, -0.03861658567626818
1, 8, 0.01614865638537431
14, 4, 0.1251362592913195
10, 6, -0.1958528526365398
2, 8, 0.2411362143137902
17, 2, 0.9518467598303426
7, 7, -0.04390518026476902
18, 1, -1.105167655653835
16, 3, -0.2292168746956612
3, 8, -0.8559688103527554
13, 5, -0.1760731670088339
19, 0, 1.240434571863056
15, 4, 0.3628547879049426
8, 7, 0.5124800093774844
11, 6, -0.4025887185004245
4, 8, 0.288223769231724
18, 2, 1.008403157166029
19, 1, -1.991170545075126
17, 3, -0.6534233525773453
5, 8, 0.2689621486651561
-4, 9, 1.431416619119352
-3, 9, 0.3551416884401169
9, 7, -0.9124986250407261
14, 5, -0.1246562961665337
-2, 9, 0.08653119886139783
12, 6, 0.2523677874337018
-1, 9, 0.4163733000534773
20, 0, -0.4188185374280338
16, 4, -0.01085612059626744
6, 8, -0.07144727345382949
0, 9, -1.968547972212368
10, 7, -0.09872715415119217
1, 9, 0.4415312229608957
19, 2, 0.7587887408972765
18, 3, 0.01645086782421187
20, 1, 0.599272054587761
15, 5, 0.02769982769792857
7, 8, -0.5978360500030188
