d = 19, symClass = D, r = 9.595890527024096, D = 16, Y = 0.08432669697059809
max of |f(z) - f(z^*)| for 100 points = 2.044586722149688e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.440892098500626e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.088018564132653e-12, 
confident_r = 9.59589053
1, 0, 1
2, 0, 1.364567692197868
0, 1, -1.008566707716162
1, 1, 1.488581172273773
3, 0, 1.482450264328123
2, 1, 0.7650189266966733
4, 0, 0.8620449865884207
3, 1, 1.596663834514139
-1, 2, -1.074663432736147
0, 2, -1.3762575447754
1, 2, 0.02605468049692634
5, 0, 1.017206803913289
4, 1, 0.01720680391308629
2, 2, 2.031269774897731
5, 1, -1.501333412087637
3, 2, -1.501333412088098
6, 0, 2.022903735992129
-1, 3, -0.04059492000962715
4, 2, 1.043920111289593
0, 3, -1.495149982446448
6, 1, -0.6426920807042376
7, 0, 2.215873906447292
1, 3, 1.215873906446953
5, 2, -0.7715726202388975
2, 3, -0.7715726202387031
7, 1, -0.2716723689286512
3, 3, 2.206747552311288
8, 0, -0.188248954278089
6, 2, 2.178755883876661
4, 3, 0.7745530815648087
-2, 4, -1.466451000297549
8, 1, 1.138792770713676
-1, 4, 1.13879277071402
0, 4, -0.8694298740268767
9, 0, 1.19765878620664
7, 2, -1.893989151507111
5, 3, -1.61034198690458
1, 4, -1.610341986904635
2, 4, 0.03555337523646687
9, 1, 1.083869760256725
6, 3, 1.134102510097651
10, 0, 1.388047540902889
8, 2, 0.02347984870522503
3, 4, -1.241685208914731
4, 4, 1.283223936688679
10, 1, -0.02627788332944823
7, 3, -0.02627788332936442
9, 2, 2.376763722506773
-2, 5, 2.376763722506702
11, 0, 0.5852539582039805
-1, 5, -0.4147460417964196
5, 4, 0.9912124981433429
0, 5, -0.01735420957265496
1, 5, -0.2129655713965003
8, 3, -1.599723752500844
11, 1, -0.6748971943821888
2, 5, 0.1620242204923674
10, 2, -2.048671069351196
6, 4, -2.048671069351439
12, 0, 1.27793881823379
3, 5, -0.3192099422455605
9, 3, 2.366974723518546
7, 4, -1.816357164284228
12, 1, 0.03878450683735765
4, 5, 0.03878450683761372
11, 2, 0.381911346261719
13, 0, 1.977990228913092
-3, 6, -1.593135089923042
-2, 6, -0.05539451631218895
10, 3, 0.02561372433975154
5, 5, 1.514194896613478
-1, 6, 0.02561372433972237
8, 4, 0.6594807304043164
0, 6, -2.040233361035596
13, 1, 1.221478052974613
1, 6, 1.221478052974605
12, 2, -0.8769968493605902
6, 5, -1.23691724685786
14, 0, 3.023709942720708
2, 6, 1.659142250523063
9, 4, -0.6598690224261158
11, 3, 0.8020912579082575
3, 6, 0.03862476799001156
7, 5, -0.8221378658711329
14, 1, 0.04094268482404813
13, 2, 0.04094268482379263
10, 4, -1.052863069761954
4, 6, -1.052863069762046
15, 0, 1.507958495337721
12, 3, 0.02550823100927341
8, 5, 0.26866665278976
-3, 7, -0.5998548347173817
5, 6, 0.648197835911335
-2, 7, 0.6481978359114215
-1, 7, 1.54829985519797
14, 2, -0.370715337502285
15, 1, -1.226289942822883
11, 4, -1.226289942822881
0, 7, -2.234856650539145
9, 5, 1.439087541191167
6, 6, 3.011256414718699
13, 3, 0.01993232370922248
1, 7, 0.01993232370900712
16, 0, -1.118923427686545
2, 7, -1.092344348030517
7, 6, -0.3512626147989153
12, 4, 1.376396053810574
15, 2, 0.01316353066155238
10, 5, 0.7781824573583213
3, 7, 0.01316353066172512
16, 1, -1.39769380174413
14, 3, -0.539823468855703
17, 0, 2.549335400440824
4, 7, 1.549335400442062
8, 6, 1.056930110996196
13, 4, -0.0604288336164432
11, 5, -0.06042883361660292
-4, 8, -0.9264082244596249
5, 7, 0.2739997067077758
-3, 8, 0.2739997067070263
16, 2, 1.553959823023318
-2, 8, 1.553959823023986
17, 1, 0.2559721254955931
-1, 8, 0.08413788301002134
15, 3, -2.225652113594382
9, 6, -2.225652113594383
0, 8, 0.1898616280469037
6, 7, -1.715876237322581
18, 0, 1.634286485934085
12, 5, -0.9566993309059525
1, 8, -0.9566993309060399
14, 4, -2.584476405518514
10, 6, -2.197420648718989
2, 8, -2.197420648718842
17, 2, 0.3213458327212712
7, 7, 1.809927004995162
18, 1, 0.07088336127879945
16, 3, 1.461627499521567
3, 8, 1.591852501963764
13, 5, 1.001490719279608
19, 0, 0.1549014936581301
15, 4, -0.7811884514277514
8, 7, -0.7811884514277944
11, 6, 1.431851680731552
4, 8, 0.02246030669996925
18, 2, 1.479013657396124
19, 1, -1.14854847552914
17, 3, -1.148548475529019
5, 8, -1.148548475528869
-4, 9, -1.148548475529154
-3, 9, -0.06017994989869586
9, 7, -0.8060836561031937
14, 5, 0.04160056606907211
-2, 9, 0.0416005660691218
12, 6, 1.547559644918753
-1, 9, 0.7103996614270239
20, 0, 0.8768780256371352
16, 4, 0.01483303904864908
6, 8, -1.694363519964236
0, 9, -1.2079187789719
10, 7, 1.910214402985009
1, 9, 1.910214402985225
19, 2, -1.358034839147201
18, 3, -0.9527590449217334
20, 1, 0.02747348151517916
15, 5, 1.624137316029109
7, 8, 0.02747348151506922
13, 6, -0.4044063734139133
2, 9, -0.4044063734136722
17, 4, -0.02800001238146276
21, 0, 3.284922858330404
3, 9, 1.802472594002019
11, 7, 1.07786106289463
8, 8, -0.2802238490384381
4, 9, -1.60705314607538
20, 2, -0.03585795061072744
14, 6, -0.03585795061089841
16, 5, -0.5646408029455862
19, 3, 0.4401759179938398
21, 1, -0.6031381554549287
12, 7, -0.03105588213503989
9, 8, -0.0310558821349485
5, 9, -0.01849152295918935
-5, 10, -1.093154955694888
18, 4, 3.243254987719625
-4, 10, 3.243254987719669
-3, 10, 0.45342478981966
22, 0, 0.7986186430954222
-2, 10, -0.5659490491024209
-1, 10, -0.2845088976332573
15, 6, -1.143818034821342
6, 9, -1.14381803482156
17, 5, 0.5729315387722523
10, 8, 1.352576551068335
0, 10, -0.02368099370666947
21, 2, -1.265208337748044
20, 3, 1.252322363174688
13, 7, 1.252322363174792
22, 1, 1.152985134147823
1, 10, 1.15298513414776
19, 4, -0.4916716057768304
7, 9, -0.4916716057769294
2, 10, -0.2906059382775106
23, 0, 0.000678846375713837
11, 8, -0.9993211536243932
16, 6, -2.182931349103281
18, 5, 0.9301665509080304
14, 7, 1.695185477605072
3, 10, 0.9301665509079817
8, 9, 0.2771461618181274
22, 2, -0.9209429070084532
21, 3, -0.4027407751289139
4, 10, 0.2210930166370176
