d = 19, symClass = D, r = 24.84359686339894, D = 16, Y = 0.1439556980186363
max of |f(z) - f(z^*)| for 100 points = 1.568339902391358e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 1.15960019364536e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -6.38289421317495e-12, 
confident_r = 24.8435968634
1, 0, 1
2, 0, -1.666371585274314
0, 1, -0.08092496323584474
1, 1, -1.064545180195693
3, 0, 0.9593420349671755
2, 1, 0.1975035658183686
4, 0, 1.776794260206426
3, 1, 0.4739639231171886
-1, 2, -0.4769179378813995
0, 2, 0.1348510592744206
1, 2, 0.8350271987606348
5, 0, -0.8176887081257963
4, 1, -0.1692135925224331
2, 2, 1.773927839525211
5, 1, 0.2793275594252869
3, 2, -0.1070310002907465
6, 0, -1.598620307630853
-1, 3, -0.1074066196755408
4, 2, -0.3291143300714661
0, 3, -0.07763471890795735
6, 1, -0.4655468059231367
7, 0, 1.087980374565379
1, 3, 0.1785325068042855
5, 2, 1.137710692290813
2, 3, -1.169676629897618
7, 1, -0.4659539868169891
3, 3, -1.021262939488152
8, 0, -1.294427882818797
6, 2, -0.7898000139231298
4, 3, -0.09785017489450483
-2, 4, 0.794722500187375
8, 1, -0.4806464644338185
-1, 4, 0.06014352630796607
0, 4, -0.1437870101816191
9, 0, -0.07966285993762516
7, 2, 0.1894620066385004
5, 3, 0.4168610738362246
1, 4, -0.493572099944875
2, 4, -1.3914655969488
9, 1, 0.03859456658939563
6, 3, 0.1894734727441126
10, 0, 1.362573228826325
8, 2, 0.2819727224187136
3, 4, -0.7094205956597889
4, 4, -1.891477765914592
10, 1, -0.08953868898609775
7, 3, -0.04561040173309797
9, 2, -0.6112466255351379
-2, 5, -0.3978653943469053
11, 0, -1.575829048520625
-1, 5, 0.6538443655422095
5, 4, -0.03878422113298177
0, 5, 0.1470963918773987
1, 5, -0.2787699387971673
8, 3, 0.5077006921207242
11, 1, -0.7995723420125717
2, 5, 0.8076000937470837
10, 2, -0.4654635080164877
6, 4, 0.1783534176260818
12, 0, 1.704553421312033
3, 5, 0.9233367249780162
9, 3, 0.4546935145040856
7, 4, 1.195006290506394
12, 1, -0.88377637086381
4, 5, -0.8940719886938464
11, 2, -0.5119969865383088
13, 0, -1.185708853996624
-3, 6, -0.457527425040292
-2, 6, 0.1789793391039466
10, 3, 0.2114015665796653
5, 5, 0.8704665731420721
-1, 6, 0.1488694621049531
8, 4, 0.3509232021157876
0, 6, 0.1293682896210394
13, 1, -0.5435617041842216
1, 6, 0.7307808339548199
12, 2, 0.7757739690019785
6, 5, 1.176934234704641
14, 0, -1.812979581507257
2, 6, -0.2975014963957752
9, 4, -0.01633273313922065
11, 3, 0.2137468952570598
3, 6, 0.8010766921143526
7, 5, -0.09419299333397661
14, 1, 0.3939617260140098
13, 2, -0.3765779725228113
10, 4, -1.895848769897978
4, 6, 1.949115900019455
15, 0, -0.7844431492300926
12, 3, -0.1623337121945886
8, 5, 0.2529495735779704
-3, 7, 0.1307574800273898
5, 6, 0.1016836321622909
-2, 7, -0.02633491585247325
-1, 7, -1.59161513917632
14, 2, 0.7764524836845025
15, 1, 0.3968484060287437
11, 4, -0.4257438791231427
0, 7, -0.08804477181174734
9, 5, -0.401831264906217
6, 6, 1.701803543458987
13, 3, 0.1956642836913317
1, 7, 0.1341774149294306
16, 0, 0.380203582913699
2, 7, -0.113093153355363
7, 6, 0.5417180372009526
12, 4, 0.8421363781361993
15, 2, 0.1533049463075586
10, 5, -0.161496435583726
3, 7, -0.2201455221252206
16, 1, -0.4017302162829169
14, 3, 1.022640400915512
17, 0, -0.02676889911425839
4, 7, -0.5239475000585158
8, 6, 0.1630547510466745
13, 4, 0.02404223172937702
11, 5, 0.2046361668764324
-4, 8, -0.8473850546166524
5, 7, -0.7876950273617134
-3, 8, 0.8631096458615725
16, 2, 0.8009356109034591
-2, 8, -0.1002214632804539
17, 1, 1.105588287522547
-1, 8, 0.3682030644034254
15, 3, 0.267970669284242
9, 6, -0.1026793376233426
0, 8, 0.1047515288262441
6, 7, -0.2260418968404361
18, 0, 0.1327479262069765
12, 5, 0.4805935433542684
1, 8, 0.5105976734504819
14, 4, -0.3157141043472184
10, 6, -0.6946454484536296
2, 8, 0.8224745226316487
17, 2, 0.7780924246331009
7, 7, -0.09365908369954035
18, 1, 0.6014414609176706
16, 3, -0.5141174757948299
3, 8, -0.6200809500631478
13, 5, 1.662854755058006
19, 0, -0.7725492805295757
15, 4, -0.4349310699569556
8, 7, 0.4507681135724328
11, 6, -0.4364811779975758
4, 8, 1.483671533881463
18, 2, -0.06431288910610058
19, 1, 1.185138317073446
17, 3, -1.194872542384685
5, 8, 1.305208920421134
-4, 9, -1.227416325497291
-3, 9, -0.1030396850911793
9, 7, -0.4905763506237611
14, 5, 0.4079033019750777
-2, 9, 0.3836422320896261
12, 6, -0.3157332111464642
-1, 9, -0.09996842172928884
20, 0, -1.452864603242032
16, 4, -0.3006577399418075
6, 8, 1.182158322614064
0, 9, 0.006446714011176824
10, 7, 0.782470715116608
1, 9, -0.8131351269610599
19, 2, -0.6682988487219937
18, 3, -0.4466186201662621
20, 1, -0.006524367041935154
15, 5, -0.3875549479916507
7, 8, -0.1538779092708059
13, 6, 0.689481343780417
2, 9, 0.3025767979469156
17, 4, -0.398239449705216
21, 0, 1.04374530654243
3, 9, 0.1712737383892772
11, 7, -0.01486979508053845
8, 8, 1.37797696377017
4, 9, -0.8281621843227387
20, 2, 0.1492047271106811
14, 6, 0.0760038774398205
16, 5, 0.6536485254477237
19, 3, -0.5293737623486037
21, 1, 0.9999253630570775
12, 7, -0.5604793020754741
9, 8, 0.5180529213197194
5, 9, 0.08070099760488371
-5, 10, 0.3899704125081787
18, 4, 1.018564008382562
-4, 10, 0.6629915879061564
-3, 10, -0.8606827469792483
22, 0, 2.625916749705777
-2, 10, -1.089547671911341
-1, 10, 0.8025336311334546
15, 6, 1.091453690750526
6, 9, -1.122119958380501
17, 5, 1.061442373063214
10, 8, 0.06462892405775092
0, 10, -0.2451172477203281
21, 2, -0.4698007085009877
20, 3, -0.1519303059582449
13, 7, 0.2667499772022354
22, 1, 0.2079580541385385
1, 10, 0.0003738099810664604
19, 4, -0.1815415836164226
