d = 163, symClass = D, D = 3.843750
[5.342358246415593, 5.342377062255508], 5.342364176579506
1, 0, 1
2, 0, -1.830670662896848
3, 0, -1.535598034609842
4, 0, 2.36024469300933
5, 0, 0.3800530283196746
6, 0, 2.816010194420963
0, 1, -0.7833233143348465
1, 1, 0.5995164537525218
2, 1, 0.02633785379625185
7, 0, 1.624962175212422
3, 1, -1.691313863693248
4, 1, -0.7206135800842566
8, 0, -2.509027852967245
5, 1, 0.7125694403342657
9, 0, 1.361423291949787
6, 1, -1.176867364339684
7, 1, -1.122712144642336
10, 0, -0.6948472381470956
8, 1, -1.321280928103793
11, 0, 1.988488008313285
9, 1, -0.3178560626061369
12, 0, -3.637700645633375
10, 1, -0.8775752631793526
-1, 2, 0.5750979106724264
0, 2, 1.446044589062137
1, 2, 0.6969807156722766
13, 0, 1.083138608362527
2, 2, -1.093409109570234
11, 1, 0.3629736212738666
3, 2, -0.9270029998622964
4, 2, -0.04408171946292663
14, 0, -2.986592435385512
12, 1, -0.8229640169517117
5, 2, 1.327130921350705
6, 2, 3.103644335812021
13, 1, -1.299123532360263
15, 0, -0.5830718935658308
7, 2, -0.7106448155541635
8, 2, 1.320249109038979
14, 1, -1.635428455664512
16, 0, 2.238043124038813
9, 2, 1.352447580815776
15, 1, -0.4787207972454016
10, 2, -1.311519301763871
17, 0, 1.730165509978321
11, 2, -1.556012456692748
16, 1, -1.091758276560481
18, 0, -2.503281533371468
12, 2, 2.159531665665282
17, 1, -0.9966131947907784
13, 2, 0.7691603218483185
19, 0, 0.8441566720665074
-1, 3, -0.4259086742437601
0, 3, 1.207948684315716
1, 3, -0.679954303766988
2, 3, -0.9806451564857719
18, 1, 0.8878001973041031
3, 3, -0.9196865853188745
14, 2, 2.057569713939939
4, 3, 1.361580723949572
20, 0, 0.893461184972035
5, 3, 0.7186829353692433
15, 2, 0.5896339739873091
19, 1, 0.4078614575984945
6, 3, -0.04016008300534712
7, 3, -1.686383862898894
21, 0, -2.50090140556178
16, 2, 2.426450779920786
8, 3, -1.507390696382329
20, 1, -0.7029143295938486
9, 3, 2.59987728760483
22, 0, -3.654132031205954
17, 2, 0.200570541217966
10, 3, 0.1766821858405908
21, 1, -0.8436400304916242
11, 3, -1.854328585957649
18, 2, 0.5805554184829114
23, 0, 1.871295720898698
22, 1, -0.6494289018774526
12, 3, 1.108636098477263
19, 2, -0.2955308285754203
24, 0, 3.857315051252172
13, 3, 1.525818581682777
23, 1, -0.1746309672669968
20, 2, 1.611337352851086
14, 3, -1.547663222833413
25, 0, -0.8533821846341197
15, 3, -1.099596189884831
24, 1, -1.622932129726649
21, 2, 0.1376995424478883
-2, 4, -1.043497285842484
-1, 4, 0.002549584338714151
0, 4, -1.863614297958635
1, 4, -1.644622750105322
2, 4, -1.263081701185409
16, 3, 0.7123861282892584
26, 0, -1.992948964408691
3, 4, 1.901644086297657
4, 4, 1.419674655310939
25, 1, 0.5122400419684283
22, 2, -0.6660902804139333
5, 4, -0.5046158010715547
17, 3, 0.4367102802092277
6, 4, 1.710625687117652
27, 0, -0.5621884187916538
7, 4, -0.4849448236706232
23, 2, -0.9287658784878164
26, 1, 0.9529607823469701
18, 3, 1.808392255357137
8, 4, 0.06118543571109247
9, 4, 0.5584850469898196
28, 0, 3.850723656684988
19, 3, 0.259158414408927
24, 2, 1.513001986877288
10, 4, -2.432895008478591
27, 1, -1.602847458317421
11, 4, -1.43121469204658
20, 3, -0.2197598302365792
25, 2, 0.08225348654256008
29, 0, 1.961259393512636
12, 4, -4.004908004934921
28, 1, 0.4192977845069752
21, 3, 1.725103685934389
13, 4, 0.761487942053454
26, 2, 2.381682339615678
30, 0, 1.067620836197526
14, 4, 1.307627759324863
29, 1, 1.046038375349591
22, 3, -0.9346100566778751
15, 4, -0.5801532063411177
27, 2, 1.428030229491177
31, 0, 1.949954490768736
23, 3, 0.05997338279603454
30, 1, 0.01869289532967438
16, 4, -1.703607506798064
28, 2, 3.005302456204706
17, 4, 0.7457606296045429
24, 3, 2.035282970088117
-2, 5, 0.541889193751985
-1, 5, 0.1635336051592515
32, 0, -1.602222728246964
0, 5, -0.2956400704945887
1, 5, -0.8557406064889136
31, 1, -0.6034710411711126
2, 5, 1.072350184800193
3, 5, 0.3699805902471838
18, 4, -2.481299638802605
4, 5, -1.019472415377594
29, 2, -1.579092223334282
25, 3, 1.530531545975164
5, 5, 0.2247697033805769
33, 0, -3.062268981678778
6, 5, 1.039841784040709
19, 4, -0.9429884435975981
32, 1, 1.855296492873658
7, 5, -0.8813728715405514
26, 3, -0.4479087162159199
30, 2, 0.8800923939719909
8, 5, -0.2913439982020272
20, 4, 1.694730514261246
9, 5, -1.374435767204746
34, 0, -3.175141537687075
33, 1, 0.297421310077116
10, 5, 0.01056287339040026
27, 3, 0.4875367671753109
21, 4, 1.204049228954981
31, 2, -0.1923568341005169
11, 5, 0.992935690069676
35, 0, 0.6158532808020345
22, 4, 2.858512874085545
12, 5, -0.1921580403254312
34, 1, 0.9293042046264296
28, 3, -0.7036489851707046
32, 2, 2.004602587939322
13, 5, 0.4594604671509015
23, 4, 0.04801913244381822
14, 5, 0.06200372099984071
36, 0, 3.231153596733463
29, 3, 1.840691559935178
35, 1, 0.3921463701959813
33, 2, -0.9685845869905636
15, 5, -0.6406087131187973
24, 4, -2.786025750207429
30, 3, 1.351319742848969
16, 5, -0.5797287470184369
37, 0, 0.9145011890692254
36, 1, -1.769509242109894
25, 4, -0.6360592199152155
34, 2, 1.828974635715275
17, 5, 1.445285837870108
31, 3, 1.288419821550311
26, 4, -1.40869326730074
18, 5, 1.319047813573349
38, 0, -1.546077123261468
37, 1, -1.924971433349468
35, 2, -1.699139611533355
-3, 6, -0.8713973930178119
-2, 6, 0.7810954847482025
-1, 6, 0.9102519917869416
0, 6, -2.216719540584201
19, 5, 0.2621975785572048
1, 6, 0.8661333942329263
32, 3, 0.8119826315105183
2, 6, 1.25153186462022
27, 4, 1.117555489661763
3, 6, -1.058897680001169
4, 6, 1.805528756924796
39, 0, -1.668886152950908
38, 1, 0.6942896732221872
20, 5, -0.2754668223510749
5, 6, 1.253935899528417
36, 2, -1.631451578521467
6, 6, 1.689768944976228
28, 4, -2.655853807646775
33, 3, -0.5581991985421672
7, 6, -1.734534095959937
21, 5, -1.486724608933474
8, 6, -2.499377269123241
40, 0, -0.9519960321378427
39, 1, -0.2157295877216059
37, 2, -1.364484568253756
9, 6, 1.433096913774487
29, 4, -1.632922199465219
22, 5, -1.180143229191684
34, 3, 1.742142089579556
10, 6, -1.319209694782796
11, 6, 0.9642752449232306
23, 5, -1.405847752377386
30, 4, -1.077857181896765
41, 0, 0.6139231141417852
40, 1, -0.3726091568204819
38, 2, -0.7449300465004705
12, 6, 0.07103797880523499
35, 3, 0.8381958293347042
24, 5, 0.2467018300942611
13, 6, 1.266871072077993
31, 4, -1.674005300391906
14, 6, 3.095704265558466
41, 1, -0.471825200521001
39, 2, -0.473005473444973
42, 0, 4.584602502212605
36, 3, 1.267398351718985
25, 5, 0.2661629084311053
15, 6, -2.038918725394717
32, 4, -3.132721857738734
16, 6, 2.765600635846078
26, 5, 0.375323650996468
40, 2, 1.293467055359447
42, 1, -0.021004881673576
43, 0, 0.3671219762284339
37, 3, -0.6317082709544036
17, 6, -1.375049415228654
33, 4, -0.3490466302846469
27, 5, -1.510679762137259
18, 6, -4.768815734746996
41, 2, -0.01886033007799899
38, 3, -0.01868138614335445
43, 1, 0.544810661787877
44, 0, 4.724148057779675
34, 4, -0.3848496475781508
28, 5, -0.9528910560175826
19, 6, 0.3611066062666833
20, 6, -0.3333658462662971
-3, 7, 0.3939490650896764
-2, 7, -1.071566417116631
-1, 7, -0.03936082419613338
39, 3, 1.997547762072215
0, 7, -1.27055333400054
29, 5, -0.02304764121684584
42, 2, 1.542778090131075
1, 7, -0.9063226375346213
44, 1, 0.02100913751010752
35, 4, 0.01704120521315399
45, 0, 0.5039723332523917
2, 7, 1.314382358185426
3, 7, 1.004403107264628
21, 6, 1.09206729342076
4, 7, 0.9666940838984095
5, 7, -0.1697935576174262
30, 5, -0.4521507017411378
6, 7, -1.132968200012391
40, 3, -0.6098169331349054
22, 6, 3.400329134794029
36, 4, -0.7505476632974344
43, 2, -1.716504746356166
7, 7, 0.9827084662806427
45, 1, 1.200933257105539
46, 0, -3.437416853243619
8, 7, 1.566452791371152
31, 5, -0.3623020094868407
23, 6, 0.2511263066405031
9, 7, 1.051421565012318
