d = 163, symClass = D, D = 4.476562
[4.092079113500025, 4.092111241606409], 4.092093446139859
1, 0, 1
2, 0, -0.4741749238002938
3, 0, 0.6471288293763585
4, 0, 0.6743224363844114
5, 0, 1.491043119563517
6, 0, -1.136215947695859
0, 1, -2.59981825832147
1, 1, -0.7593924971712523
2, 1, -1.564167425943431
7, 0, -0.9718088994637809
3, 1, -0.7361662619606411
4, 1, -1.430771160341005
8, 0, -1.685956018478984
5, 1, -1.655224815539498
9, 0, 0.1068080028924826
6, 1, 0.7015403349206891
7, 1, 0.7571836708973927
10, 0, 0.7761520913438205
8, 1, -0.7773980439274896
11, 0, -0.8134947852583065
9, 1, 0.9525765058555503
12, 0, -1.357557935510695
10, 1, 0.9447982576039684
-1, 2, 1.961201104667329
0, 2, 0.975345599659704
1, 2, -0.7453467902134417
13, 0, 1.073494875012976
2, 2, 0.721736938538492
11, 1, 0.4646627515665735
3, 2, 1.653378757845032
4, 2, -0.9581039060100657
14, 0, -1.346749701726455
12, 1, -0.9982880937075641
5, 2, 1.796813132659218
6, 2, 0.9242433932433439
13, 1, -0.2915705634492195
15, 0, -1.396722708596542
7, 2, 2.054730398982096
8, 2, 3.958609981328188
14, 1, -2.10150910845489
16, 0, 1.463169097669053
9, 2, -0.9200897045380327
15, 1, 1.40016283945687
10, 2, 1.011205877329731
17, 0, -2.086274509311445
11, 2, 3.444162701048465
16, 1, -4.267765584786685
18, 0, 6.021836775451951
12, 2, -0.05373210573222369
17, 1, -1.771282689574923
13, 2, -1.701640206611879
19, 0, 4.617011620045433
-1, 3, -0.06388360797016984
0, 3, -0.8144087915357229
1, 3, 1.866018006530905
2, 3, -1.656409939007746
18, 1, 0.7382043068743225
3, 3, 0.7253780060269184
14, 2, 1.184711974006103
4, 3, 0.1618842877904187
20, 0, -0.07500042846825357
5, 3, 1.751338768845271
15, 2, -0.6843769254479481
19, 1, -1.352042121188729
6, 3, 1.654850734559241
7, 3, 1.78110109732142
21, 0, -0.6928304362641018
16, 2, -0.1148661344668341
8, 3, -1.434668486381243
20, 1, -0.7063517074086785
9, 3, -2.13961497989946
22, 0, 2.998033080439249
17, 2, 1.83446218603434
10, 3, -0.03576409608406769
21, 1, 0.1834674041345097
11, 3, -0.5163700139827945
18, 2, 0.5469211652751188
23, 0, 2.88652263136147
22, 1, 1.688851867019201
12, 3, 1.522074803564743
19, 2, -0.160490571586767
24, 0, -0.3940032380614142
13, 3, 1.215933829351218
23, 1, -0.3578577256842947
20, 2, 1.10339847773482
14, 3, -0.3887808173240219
25, 0, 1.507867750542246
15, 3, -1.912973929202169
24, 1, -0.3523502080570759
21, 2, -2.466125058241394
-2, 4, -0.6691347791326794
-1, 4, -2.392874449652821
0, 4, 1.057162781484818
1, 4, 0.1968655646421538
2, 4, -0.1359349174212205
16, 3, -1.400500107340816
26, 0, 0.2918507714438051
3, 4, 0.1266178590730046
4, 4, 0.291105280010004
25, 1, 0.198487702611775
22, 2, -0.0161923171599473
5, 4, 1.071020727123857
17, 3, 1.492405170264849
6, 4, -0.6914023941258723
27, 0, 0.3844245600671818
7, 4, 0.2913335954781384
23, 2, -1.303195383206685
26, 1, -0.1382672417512921
18, 3, 1.552298299142572
8, 4, -2.018417263358567
9, 4, 0.2561522797373218
28, 0, 0.3364577423294297
19, 3, 1.42129815425967
24, 2, 1.902585493990727
10, 4, -0.6274132234367248
27, 1, 1.426561449087688
11, 4, 0.4904653332687705
20, 3, 1.185486675081389
25, 2, 2.838349770411956
29, 0, 0.1890860586230686
12, 4, 1.508194545919485
28, 1, -1.233262710620049
21, 3, -1.08726992397576
13, 4, -0.143226812432077
26, 2, -0.8174203281671846
30, 0, 0.5953758018350386
14, 4, -2.02533064153126
29, 1, 0.3085045906986559
22, 3, 0.1089562112200275
15, 4, -1.059382147045521
27, 2, 0.5537659515053084
31, 0, -0.05124864189219745
23, 3, 1.171269376723971
30, 1, 1.205932114181093
16, 4, 0.357138144645798
28, 2, 0.404348410132085
17, 4, -0.01436665525160927
24, 3, 2.847360025130923
-2, 5, -1.596456093127156
-1, 5, 1.416313080269491
32, 0, -1.384677837981967
0, 5, 2.874986608799881
1, 5, -0.07152996534746177
31, 1, -0.6034210652450698
2, 5, -0.03628997979062613
3, 5, -1.544726901579718
18, 4, 0.6004019416607421
4, 5, -2.904832137570437
29, 2, -1.786075297105428
25, 3, 1.125100402849326
5, 5, -0.8925942691842698
33, 0, 0.55823194154267
6, 5, -1.663493566357837
19, 4, -1.962577417763414
32, 1, -0.6055738771687591
7, 5, 1.945110923983766
26, 3, -5.808209310576087
30, 2, -0.774722496879462
8, 5, 1.496262610771217
20, 4, 1.228572584043192
9, 5, 2.001337256020726
34, 0, 2.191119835579125
33, 1, -2.543271424836135
10, 5, -2.437243214038681
27, 3, -0.3993131158326992
21, 4, -1.054012839154884
31, 2, -1.98178338643365
11, 5, -4.264855367017209
35, 0, 2.362350492704726
22, 4, 4.322266907184916
12, 5, -0.7424521741798139
34, 1, -0.6095293597175643
28, 3, 1.970667702612013
32, 2, -0.4138390409691692
13, 5, 7.548412369065041
23, 4, -2.464311151871283
14, 5, 0.8264736934080034
36, 0, 20.67045089689399
29, 3, 1.726230974538681
35, 1, -5.884279796790504
33, 2, 4.569522453164685
15, 5, -15.55449118731083
24, 4, -55.99272529440842
30, 3, 20.72371297125695
16, 5, 29.74094035852193
37, 0, 40.01705186588445
36, 1, -16.57786504172811
25, 4, -16.44814045356785
34, 2, 9.571017746437342
17, 5, -1.364003795629444
31, 3, 7.260821656205928
26, 4, 9.318708257062868
18, 5, -0.5197468396940871
38, 0, -0.6753787580571249
37, 1, 6.178299477682708
