d = 67, symClass = D, D = 7.468750
[8.645858693057964, 8.645885464979802], 8.645879085645419
1, 0, 1
2, 0, 1.335258143549944
3, 0, -0.9550979506338015
4, 0, 0.7812331051599617
0, 1, 1.172873790830228
1, 1, -0.01980150288490811
2, 1, 0.1923991786833286
5, 0, -1.874386342420921
3, 1, 0.2983219020293266
6, 0, -1.272220447790235
4, 1, 0.9761581851218051
5, 1, 0.694826402012211
7, 0, -1.161095171990974
6, 1, -0.7280063423992341
8, 0, -0.2962505456853067
-1, 2, 0.66464746879329
0, 2, 1.568252191822511
1, 2, 0.9073188253709034
7, 1, -0.1023907153805338
2, 2, -0.02865148066423995
9, 0, -0.1004586736222784
3, 2, -0.4900788802758549
8, 1, -0.10992974565617
4, 2, 0.2565224138985339
10, 0, -2.504230466281951
5, 2, -0.5363367971570899
9, 1, -0.09280926808894471
6, 2, 0.4017421449920947
11, 0, 1.70139204286196
10, 1, 1.013082348559661
7, 2, 0.1021777629388228
12, 0, -0.7552789725480256
8, 2, 1.303768360590412
11, 1, 1.14933244868816
-1, 3, -0.1182235502811773
0, 3, -1.119054492676435
1, 3, 0.6428054937296942
2, 3, -0.641519555458576
9, 2, -0.2095081017963483
13, 0, 0.1243470285687957
3, 3, 0.01839451810431362
12, 1, -0.6596164201671209
4, 3, -1.265123475697678
10, 2, 0.9312964524978244
5, 3, 0.2257897739808216
14, 0, -1.556193532157528
13, 1, 0.7769400072584295
6, 3, -0.1866236390476358
11, 2, -0.7401764631435631
7, 3, -0.7751074458510561
15, 0, 1.775884361411593
14, 1, 0.3563323030388102
12, 2, -0.9715494851766729
8, 3, 0.133979156759405
16, 0, -1.178353362930527
15, 1, 0.5875185509881776
9, 3, -0.2864452914720624
13, 2, -0.06369154496624414
-2, 4, 0.8914925475658154
-1, 4, 0.8298656988697225
0, 4, 0.9202335471638672
1, 4, 1.014443385075443
10, 3, 0.8082989605839518
2, 4, 1.208420572957395
17, 0, 1.000483948604525
16, 1, 0.7581414338512531
14, 2, -0.1342936291111468
3, 4, -0.8381481521201267
4, 4, -0.01950983970528378
11, 3, -0.4457290295278715
5, 4, -0.1018829363907016
17, 1, 0.8718068366056234
15, 2, -0.9212942803984892
18, 0, -0.1301298096830563
6, 4, -0.6545941824191395
12, 3, -0.9337544824676417
7, 4, -0.1581908240720498
16, 2, -0.1446436861258498
18, 1, -0.5021437022617494
19, 0, -2.133294882192858
13, 3, 1.129484074441319
8, 4, 0.1503496237598131
9, 4, 1.249763701868385
17, 2, -0.5194119243860824
14, 3, 0.9692115173708574
19, 1, 0.4455044996225386
20, 0, -1.472480337724184
10, 4, -0.7199913317449437
-2, 5, 0.421920148604611
-1, 5, -0.5861428644257116
15, 3, -0.6596923833563123
0, 5, -2.198806840358348
18, 2, -0.1252867331509082
1, 5, 0.6938412718394401
20, 1, 1.765901376062868
11, 4, -1.770437904881806
2, 5, 0.1191607088912753
21, 0, 1.105335354277589
3, 5, -1.175497924082973
16, 3, -1.37046053070419
4, 5, 1.071949714009765
12, 4, 0.2357000211507292
19, 2, 0.6927354262671687
5, 5, 0.03525440655527629
21, 1, 0.3940407221231066
22, 0, 2.268405423103079
6, 5, 0.9460034151225964
17, 3, 0.991637412427271
13, 4, -0.2872603319357076
20, 2, 1.356283834581278
7, 5, 1.147232121992523
22, 1, 0.5419516117612825
14, 4, 0.1378283226816701
23, 0, -1.434813472295093
8, 5, 0.5057573938306594
18, 3, 0.6855472892876255
21, 2, -1.524427215650451
9, 5, 1.509463759594563
15, 4, -0.677056638697656
23, 1, -0.1255949984310518
19, 3, -0.5478841032440314
10, 5, -0.3609497298964164
24, 0, 0.2627420343508078
16, 4, 0.7645793963279351
22, 2, 1.533387546684477
11, 5, 0.4223151466321566
-3, 6, -0.63423814423071
-2, 6, -0.1528608529552116
-1, 6, -0.7017420528066398
0, 6, -1.493025573334259
20, 3, -0.559548951764499
24, 1, 0.6443533217630751
1, 6, 1.030729669474312
25, 0, 2.49796156728926
2, 6, 0.859258023525439
17, 4, 0.5642319194135615
12, 5, 1.734383842565672
3, 6, -0.8618432920429354
23, 2, 0.01544413133549121
4, 6, -0.8579468294949143
21, 3, 0.09725742941494775
13, 5, -0.3119985237575309
