d = 67, symClass = D, D = 8.687500
[7.694981932598603, 7.6950157284761], 7.695011519346073
1, 0, 1
2, 0, 0.1657727071482168
3, 0, 1.996587506519225
4, 0, -0.9725194285086847
0, 1, -0.6999021285430347
1, 1, 1.770716499212286
2, 1, 0.8027296762892683
5, 0, -0.9225655318112634
3, 1, 0.3623333068009528
6, 0, 0.330979606666997
4, 1, 0.502575218902848
5, 1, 1.920907399897274
7, 0, -0.08031865645589545
6, 1, 0.5101860620808265
8, 0, -0.3269897798642116
-1, 2, -1.580397048645609
0, 2, -0.1160246865408727
1, 2, -0.05316907283062706
7, 1, -0.9090289864263364
2, 2, 0.2935363615326171
9, 0, 2.986361608439236
3, 2, 1.131671767173754
8, 1, -0.3867947050824471
4, 2, 0.1330705964957493
10, 0, -0.1529360723753958
5, 2, -1.7123456878165
9, 1, -1.037901543849108
6, 2, 0.06006498293420365
11, 0, 1.644630126411637
10, 1, 1.051365431249148
7, 2, -1.030724762222736
12, 0, -1.941720105667536
8, 2, 0.08331319825271949
11, 1, 1.273452692769254
-1, 3, -0.1438421525088646
0, 3, -1.397415811866092
1, 3, 1.085842952153796
2, 3, -1.758166199724287
9, 2, -1.225280218327504
13, 0, 0.7665096523067988
3, 3, 3.535390383854863
12, 1, -0.6149584266236032
4, 3, 1.674960791335368
10, 2, 0.318433925740567
5, 3, -0.3867656327686295
14, 0, -0.01331462987066961
13, 1, 0.3055668254524879
6, 3, 1.602720045669031
11, 2, 0.183085850000758
7, 3, -1.375494903114781
15, 0, -1.841982755936929
14, 1, 0.6148504779383857
12, 2, 0.0845749073692105
8, 3, 0.989405967335496
16, 0, 0.9183134954745849
15, 1, 0.2987691199246557
9, 3, 0.7234302373989331
13, 2, -1.214739811155043
-2, 4, -0.2619866193473708
-1, 4, -0.4248098990945547
0, 4, 0.6806684407786653
1, 4, -0.2723067611344898
10, 3, -1.364062341243625
2, 4, -0.008814012391658771
17, 0, 0.4898630216818926
16, 1, -0.5101370372720307
14, 2, -0.1506921978038759
3, 4, -0.1658932790325381
4, 4, -1.72205622228853
11, 3, -0.1840069948855579
5, 4, 0.7227162874395291
17, 1, -1.239328251539629
15, 2, -1.239328235619498
18, 0, 0.4950570609033109
6, 4, 0.1876002403213338
12, 3, 1.003435284318854
7, 4, -0.2574772225398606
16, 2, -0.06412006984637517
18, 1, 1.159393272040251
19, 0, 3.135436869823016
13, 3, 2.135436889862969
8, 4, -0.7806702409813457
9, 4, -0.9047667637028058
17, 2, -0.5618322000276789
14, 3, -0.5618321974586724
19, 1, 1.219628925114633
20, 0, 0.8972129010540156
10, 4, -0.2838600879263135
-2, 5, -0.8133570367401812
-1, 5, -0.1514690419534899
15, 3, 3.835259756130726
0, 5, 0.645705584552971
18, 2, -0.1720557262619049
1, 5, 0.4315394804032969
20, 1, 1.421406734601796
11, 4, 1.421406748073466
2, 5, -0.5004897573531399
21, 0, -0.1603632376460088
3, 5, 1.92206972665733
16, 3, 0.2062754893054791
4, 5, -1.362920588590544
12, 4, -0.3523761831887738
19, 2, 0.8743439196264945
5, 5, -1.6336020320689
21, 1, 0.8766004558321099
22, 0, 0.2726346979804271
6, 5, 1.201443892727197
17, 3, -0.2535978730490782
13, 4, -0.2535978464246788
20, 2, 0.1742876427433727
7, 5, -0.8455687540634637
22, 1, -0.9085765330019733
14, 4, -0.1708659568523845
23, 0, 0.6443750298245673
8, 5, -0.3556249761087019
18, 3, 1.018631113280623
21, 2, 0.6415896299029822
9, 5, 0.6415896318445812
15, 4, 0.9707926326323135
23, 1, 1.348173096564097
19, 3, 0.06352046658729346
10, 5, -0.7405707666800353
24, 0, -0.652863626195362
16, 4, -0.4887641559446987
22, 2, 0.2111035785933714
11, 5, -0.09198624642944721
-3, 6, -3.155400830891323
-2, 6, -0.02384504959069323
-1, 6, 0.3594550101132495
0, 6, -0.2316533256333954
20, 3, 0.779493043684277
24, 1, -1.440221980770303
1, 6, -0.1623988815663797
25, 0, -0.1488728418635987
2, 6, 0.1800030456513936
17, 4, -0.3517534447024123
12, 5, -0.3517534448923658
3, 6, -0.1061567820817236
23, 2, 0.294334346628374
4, 6, -0.2914558667007513
21, 3, -1.814955995469834
13, 5, 1.152627163513499
25, 1, 0.2908557751592688
5, 6, 0.2908557399433945
18, 4, -0.203117931963463
26, 0, 0.1270663053236189
6, 6, 0.5860710397503252
14, 5, -1.132242052856307
24, 2, -0.1019433177023317
22, 3, 0.8899181960732588
7, 6, 0.889918153394881
19, 4, 0.6354234027267085
26, 1, 1.08627452587514
8, 6, 0.2776626982227955
15, 5, -0.3342762849558377
27, 0, 3.965944666874604
25, 2, 1.467560949220936
9, 6, 2.259481665282705
23, 3, -1.351012235673652
20, 4, -1.868119856987626
16, 5, 0.1907862477654632
10, 6, -0.06411527690759215
27, 1, -1.16786456768297
28, 0, 0.07811095188824595
26, 2, 0.05065475743409649
21, 4, -0.3316657225064354
17, 5, -1.344447234255639
11, 6, -1.344447342240273
24, 3, -0.7722695966219252
-3, 7, -0.2979365342154858
-2, 7, 1.742480475053684
-1, 7, 1.300224925897886
12, 6, 0.2656871551220333
28, 1, 1.764377088118902
0, 7, 0.05621527032472009
18, 5, -0.8468601134123889
29, 0, 0.1312854420680785
1, 7, -0.8687144783764565
22, 4, 0.03035066408784357
27, 2, 0.4034320490918983
2, 7, 0.4034320596217397
25, 3, -0.6640094819075844
13, 6, -0.4993360481452185
