d = 19, symClass = C, r = 21.57336340904056, D = 16, Y = 0.1289822031066945
max of |f(z) - f(z^*)| for 100 points = 2.788314024115834e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.462696713223522e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.165778832998512e-12, 
confident_r = 21.57336340904056
1, 0, 1
2, 0, -1.38999753512923
0, 1, -0.7507101456896002
1, 1, 0.8694203526279864
3, 0, 1.073349293674474
2, 1, -0.1297102896658874
4, 0, 0.9320931476503281
3, 1, -0.7707903871942189
-1, 2, -6.665820638235385e-15
0, 2, 1.043485252102587
1, 2, 0.2585798893492502
5, 0, -0.2042638492670012
4, 1, -0.3313952949463091
2, 2, -1.208492147139921
5, 1, 0.2359880257493603
3, 2, 1.541353384922747
6, 0, -1.491952872531532
-1, 3, 0.7897153427573828
4, 2, 0.1802969829163766
0, 3, -0.8057742046291254
6, 1, 0.04060442036071366
7, 0, -0.2726380846776078
1, 3, -0.784421583793396
5, 2, 1.695808159800385
2, 3, 1.50105849889584
7, 1, -0.7755503793772084
3, 3, 0.9331917213971738
8, 0, 0.09439035739125683
6, 2, 1.071396738289121
4, 3, -0.232696887106687
-2, 4, 5.48005071219906e-15
8, 1, -1.962767772256784
-1, 4, -1.737222240695914
0, 4, -0.6997317826693631
9, 0, 0.1520787062235636
7, 2, 0.9908676685164963
5, 3, 0.3164939415592896
1, 4, -0.840786386171479
2, 4, -0.3594254088265414
9, 1, -0.1727377559410435
6, 3, -0.1392244477957085
10, 0, 0.2839262469947856
8, 2, 0.4606386431278734
3, 4, 0.1246832985850192
4, 4, 0.8103807531054508
10, 1, 0.09467071860878497
7, 3, 0.4829078114192742
9, 2, -0.3667380161395121
-2, 5, -0.9735436843266548
11, 0, -3.310722395984954
-1, 5, 2.344371914476791
5, 4, 0.6509065643425058
0, 5, 0.9040530897338445
1, 5, -0.7152686716461528
8, 3, 0.1999232498767099
11, 1, 0.9819706134729295
2, 5, 0.1294388178271175
10, 2, -0.3280227741105595
6, 4, -2.142477405792989
12, 0, 1.000461521665734
3, 5, 0.7296559890684112
9, 3, -0.8273273176577594
7, 4, 0.9813833790084665
12, 1, -0.1094243442796055
4, 5, -0.5590535814404433
11, 2, -0.2345496515016208
13, 0, 0.2780175377965151
-3, 6, -5.667962900442876e-15
-2, 6, -1.097702379883457
10, 3, -1.622390043537413
5, 5, -0.1775911478589824
-1, 6, 1.046146415152685
8, 4, -0.1209020721771841
0, 6, 1.120024158299719
13, 1, 0.6457037484842971
1, 6, -0.4457448596910075
12, 2, -0.05644004422380875
6, 5, -1.229881401167059
14, 0, 0.378966265672255
2, 6, 1.090344067973665
9, 4, 1.366990462103992
11, 3, 0.1158820652295191
3, 6, 0.2775465415894017
7, 5, 0.3595977497591589
14, 1, -0.8827954428354492
13, 2, 0.30289919719327
10, 4, -2.357169162166428
4, 6, -2.08646761353938
15, 0, -0.2192464583329023
12, 3, -0.3557029057572916
8, 5, 0.5167685290186207
-3, 7, -0.1483679324894031
5, 6, 0.615715033209858
-2, 7, 0.6766793338635454
-1, 7, -0.8248309504262102
14, 2, 1.078013115693863
15, 1, 2.134130037454299
11, 4, 0.956383554548792
0, 7, 0.2046721762658346
9, 5, 0.008763262755280166
6, 6, -1.297134192533446
13, 3, -0.6347290734723603
1, 7, -0.5676481287751017
16, 0, -1.063295511762307
2, 7, -1.148209539424346
7, 6, 0.4708470852125043
12, 4, -0.7184484381724161
15, 2, -2.356934855396212
10, 5, 0.02649512305520144
3, 7, 2.44290561480152
16, 1, -0.250244650793542
14, 3, 0.6280024763330597
17, 0, 0.5046179575173683
4, 7, -0.3163823155532065
8, 6, 0.3234480995117125
13, 4, 1.022174793654516
11, 5, -0.3510143898914351
-4, 8, 2.647588272228507e-15
5, 7, 1.022210789536236
-3, 8, -0.1422162870430312
16, 2, 2.72824236545395
-2, 8, 2.414734632524412
17, 1, 1.39844100354937
-1, 8, 0.0106411615962683
15, 3, 0.2532975807543532
9, 6, 1.654410567001385
0, 8, -0.07085979894990944
6, 7, -0.05897474102958497
18, 0, -0.2113890267930504
12, 5, -0.7125934837356924
1, 8, 0.7831981026770556
14, 4, -1.377303616866989
10, 6, -0.4399257986462149
2, 8, 1.168691004340361
17, 2, -1.601021279692066
7, 7, -1.106457452348842
18, 1, 0.1919668090987715
16, 3, 0.1124265312733357
3, 8, 0.3283511058434771
13, 5, 0.4096002851183385
19, 0, 0.9611393811745977
15, 4, 1.059242146647779
8, 7, 0.7098663185987056
11, 6, 0.7397686495696312
4, 8, 0.2410205429864784
18, 2, 0.2401050549742531
19, 1, 2.578591095649947
17, 3, -0.02970962716275295
5, 8, -0.03151052319281927
-4, 9, -2.978449883722605
-3, 9, 0.8476404053518628
9, 7, 0.4157850198608068
14, 5, -0.1007147753298235
-2, 9, 0.2979070107310044
12, 6, 0.1935216392644702
-1, 9, -0.51378285558379
20, 0, -0.1903929342149185
16, 4, -0.3088912835834598
6, 8, -0.1733094777057319
0, 9, -0.114167027706898
10, 7, -0.7096969005617261
1, 9, 0.7780119230194623
19, 2, -0.1685488745441308
18, 3, 0.04358272591933418
20, 1, 0.6490279651814426
15, 5, 0.1574446114648264
7, 8, -0.1381553497698362
13, 6, -1.183523368958708
2, 9, -0.1650351996676219
17, 4, 0.06496859640606707
21, 0, -0.2926358956114785
3, 9, -0.8419583529058916
11, 7, 1.007682003246025
8, 8, 0.08206489780595295
4, 9, 0.02428592600153958
20, 2, -0.1315920655159176
14, 6, -0.6712406675663528
16, 5, -0.06171088238402328
19, 3, -0.09730158514816496
21, 1, -0.4906111013796055
12, 7, 0.5011668537140739
9, 8, 0.7060352654385668
5, 9, 0.2593519718585314
-5, 10, -2.341758375770074e-14
18, 4, 0.5097649384670805
-4, 10, 1.353223321543524
-3, 10, -0.3750161415835216
22, 0, 4.601895969894628
-2, 10, -3.258671182527167
-1, 10, 0.5057995252263495
15, 6, 1.820194490532958
6, 9, 1.611160079540094
17, 5, -0.8027049813139877
10, 8, -0.9047585200325372
0, 10, -1.256631566352559
21, 2, 0.03432625124839873
20, 3, 0.08211161283571211
13, 7, 0.2693136473252238
22, 1, -1.226076920068301
1, 10, -0.8214541007838444
19, 4, -1.350491263292696
7, 9, 1.339957641039525
2, 10, 0.9942216905392568
23, 0, -0.0417533040159116
11, 8, 0.824519577634615
16, 6, -0.2778928245424797
18, 5, -3.115099070914589
14, 7, 0.03536396493820623
3, 10, -3.31859417262281
8, 9, -1.199069157361951
22, 2, -1.364936732289391
21, 3, -0.8324364519078024
4, 10, -0.1799196377307
23, 1, 1.140896656426356
20, 4, 0.2199628217280562
12, 8, 1.436684928187663
9, 9, 0.1322203223899291
17, 6, -0.608519496359837
5, 10, -0.05281852354150965
-5, 11, -0.347901903727213
15, 7, -0.5192862211224669
24, 0, 0.1013138234350319
-4, 11, -0.8875302779021169
19, 5, 0.8219472922993784
-3, 11, 0.9010137432353941
-2, 11, 1.004466480090629
13, 8, 0.6278615041604415
23, 2, -0.1820449769934517
22, 3, -1.643743219177915
10, 9, -0.1817496264885933
-1, 11, -0.7323775255373116
6, 10, -1.014220026293152
24, 1, -2.174610281788167
21, 4, 1.345277281139293
0, 11, 2.485392892227624
18, 6, 1.149982932288123
16, 7, 0.4744519876265906
1, 11, 0.9232895191065065
7, 10, 0.7940154161372576
25, 0, -1.621066869777997
20, 5, -0.1365717706911019
11, 9, 0.5093172578549737
14, 8, -1.364120477835969
2, 11, -0.7867864985701324
23, 3, -0.537074428333338
24, 2, 0.152099568832506
8, 10, 0.777083100201009
3, 11, -1.198862369211709
22, 4, 0.326023437448798
17, 7, -0.4915980419789262
25, 1, -0.433309942034472
19, 6, -1.507228839428762
12, 9, -0.2497650394167983
15, 8, -0.3002661327199436
4, 11, -9.730863704496037e-05
21, 5, -0.8153697729822381
9, 10, 1.016563501693635
26, 0, -0.3864436922351039
-6, 12, 9.005117036041204e-14
5, 11, -0.05732100940188378
-5, 12, -1.417029595208148
-4, 12, 0.7360882595745021
13, 9, 0.7055144908211715
24, 3, -2.106735401988716
-3, 12, -1.864646264995687
25, 2, -0.176006534937986
18, 7, 0.01833553263929604
20, 6, 2.255118161518765
10, 10, 0.2468512577801075
-2, 12, -1.454140938439543
23, 4, 0.9276600268018139
16, 8, -0.01224340060110933
26, 1, -0.09496411273409559
6, 11, -0.3117685075744352
-1, 12, -0.8158853842064433
22, 5, 1.137518562840304
0, 12, -0.7510566146822175
14, 9, 0.5111517093129199
27, 0, -0.9101157217669928
11, 10, -0.7076967604649654
7, 11, 0.5097132291673558
1, 12, -1.072469352603359
19, 7, 0.2293267349119268
25, 3, -1.291431835206499
17, 8, -0.1959115274900993
21, 6, 1.06354711212086
26, 2, -0.8975266188093565
2, 12, 0.6195842562659422
24, 4, 0.03784710198614021
8, 11, 0.4937335476012845
27, 1, 0.5000471286764037
12, 10, 1.709532116114383
15, 9, 0.3397085486208039
3, 12, -0.9024574737244656
23, 5, -1.292344373300216
28, 0, -0.2541240905170578
4, 12, -0.7311539831161459
20, 7, -0.2524730595032345
9, 11, 1.220995859365192
18, 8, -1.900113372864601
22, 6, -0.1610757850362416
26, 3, 0.1893219695600785
13, 10, -0.2519169633545086
27, 2, -1.81124233669095
-6, 13, -1.871608697952142
25, 4, 0.9005588328458477
16, 9, 0.06118444170626931
5, 12, 0.1034328574102636
-5, 13, 0.0608590734657463
-4, 13, 0.3353177135390106
10, 11, 0.5879070775222077
-3, 13, 0.2357494714234404
28, 1, -0.06522930334276024
24, 5, 0.1226497576404741
-2, 13, -0.7074783231262202
6, 12, -0.385789008691674
21, 7, 0.2101468148473199
19, 8, 1.132193814298335
-1, 13, -0.07705541828445778
14, 10, -0.4998399857968276
29, 0, 0.32457489020896
0, 13, -0.2087105863033174
23, 6, 2.518171432909774
11, 11, -2.878409432963108
17, 9, -1.55831788022295
7, 12, -0.3517298611935151
27, 3, -0.1854079483260549
1, 13, -1.360852664239882
28, 2, 1.227083489557606
26, 4, -0.4210291374896895
29, 1, 0.1584321326870923
25, 5, 1.493149562403384
15, 10, -0.07885474973489028
2, 13, -0.9733906967051075
20, 8, 1.580651165474099
8, 12, 1.399126341036748
12, 11, 1.178626597630493
22, 7, -0.01780270197658371
18, 9, -0.01972617303723812
3, 13, 0.1453742541726078
30, 0, 0.3047520366688268
24, 6, 0.4944261622383221
9, 12, 0.1338287304715534
28, 3, -0.1996333144768274
4, 13, -0.05741815012965213
16, 10, -0.71830698156574
27, 4, 0.5011013922535168
13, 11, 1.744839673704763
29, 2, 0.3049960998582028
21, 8, 1.223636247144296
26, 5, 0.3476346848081069
-7, 14, 2.059747797767258e-14
-6, 14, 0.2062310604523408
30, 1, -0.8634287938366522
23, 7, -1.532679170956063
5, 13, -1.750796462351485
-5, 14, 0.7813237521593253
19, 9, 0.1020664413464577
10, 12, -0.8558423784929122
