d = 19, symClass = C, r = 24.37274721798256, D = 16, Y = 0.1458022348342891
max of |f(z) - f(z^*)| for 100 points = 8.050715649687845e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.412348099056771e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -3.281624971762653e-12, 
confident_r = 24.3727472179826
1, 0, 1
2, 0, 0.7523888625966411
0, 1, 0.4126783221988118
1, 1, -0.2857893100577361
3, 0, 0.2007447574481272
2, 1, 1.29807335556412
4, 0, -0.4339109994404574
3, 1, 0.214345879515435
-1, 2, -9.591488370521606e-14
0, 2, 0.3104945734550419
1, 2, -0.05240259778811875
5, 0, -0.4560939823256402
4, 1, 0.2032992224479832
2, 2, -0.2150246939333372
5, 1, 0.3780947549574965
3, 2, 0.613972860905073
6, 0, 0.1510381197223736
-1, 3, 0.4038039571726686
4, 2, 0.9766559355622854
0, 3, 0.08284300969353456
6, 1, -0.4041973576121348
7, 0, -0.3111255043704793
1, 3, 0.5255234361302196
5, 2, 0.08298835723773543
2, 3, -0.9883851116959882
7, 1, -1.058202479162858
3, 3, -0.05737070572335874
8, 0, -1.078858665944875
6, 2, 0.1612714524955946
4, 3, -0.3455047704094598
-2, 4, -8.693054465040473e-17
8, 1, -0.01249107114043806
-1, 4, 0.7294599062452268
0, 4, -0.179065663239257
9, 0, -0.9597015423664231
7, 2, 0.4478124893128534
5, 3, 0.7023052185377167
1, 4, 0.5253934226721536
2, 4, -0.03942713095361081
9, 1, -1.36273579516837
6, 3, 0.2605814209054876
10, 0, -0.3431600326028954
8, 2, 0.1529600707431123
3, 4, -0.7334396072419548
4, 4, 0.1240071251541242
10, 1, 0.2940026563131533
7, 3, 0.3372534885772818
9, 2, -0.5473549666317858
-2, 5, 0.4248394445985154
11, 0, 1.357828603178477
-1, 5, 1.012160269658893
5, 4, -0.02042573534791279
0, 5, -0.6008984215885083
1, 5, 0.1634885079115416
8, 3, 1.079128117908359
11, 1, -0.2415077436176472
2, 5, 0.8844593082912139
10, 2, 0.2844742826355268
6, 4, 0.4619463424848791
12, 0, -0.08710535832865304
3, 5, -0.9095659310386899
9, 3, 0.04302881160716651
7, 4, 1.583033380317561
12, 1, -0.2349645898079543
4, 5, -0.2649167943508016
11, 2, -0.2241734419400773
13, 0, -1.446224706097709
-3, 6, 3.153643115966975e-14
-2, 6, 0.3038176000550082
10, 3, 0.3513040547016006
5, 5, 0.1303467845376746
-1, 6, -0.4675055437385572
8, 4, -0.5632483070542825
0, 6, 0.06233015783699798
13, 1, 0.7218665499921197
1, 6, -0.1653931998333506
12, 2, -0.3041135901524715
6, 5, 0.4576130919253502
14, 0, -0.2340873643700118
2, 6, 0.3953979803684234
9, 4, -0.363548217706984
11, 3, -0.134536515850758
3, 6, -0.01051954678510526
7, 5, -0.9848513145513133
14, 1, 0.5828260466571722
13, 2, 0.249543767575684
10, 4, 0.06243951570334685
4, 6, -0.7436499500060206
15, 0, -0.091558475847028
12, 3, 0.0408112530973642
8, 5, 0.3874145329912261
-3, 7, 0.4971403624760266
5, 6, -0.4833251363828097
-2, 7, -0.1497181616443954
-1, 7, 0.911067792288802
14, 2, -0.7961797596973322
15, 1, -0.06665018956556158
11, 4, -0.5003944493681259
0, 7, -0.1283947511314429
9, 5, 0.9397245169516834
6, 6, -0.04316508003338675
13, 3, 0.1600824911984317
1, 7, 0.2961273231450801
16, 0, -0.3778102451519992
2, 7, 0.3586801302801885
7, 6, -0.7228734952696499
12, 4, -0.0930070348026768
15, 2, -0.1097403096948243
10, 5, -0.5920434460906724
3, 7, 0.6375349174202001
16, 1, -0.6762058863067847
14, 3, 1.203415384620635
17, 0, -0.5556084692667189
4, 7, -0.3525032186087317
8, 6, -0.2599539412425378
