d = 19, symClass = C, r = 15.06012889669297, D = 16, Y = 0.1121176140583239
max of |f(z) - f(z^*)| for 100 points = 3.191780173494863e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 7.832623438730479e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.103939410526891e-13, 
confident_r = 15.0601289
1, 0, 1
2, 0, 0.5165732509189946
0, 1, -0.3645914413554938
1, 1, 0.7697955280472056
3, 0, 0.2551613330032082
2, 1, 0.5937456274066154
4, 0, -0.7331520764346012
3, 1, -0.5794439119897364
-1, 2, 4.762168852636969e-15
0, 2, -0.1883381861183278
1, 2, 0.1561522770299714
5, 0, -1.995837554653641
4, 1, -1.261691392871341
2, 2, 0.3976557784666595
5, 1, -1.515255498159684
3, 2, -0.9539337759206935
6, 0, 0.1318095192974614
-1, 3, -0.7292124657952836
4, 2, 0.3067131089685736
0, 3, -0.09302963817755472
6, 1, 0.1041293895698685
7, 0, -0.1234282586912559
1, 3, -0.3085985686955604
5, 2, 0.761201722623315
2, 3, 1.194150870815209
7, 1, -0.09496705614558601
3, 3, 0.1964220530754633
8, 0, -0.8953000024608077
6, 2, -0.2993252253422204
4, 3, 0.2265139655147426
-2, 4, -2.681411195930665e-15
8, 1, 1.024074217162651
-1, 4, 0.1099487596089905
0, 4, 0.2673009722797025
9, 0, -0.9348926941399845
7, 2, -0.5386202912248665
5, 3, 0.1638925044061788
1, 4, -0.2586280777059533
2, 4, 0.08066408938364934
9, 1, -0.6520695156457684
6, 3, 0.151500925753062
10, 0, -1.030996293914536
8, 2, -0.6517560244725638
3, 4, 0.8954560937246364
4, 4, -0.5643771898180368
10, 1, 2.512320320235523
7, 3, 2.626183887739094
9, 2, -0.4735246734846613
-2, 5, -0.4185819909214349
11, 0, -0.0964828966793275
-1, 5, -0.1984493631929619
5, 4, 1.647669057704029
0, 5, 1.092256732116742
1, 5, -0.4598575110641712
8, 3, -0.378173131370808
11, 1, -0.4260358728004924
2, 5, -0.8528845926714322
10, 2, -0.782740458657238
6, 4, -0.4927766717893342
12, 0, -0.1870720611167902
3, 5, -0.2373112306225374
9, 3, -0.1478516809831299
7, 4, -0.1718215026916662
12, 1, 1.61026442121557
4, 5, 1.369853772113556
11, 2, 0.4075319541516613
13, 0, 0.6517480739940216
-3, 6, 2.813606677345799e-14
-2, 6, -0.3766916540664071
10, 3, -0.07099911559271269
