d = 19, symClass = C, r = 17.71177126285001, D = 16, Y = 0.1253213074255676
max of |f(z) - f(z^*)| for 100 points = 5.788258761185716e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -2.685629496568254e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -7.72937269744034e-13, 
confident_r = 17.711771263
1, 0, 1
2, 0, -0.9587661982708415
0, 1, -0.7471233505772786
1, 1, 0.3239560708140734
3, 0, 0.1368419723815316
2, 1, 0.1532159123101908
4, 0, -0.0807673770569614
3, 1, 0.1490730547244683
-1, 2, -1.189583699709826e-14
0, 2, 0.7163166144726192
1, 2, 0.3246093116106345
5, 0, -0.2324313060250713
4, 1, -0.3488179079827769
2, 2, -0.3105981304203957
5, 1, -0.4065444552737369
3, 2, 0.07752583485941543
6, 0, -0.1311994576217513
-1, 3, -1.001974575116109
4, 2, -0.1468982377591827
0, 3, -0.1022378329053491
6, 1, -0.933370628476498
7, 0, 0.07071724130811119
1, 3, 0.8608221696728928
5, 2, 0.4723471840575842
2, 3, 0.7012895555914611
7, 1, -0.06113277520260162
3, 3, 0.04433078769467623
8, 0, 1.036203229312838
6, 2, -0.1429262059431158
4, 3, -1.455480911982332
-2, 4, 7.70180090903135e-15
8, 1, 0.1717375278290459
-1, 4, 0.07246707795235115
0, 4, 0.06034319336490124
9, 0, -0.9812742745967041
7, 2, -0.5212776777650422
5, 3, 0.6419743948143072
1, 4, 0.8647263150685399
2, 4, -0.3112244356147368
9, 1, -1.218071035970361
6, 3, 0.02096636764021541
10, 0, 0.2228472796375545
8, 2, 0.3344348195260519
3, 4, -0.01995564529327282
4, 4, -0.0261650821209766
10, 1, 0.713045886621722
7, 3, 1.198092279661102
9, 2, 0.2050465868008073
-2, 5, -0.1084603446563862
11, 0, -0.4120739375986586
-1, 5, -0.5409758308325713
5, 4, 0.6948748644453782
0, 5, 0.9207782067128776
1, 5, 0.3743870854659728
8, 3, -0.2534502773335959
11, 1, 1.193110232082782
2, 5, 0.4667499091838263
10, 2, 0.3897810818128576
6, 4, -0.0743291499526389
12, 0, -0.01105236717867959
3, 5, -0.161519659226373
9, 3, 0.02039945083770018
7, 4, -0.3668033279396846
12, 1, 0.3039893090601614
4, 5, 0.093670994782422
11, 2, -1.086896564626515
13, 0, 0.3603276607973656
-3, 6, 1.194153017996231e-14
-2, 6, 0.9606593541455405
10, 3, 0.1328158151876237
5, 5, -0.07529753263662639
-1, 6, -0.3588191729882615
8, 4, -0.01237484736314115
0, 6, 0.09802217837223474
13, 1, -0.5363122644569512
1, 6, 0.5819929926178637
12, 2, 0.8948842090408374
6, 5, -1.369240473097816
14, 0, -0.06780130059684514
2, 6, -0.8253271990006318
9, 4, -0.2232245797536883
11, 3, -0.164723575470498
3, 6, 0.04442017845317347
7, 5, 0.904078184925052
14, 1, 0.4219684821748197
13, 2, -1.075228721334191
10, 4, -0.4528705139226529
4, 6, -0.6723727210991758
15, 0, -0.03180635836105732
12, 3, -0.04773293053045345
8, 5, -0.3838942117860234
-3, 7, -0.1785006380003886
5, 6, 1.145371721520263
-2, 7, -0.2493142610368239
-1, 7, -0.530610931290457
14, 2, 0.05861203846955496
15, 1, -0.7497279231526567
11, 4, 0.5365527641633079
0, 7, -0.05283450226982379
9, 5, 1.543640515580342
6, 6, -0.04250286078145549
13, 3, -0.6595083502870411
1, 7, -0.7589789739340355
16, 0, -0.9127092537538829
2, 7, -0.6102125237972916
7, 6, 0.276132683259617
12, 4, -0.01204023961959698
15, 2, -0.9302958672896942
10, 5, -0.03561217460204608
3, 7, 0.8234069592858643
16, 1, 0.7913902515093035
14, 3, -0.8967722467999021
17, 0, -0.6956106338670279
4, 7, -0.25994381484301
8, 6, 1.395465900634753
13, 4, -0.3925593478321229
11, 5, 0.256632144988289
-4, 8, 1.934408474469768e-16
5, 7, -1.329718268177528
-3, 8, -1.421065715857619
16, 2, -0.1646561366565282
-2, 8, -0.06947898482810796
17, 1, -1.36699641470196
-1, 8, 0.1114156266209405
15, 3, -0.05563234512192347
9, 6, 0.0106087881508652
0, 8, -0.7741716285635621
6, 7, 1.160644684164844
18, 0, 0.940812605711786
12, 5, -0.2091474494757937
1, 8, -0.3955947133531305
14, 4, 0.4997834173543506
10, 6, -0.6155033499014214
2, 8, -0.8290703616398293
17, 2, 0.5806464151450309
7, 7, -0.3010467911818155
18, 1, -0.2571825616917242
16, 3, 0.9995902851050196
3, 8, -0.8678815935857969
13, 5, 1.492972926154592
19, 0, -0.8766138006879528
15, 4, 0.6465791554927222
8, 7, -1.528268395832351
11, 6, -0.3313427033621511
4, 8, -0.02621784266660763
18, 2, 1.167845336377192
19, 1, 0.1107560832341574
17, 3, 0.2190397754094949
5, 8, -0.3436179346272184
-4, 9, -0.08699970020630211
-3, 9, -0.1371121771336524
9, 7, 1.234036223849651
14, 5, -0.8621279688832403
-2, 9, -0.9589089722316491
12, 6, -0.02010184459507645
-1, 9, -0.5068317994416652
20, 0, 0.01877286693428573
16, 4, 0.02817310749914116
6, 8, 0.01913279817023749
0, 9, 0.7331329238715664
10, 7, -0.5249776472262236
1, 9, -1.303895097612661
19, 2, -0.5311022536903891
18, 3, -0.1277242777633542
20, 1, -1.177690633771489
15, 5, -0.03464924480265245
7, 8, 1.073691931600306
13, 6, -0.3059891878399195
2, 9, 0.2663805205345101
17, 4, 1.472191749068462
21, 0, 0.009677086779624108
3, 9, 0.1177966035651415
11, 7, -0.2416668373334964
8, 8, 0.3356843267331262
4, 9, 0.3485368676046711
