d = 19, symClass = C, r = 20.88248569359863, D = 16, Y = 0.1237090945912995
max of |f(z) - f(z^*)| for 100 points = 3.825828542858289e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -2.022826350867035e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 4.130029651605582e-14, 
confident_r = 20.8824856935986
1, 0, 1
2, 0, -1.675616581007844
0, 1, 0.6228192517455881
1, 1, -0.3874181703032347
3, 0, -0.03145638547279433
2, 1, -0.466976736026268
4, 0, 1.807690926547786
3, 1, 0.7130684043886248
-1, 2, 4.696570148396377e-16
0, 2, -1.043606265195604
1, 2, -0.02958712001387213
5, 0, -0.04545158358991117
4, 1, 0.1787407757201445
2, 2, 0.6491643099437795
5, 1, -0.8404229919168618
3, 2, -0.3578400020351818
6, 0, 0.05270884107692
-1, 3, 0.127473342785436
4, 2, 0.7824739618302341
0, 3, -0.01959164246290198
6, 1, 1.039838607241154
7, 0, -0.6782308591643796
1, 3, 0.02158346347334808
5, 2, -0.3914879317047167
2, 3, 0.1901962709237838
7, 1, 0.4348777329801294
3, 3, 0.01218677530412485
8, 0, -1.353380308852828
6, 2, -1.194829241786061
4, 3, 0.1976531151983348
-2, 4, -5.670290813483956e-15
8, 1, 0.04176831271647492
-1, 4, -0.3200622325743797
0, 4, 1.125864710259757
9, 0, -0.9990104958127065
7, 2, -0.2004012116723372
5, 3, 0.8705130257689228
1, 4, -0.01771243436039356
2, 4, 0.04957666887951195
9, 1, 0.06755798163569487
6, 3, 0.0146894002151524
10, 0, 0.07615942709611456
8, 2, -0.2995010074989048
3, 4, -0.01829014532464188
4, 4, -0.7003323112368462
10, 1, 0.8410220217556271
7, 3, 0.8778768776522413
9, 2, 0.3132601200288798
-2, 5, -0.8657714330874046
11, 0, 0.1946925013440751
-1, 5, -0.7585579573648554
5, 4, 0.1943382710986991
0, 5, -0.6511273730277614
1, 5, -0.8147197058911239
8, 3, 0.09340166132142651
11, 1, 0.4348265156820761
2, 5, -1.151426293274947
10, 2, 1.408226700316169
6, 4, 0.5996026407580225
12, 0, -0.05686342260133173
3, 5, 0.9596919875690596
9, 3, -0.02243055459696521
7, 4, 0.5189999188582812
12, 1, 1.199686458425035
4, 5, 1.176761282624445
11, 2, 0.2429379837129978
13, 0, 0.7344335846766281
-3, 6, -1.775765242417338e-15
-2, 6, -0.2135964468077378
10, 3, -0.8155486855758468
5, 5, 0.01760876935161617
-1, 6, 0.6770538369997546
8, 4, -0.8441496086233753
0, 6, 0.0328280809599139
13, 1, -0.2339558340984613
1, 6, -0.4320168779909071
12, 2, -1.742370811865221
6, 5, -0.8922239370816198
14, 0, 1.136454873367389
2, 6, -0.03616560927122133
9, 4, 0.7384429597022011
11, 3, -0.3346218766487823
3, 6, 0.0009307038521230663
7, 5, 0.01569019123672011
14, 1, 0.05157272435634518
13, 2, -0.1072129795858199
10, 4, 0.6559836696291796
4, 6, -0.3186960252059481
15, 0, 0.001429742533904394
12, 3, -0.005622538740804468
8, 5, -0.6941387002741808
-3, 7, 0.2067114151918066
5, 6, 0.1637125768807661
-2, 7, -1.131550429715543
-1, 7, -0.8942933141906226
14, 2, -0.7286883400924733
15, 1, 0.477671453229143
11, 4, 0.4507862600887028
0, 7, -0.4224152362161263
9, 5, -0.9190349316891444
6, 6, -0.02042036276881455
13, 3, 0.213421723201153
1, 7, 0.1857887297363986
16, 0, 0.4600555593750119
2, 7, -0.4405604959104876
7, 6, -0.2130376802284691
12, 4, 1.289007284621003
15, 2, -0.2088361055907206
10, 5, 0.02122483215196993
3, 7, 0.04190053750969911
16, 1, 0.6370780775838992
14, 3, 0.4896949064345246
17, 0, 0.08890973632486365
4, 7, -0.07197663765046214
8, 6, -0.3311908371142457
13, 4, -0.08784794879580134
11, 5, 0.01092302965295403
-4, 8, -3.058370479180461e-15
5, 7, 0.3772746915645478
