d = 19, symClass = C, r = 17.53780672497153, D = 16, Y = 0.1215915920711534
max of |f(z) - f(z^*)| for 100 points = 2.525979425627156e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -7.233103005432895e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.947331185192525e-13, 
confident_r = 17.537806725
1, 0, 1
2, 0, -0.5494560925016709
0, 1, 0.8162897670915615
1, 1, -1.534369819560417
3, 0, -0.6437264753706281
2, 1, 0.5431728893299601
4, 0, -0.6980980024128439
3, 1, -0.3197324836540015
-1, 2, -2.836475152038124e-15
0, 2, -0.4485153857751562
1, 2, -0.6055213443583241
5, 0, 0.6663289838586061
4, 1, 0.3336710161413733
2, 2, 0.8430688455079656
5, 1, -1.252490382641483
3, 2, 1.252490382641498
6, 0, 0.3536994337970515
-1, 3, -0.06675005224443369
4, 2, -0.2984496533239752
0, 3, -0.5254673346510997
6, 1, -0.7148927691676673
7, 0, 2.354290743178058
1, 3, -1.354290743178079
5, 2, 0.4433864713216771
2, 3, -0.443386471321611
7, 1, -0.5129483939551758
3, 3, 0.9877144758608406
8, 0, 0.9330302930906796
6, 2, 0.1756789611143406
4, 3, 1.091692857827728
-2, 4, 4.326387501784818e-15
8, 1, -0.8334280881914401
-1, 4, 0.8334280881912955
0, 4, -0.5698502557968136
9, 0, -0.5856162249068625
7, 2, -0.2534287553804674
5, 3, -0.2609943546137459
1, 4, 0.260994354613682
2, 4, 0.3327073917975532
9, 1, -5.037837612856072e-14
6, 3, -0.3496547695653076
10, 0, -0.3661185197915343
8, 2, -0.1833375727100151
3, 4, -0.6136589029013237
4, 4, 1.071140505997815
10, 1, -0.4942808771554068
7, 3, 0.4942808771553136
9, 2, 0.4905878732517829
-2, 5, 0.4905878732516842
11, 0, 0.2950367877025593
-1, 5, -0.7049632122970152
5, 4, 1.08866200314275
0, 5, -0.2723722360514774
1, 5, -1.467040444480266
8, 3, -3.471668460179729e-15
11, 1, -0.766680058908064
2, 5, -0.705835347247142
10, 2, 0.6881884715419749
6, 4, -0.6881884715418906
12, 0, 0.44938416655656
3, 5, -1.634533651170226
9, 3, 0.2058202647640636
7, 4, -0.6258552812621052
12, 1, 0.9290936758831707
4, 5, -0.9290936758832226
11, 2, -0.8856160861542882
13, 0, -1.12689435845158
-3, 6, -6.870486105421976e-16
-2, 6, 0.03667622288065835
10, 3, -0.51197473682947
5, 5, -1.022395082730679
-1, 6, -0.511974736829507
8, 4, -0.379187909005985
0, 6, 0.2887212284346281
13, 1, -0.1736700169593184
1, 6, -0.1736700169590989
12, 2, 0.3928021875042141
6, 5, 0.02579520648785391
14, 0, -1.293579392359176
2, 6, 0.7441232998575757
9, 4, -1.147623229112465
11, 3, 0.6371429719767938
3, 6, 0.389790120765597
7, 5, 5.356140621146041e-14
14, 1, -0.05448738460001581
13, 2, 0.05448738459999108
10, 4, -0.2436213980004138
4, 6, 0.2436213980004478
15, 0, -0.428933608216537
12, 3, -0.2147928671541567
8, 5, -0.3937841171682686
-3, 7, 0.5445943785966686
5, 6, -0.5835596520392969
-2, 7, 0.5835596520392977
-1, 7, 0.28525736767479
14, 2, 0.2818426201975758
15, 1, -1.105493675323435
11, 4, 1.105493675323364
0, 7, 1.921783442414935
9, 5, 0.7343934623574927
6, 6, -0.5427057364140835
13, 3, -0.3289027781659494
1, 7, 0.3289027781659331
16, 0, 0.1854388233854716
2, 7, 0.01193614200693854
7, 6, -0.7902561459335995
12, 4, 0.2232046081454354
15, 2, 0.1812410499229046
10, 5, 0.3619318394067404
3, 7, 0.1812410499230725
16, 1, -0.6595881862788839
14, 3, -0.8281705797548574
17, 0, 0.1022288611037105
4, 7, -0.8977711388963296
8, 6, -0.5998372918738119
13, 4, 0.1024192656180659
11, 5, -0.1024192656180225
-4, 8, 1.170833312548467e-15
5, 7, -0.4187145250317179
-3, 8, 0.4187145250317662
16, 2, 0.4579321407187631
-2, 8, -0.4579321407186822
17, 1, -0.4230234405076586
-1, 8, 1.697572081887569
15, 3, 0.8062612194536158
9, 6, -0.8062612194536994
0, 8, 0.7616230806362008
6, 7, -1.625557819599811e-14
18, 0, 0.3217704026426705
12, 5, 1.096909889232674
1, 8, 1.096909889232753
14, 4, 0.1392479736590154
10, 6, 0.1434049382510328
2, 8, -0.1434049382509675
17, 2, 0.5436130236821841
7, 7, -2.077982843242641
18, 1, -0.6108960450106269
16, 3, -0.9920012960621405
3, 8, 1.216289373837104
13, 5, 0.6505285164896157
19, 0, 0.9999999999998989
15, 4, 0.891137708651879
8, 7, -0.8911377086520281
11, 6, 0.7425408607304118
4, 8, 0.4227132409148007
