d = 19, symClass = C, r = 5.264231157920875, D = 16, Y = 0.06252458740214263
max of |f(z) - f(z^*)| for 100 points = 7.432943149865423e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -6.714628852932947e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.96269692007445e-14, 
confident_r = 5.26423116
1, 0, 1
2, 0, 1.402158637864091
0, 1, 0.5185736855744734
1, 1, 0.2527106661004085
3, 0, 1.853516359843341
2, 1, 0.1140770311603402
4, 0, 0.9660488457372323
3, 1, -1.086332817487141
-1, 2, -5.945338499443564e-15
0, 2, 0.7271225725979363
1, 2, -1.69779033142416
5, 0, 0.2689186673704755
4, 1, 0.7310813326295579
2, 2, 0.3543404433531254
5, 1, 0.1310491015037259
3, 2, -0.1310491015037569
6, 0, 2.598923974376755
-1, 3, -0.6358955762947625
4, 2, 0.1599540946233736
0, 3, 0.9611848099964069
6, 1, -1.225620025462287
7, 0, 0.06386268076097709
1, 3, 0.9361373192391259
5, 2, 0.05915734648758578
2, 3, -0.05915734648754611
7, 1, -0.7733895294249541
3, 3, 0.4684033539244459
8, 0, -0.04760490421549223
6, 2, -1.52321094363565
4, 3, -0.1976858433096471
-2, 4, 4.760737202626103e-15
8, 1, 0.02882848253135707
-1, 4, -0.02882848253141712
0, 4, 0.500967510378994
9, 0, 2.435522896206664
7, 2, 0.2536037429862488
5, 3, -0.5633436129251294
1, 4, 0.5633436129251174
2, 4, -2.380571378488594
9, 1, -3.547204727310237e-15
6, 3, 0.2114436435378737
10, 0, 0.377066632336472
8, 2, 1.025092005527775
3, 4, 0.9230915343675054
4, 4, 0.2441308472917334
10, 1, -0.8804293894994175
7, 3, 0.8804293894994154
9, 2, -0.2745278899140907
-2, 5, -0.2745278899141035
11, 0, 0.01301356903836033
-1, 5, -0.986986430961575
5, 4, 0.8976932266912524
0, 5, -0.3791195411165166
1, 5, -1.557054992513617
8, 3, 2.322272291824844e-15
11, 1, -0.5990176936906887
2, 5, -0.1687785172923172
10, 2, 0.1837516296576927
6, 4, -0.1837516296577202
12, 0, 1.790587339981633
3, 5, 1.467459554641817
9, 3, -2.013535649447323
7, 4, 0.5913287323776347
12, 1, -0.4290497255530879
4, 5, 0.4290497255531344
11, 2, 0.2151975323511693
13, 0, 1.665617791786613
-3, 6, 9.250158048089856e-16
-2, 6, -0.8916264750813306
10, 3, 0.1847520505425599
5, 5, 0.06795861555774252
-1, 6, 0.1847520505425426
8, 4, 0.1102039842777607
0, 6, 1.347733583920339
13, 1, -0.1239256226709242
1, 6, -0.123925622671085
12, 2, -1.718513705441423
6, 5, -0.9832328539688279
14, 0, 0.08954560946628647
2, 6, 1.312613028397795
9, 4, 1.265032586740611
11, 3, 0.7551332556143482
3, 6, -3.146882154878021
7, 5, 8.762537061817867e-13
14, 1, -0.3297587126386142
13, 2, 0.3297587126391501
10, 4, 0.0829479843732719
4, 6, -0.0829479843733935
15, 0, 0.4984451494378648
12, 3, 1.35507121040579
8, 5, -0.4296339299158166
-3, 7, 0.09990758212392882
5, 6, -0.63557429371756
-2, 7, 0.6355742937175086
-1, 7, 1.567268495929329
14, 2, -1.084414809116626
15, 1, 0.4854561798417335
11, 4, -0.4854561798417652
0, 7, 0.03311750573263626
9, 5, 0.5115349065209499
6, 6, 0.656775808709257
13, 3, -0.1936788805414972
1, 7, 0.1936788805415318
16, 0, -1.032798473386731
2, 7, 0.9522568023618957
7, 6, 0.0231128223457989
12, 4, -1.04945056442011
15, 2, 0.08339958796309681
10, 5, 0.03067744319722088
3, 7, 0.08339958796310606
16, 1, -1.000416215986525
14, 3, -1.316638513866822
17, 0, 1.180118990350117
4, 7, 0.1801189903501455
8, 6, -0.2771869127800462
13, 4, -0.1606975946557122
11, 5, 0.1606975946556948
-4, 8, -5.53703814503063e-16
5, 7, -0.4010594586585012
-3, 8, 0.4010594586585099
16, 2, 0.04042210579768463
-2, 8, -0.04042210579767163
17, 1, -0.9867818747896301
-1, 8, -0.6078367634681632
15, 3, 0.2429016535799969
9, 6, -0.2429016535800002
0, 8, -0.02468665063034648
6, 7, -1.197880862295383e-14
18, 0, 3.4149894666325
12, 5, -0.3097272530207199
1, 8, -0.3097272530207089
14, 4, 0.3555926788226141
10, 6, -0.7898971129485943
2, 8, 0.7898971129485997
17, 2, 0.4892825516068381
7, 7, -0.2365718855063762
18, 1, 0.3780673082221824
16, 3, 1.98904093590822
3, 8, 0.6720620810221617
13, 5, 0.9635808401633609
19, 0, 0.9999999999999922
15, 4, -0.1025146763510032
8, 7, 0.1025146763510026
11, 6, -0.2363209232422414
4, 8, -1.640148389975885
18, 2, -5.95503561323628e-15
