d = 19, symClass = C, r = 16.26047551957529, D = 16, Y = 0.123519364251191
max of |f(z) - f(z^*)| for 100 points = 1.897926260596705e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.206534872011389e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -3.397282455352979e-14, 
confident_r = 16.26047552
1, 0, 1
2, 0, -0.2310584403707782
0, 1, 0.261148668221934
1, 1, 0.1997102406348513
3, 0, 0.8648317888519493
2, 1, -1.201575623642158
4, 0, -0.9466119971333731
3, 1, -0.1586054466474343
-1, 2, -2.127027226676603e-14
0, 2, -0.06034060398414524
1, 2, -0.4772812182591861
5, 0, -0.08476065852517883
4, 1, 0.7788420876467799
2, 2, -0.0461447367271276
5, 1, 0.723824744004535
3, 2, 0.6195166172605526
6, 0, -0.1998266843150156
-1, 3, 1.286361535265508
4, 2, 0.2776341895863364
0, 3, 0.2258496698946319
6, 1, 0.2172882527128062
7, 0, -2.909537961277956
1, 3, -1.989306321706615
5, 2, -0.5803778210256085
2, 3, 0.04720192673831274
7, 1, -0.4866056619876357
3, 3, 0.1727157646602625
8, 0, 0.4497811320648695
6, 2, 0.03664712713665629
4, 3, -0.8735017269632621
-2, 4, -1.369826836695927e-15
8, 1, 0.9306668322570251
-1, 4, 1.410600746134088
0, 4, -0.247206462374026
9, 0, -0.2520659769912093
7, 2, -0.03333488749805057
5, 3, -0.3270582285606431
1, 4, -0.2442190262314576
2, 4, 0.1102798539092082
9, 1, 0.5975027294866081
6, 3, -1.039160796035187
10, 0, 0.01958466556366138
8, 2, -0.1799580380667369
3, 4, -0.1300953569047041
4, 4, -0.1890481097353315
10, 1, -0.3881236844777239
7, 3, -0.138840975446309
9, 2, 1.222613489576371
-2, 5, -1.28596375340821
11, 0, 0.9791561971197722
-1, 5, 0.9084117615421132
5, 4, 0.3846520147966161
0, 5, -0.2832838013133924
1, 5, -0.4217484351712288
8, 3, -2.623737838743093
11, 1, -0.01758399873986228
2, 5, 0.6817474828895989
10, 2, -0.1672458164516529
6, 4, -0.1431445433679215
12, 0, -0.818660146829355
3, 5, 0.217135835530243
9, 3, -0.1371670321457331
7, 4, 0.2590821279753169
12, 1, 1.061678540005047
4, 5, 1.252314433903025
11, 2, -0.3722870995155834
13, 0, -0.6538163452140889
-3, 6, 7.279987951239615e-15
-2, 6, -0.2972246900913631
10, 3, 0.5063545482021312
5, 5, -0.01692757151039728
-1, 6, -0.1952690667213424
8, 4, 1.137425900802863
0, 6, -0.0521844724838775
13, 1, -0.3072541775925909
1, 6, 0.6884070545291798
12, 2, -0.05020628478245169
6, 5, -0.4788083211787334
14, 0, 0.672273303532431
2, 6, 0.4596460161133789
9, 4, -0.7260676939762172
11, 3, -0.1044573940752909
3, 6, -0.41276796977246
7, 5, 1.041368790453752
14, 1, 0.2850058355094502
13, 2, -0.3868573680632139
10, 4, 0.1341011941520413
4, 6, -0.01090640357464536
15, 0, -0.07330371193659331
12, 3, 0.6735673958926643
8, 5, -1.392416600649451
-3, 7, -0.242524676961648
5, 6, 0.5396691121106657
-2, 7, 0.4261800364782632
-1, 7, 0.9216907373694209
14, 2, 0.1124343453345611
15, 1, -0.251225670086015
11, 4, 0.7877837231119119
0, 7, -0.7598219637284024
9, 5, -1.252184823283629
6, 6, -0.03990743520992397
13, 3, 0.1142743781736183
1, 7, -1.032704576791245
16, 0, 0.8426862702505379
2, 7, 0.1637378311179943
7, 6, -0.1318658022666213
12, 4, 0.1501378186071698
15, 2, -1.075075841904278
10, 5, 0.1018463411278886
3, 7, -0.7965994924614512
16, 1, 0.6987404918616812
14, 3, 0.5243220201586197
17, 0, -0.508250474766316
4, 7, -0.4414381498212399
8, 6, 0.2018299466931007
13, 4, 0.4805234204028786
11, 5, -0.03327572309967978
-4, 8, 4.502975359041652e-15
5, 7, 0.1369894855435488
-3, 8, 0.3911423266980798
16, 2, -0.2150384267661752
-2, 8, -0.3259312083876514
17, 1, 0.7255808214934357
-1, 8, 0.9061284295674801
15, 3, 0.6259866481726554
9, 6, 0.5357776643290005
0, 8, 0.1174597436302912
6, 7, 1.115786197783422
18, 0, 0.05824197151437353
12, 5, -2.077210650799308
1, 8, 2.164000029272059
14, 4, 0.007702307115146115
10, 6, 0.07556956420179989
2, 8, 0.05642886730980797
17, 2, -1.375634214791922
7, 7, -0.7807747670177217
18, 1, -0.002661555257601132
16, 3, -0.417153320497817
3, 8, -0.5828097466594281
13, 5, 1.113765633331789
19, 0, -1.334016602644832
15, 4, -0.3537442270259
8, 7, 0.1024833983457666
11, 6, -0.2320348282235484
4, 8, 0.4518001272104924
18, 2, -0.1380580487924302
19, 1, -0.4919269537919271
17, 3, -1.228679966283175
5, 8, -0.5107803700866683
-4, 9, -0.9968651776909627
-3, 9, 1.112486347653931
9, 7, 0.1220728106546805
14, 5, -0.4163317358359737
-2, 9, -0.5677305374327879
12, 6, 0.2401068728263818
-1, 9, -0.6790460620610066
20, 0, 0.08023545624498725
16, 4, -0.7372612640388174
6, 8, 0.03005963026572416
0, 9, -0.06582669419521091
10, 7, 0.4319164496360759
1, 9, 0.4493271725871377
19, 2, -0.470630395352262
18, 3, 0.1879177882902094
20, 1, -0.2727168914533314
15, 5, 0.01344350210342439
7, 8, 0.02565969709563272
13, 6, -1.256739204661654
2, 9, 1.062378936961997
17, 4, 1.029237361247171
21, 0, -2.516260919783938
3, 9, -1.720415344775708
11, 7, 0.8992356891247399
8, 8, 0.0898258981177182
4, 9, 0.6938078896744696
20, 2, 0.08967925320644765
14, 6, 0.03208037924615519
16, 5, -0.2734965695800528
19, 3, 0.3574203102096914
21, 1, 1.09085525795756
12, 7, -1.634417586760564
9, 8, 1.456903741171113
5, 9, 0.3120740841286441
-5, 10, -5.888150508844309e-16
18, 4, -0.2824951660777575
-4, 10, 0.2971327792359276
-3, 10, 0.26272867799827
22, 0, -0.2262423037859305
-2, 10, -0.2098962048365028
-1, 10, -1.246430454838427
15, 6, -0.5019291891675457
6, 9, 0.04082172673829954
17, 5, 0.3696793427542441
10, 8, -0.08887709462431495
0, 10, 0.0654551133138797
21, 2, 0.2637327175637478
20, 3, -0.1011372334811261
13, 7, -0.03318877508614067
22, 1, 0.3772176403133906
1, 10, 0.726112120486856
19, 4, 0.5805858451658027
7, 9, -1.102762380692692
2, 10, 0.09744853565939335
23, 0, -0.2260681101709397
11, 8, 0.318337167223172
16, 6, 0.6062367729617317
18, 5, 2.857877095590972
14, 7, 3.49602989033284
3, 10, -1.92272687264886
8, 9, -0.5711238168545014
22, 2, 0.004062931324237686
21, 3, -0.4208320451222136
4, 10, -0.1575235101232111
23, 1, -0.6987971286422215
20, 4, -0.6851811864970322
12, 8, -0.5864418623221034
9, 9, -0.05034015692085044
17, 6, 0.08897798919985919
5, 10, 0.04045467036132798
-5, 11, 0.2341105812844
15, 7, -0.509342819562649
24, 0, 0.3889850210356828
-4, 11, 0.0284623943620099
19, 5, -1.941503907945604
-3, 11, 1.92818927113815
-2, 11, -0.9681564911511109
13, 8, 0.6245293079938997
23, 2, -0.4994033088977158
22, 3, 0.1722521342706468
10, 9, 0.2697982152630327
-1, 11, -0.3687695538426314
6, 10, -0.05017106750603167
24, 1, 0.8778816794129035
21, 4, 0.4034206359654463
0, 11, 0.2557053368589199
18, 6, 0.03169360051801634
16, 7, -0.2652878905795988
1, 11, -0.4120015906222852
7, 10, 0.1542116372141435
25, 0, 0.5648685445269656
20, 5, -0.1507758267613343
11, 9, 0.4271635380994951
14, 8, -0.05986311241817398
2, 11, 1.012212087012157
23, 3, 1.448317861960638
24, 2, -0.2453097876287251
8, 10, -0.2893578199516665
3, 11, -0.4118148452698456
22, 4, 0.08602007658441124
17, 7, 0.6846859561006063
25, 1, -0.5817314424486184
19, 6, -0.3614533581093616
12, 9, -0.7554320610947965
15, 8, -0.5658582284650725
4, 11, 0.8045130562368925
21, 5, 1.044925697686607
9, 10, 0.1244613058553935
26, 0, 0.1510697850139282
-6, 12, -3.636595322299782e-14
5, 11, -0.1377986702624206
-5, 12, 0.1286145945565824
-4, 12, -1.217685261933102
13, 9, -0.07988843599003606
24, 3, 0.8048702613660963
-3, 12, 1.219932366634999
25, 2, 0.1660140073573604
18, 7, -0.1900608870826704
20, 6, -0.116997492182369
10, 10, 0.003911258272716112
-2, 12, 0.04511856600914463
23, 4, 0.8021313654875785
16, 8, -0.5404460442633338
26, 1, 0.2689429943569306
6, 11, 0.3209057444228346
-1, 12, -0.3585125023712186
22, 5, 0.1508863637682976
0, 12, -0.2137920070707041
14, 9, 0.318507067164626
27, 0, -1.082826458641986
11, 10, -0.2991235400769042
7, 11, 0.1089243516245235
1, 12, 0.3615769263380399
19, 7, 0.8044463442828999
25, 3, -0.3226477664290694
17, 8, -0.4360572349728958
