d = 19, symClass = C, r = 16.15625179280058, D = 16, Y = 0.1175045799290611
max of |f(z) - f(z^*)| for 100 points = 2.235434060082753e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.432187701766452e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -8.992806499463768e-14, 
confident_r = 16.15625179280058
1, 0, 1
2, 0, 1.506033731011604
0, 1, 0.1505620551337268
1, 1, -0.3607557704199934
3, 0, -1.33471635733242
2, 1, -0.4150960450199986
4, 0, 1.268137598944807
3, 1, -0.8950009847566328
-1, 2, -1.514560258357448e-14
0, 2, 0.2267515336419647
1, 2, 0.1565826752544852
5, 0, -2.325398966941383
4, 1, -1.370736831833796
2, 2, -0.5433103589094984
5, 1, 0.2108882361802652
3, 2, 0.3195204965717676
6, 0, -2.010127855475663
-1, 3, 0.928274086968257
4, 2, -0.6251486454094625
0, 3, -0.2009576377807555
6, 1, 0.2365787740161236
7, 0, 0.1001910111953497
1, 3, 0.8399015594128461
5, 2, -1.171876255261256
2, 3, -1.046880828029193
7, 1, -0.1034007783714801
3, 3, 0.4815066277814249
8, 0, 0.4038242685636004
6, 2, -1.347901672332145
4, 3, 0.3813782313221465
-2, 4, 5.428777627504704e-16
8, 1, 0.2750479210493234
-1, 4, -0.02444866598948898
0, 4, 0.1909334030895759
9, 0, 0.7814677545309857
7, 2, -0.8197790075538055
5, 3, 0.02723554046195787
1, 4, 0.2967419156854453
2, 4, 0.2358187906253996
9, 1, -0.4417985758114046
6, 3, 0.5540354811519074
10, 0, -3.502129282273507
8, 2, -2.064375905081679
3, 4, -1.078591702760863
4, 4, -0.4574879565058301
10, 1, 0.2266384105942476
7, 3, 0.1794875918247184
9, 2, 0.3045808261259752
-2, 5, 0.3411727134388439
11, 0, -0.3518371642731245
-1, 5, -0.303553382544445
5, 4, -0.7628787563657147
0, 5, -0.5006789026025613
1, 5, -0.9884867179481078
8, 3, 0.04989928587422819
11, 1, 0.9489560813146983
2, 5, 1.351782625379811
10, 2, 0.3176047971610601
6, 4, 0.4812086455866523
12, 0, -1.692603996660217
3, 5, -0.1686334879813658
9, 3, 1.194572454183386
7, 4, -1.089911873253346
12, 1, -0.07942321322435085
4, 5, 0.03355299406731322
11, 2, 0.3747050708729419
13, 0, -1.021611575692025
-3, 6, 5.325162076177596e-15
-2, 6, 1.398012086598285
10, 3, 0.5743606506752267
5, 5, 0.8389010958526036
-1, 6, 0.4146417929470397
8, 4, -0.5263989018629676
0, 6, -0.3026489810021216
13, 1, 0.4480452797545046
1, 6, 0.294977458368098
12, 2, 0.3562956137098367
6, 5, -0.1379775061796908
14, 0, 0.1508910424044585
2, 6, 1.264920079205015
9, 4, 0.05528670811613542
11, 3, -0.2472537948459249
3, 6, -0.208993457937406
7, 5, -0.2087341085249567
14, 1, 1.66437100246473
13, 2, 1.384845293941634
10, 4, -1.764885168995085
4, 6, -1.576637839361313
15, 0, 3.103748038500968
12, 3, 1.82954487104656
8, 5, -0.1066671729410998
-3, 7, 0.8761514155302976
5, 6, -0.8395434530659164
-2, 7, -0.9107830258999022
-1, 7, -0.1229484346071447
14, 2, -0.1557250600401841
15, 1, -0.06489070612627552
11, 4, -0.3178053159167291
0, 7, 0.01508496455147357
9, 5, 0.4839439918141428
6, 6, 0.7251652231446882
13, 3, 0.03094319417074661
1, 7, 0.1609368926041034
16, 0, -0.659964629087167
2, 7, -1.505429356975008
7, 6, -0.6162761522921593
12, 4, -1.134984399862529
15, 2, 0.2349268113543751
10, 5, 0.9652639142706742
3, 7, 0.9030480639601356
16, 1, 0.3960393242118043
14, 3, -0.2900768940893229
17, 0, 0.7898514691772391
4, 7, -0.1877979437467061
8, 6, 0.5743684806447438
