d = 19, symClass = C, r = 21.4724871461485, D = 16, Y = 0.1257267628637748
max of |f(z) - f(z^*)| for 100 points = 1.645350522494482e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 4.269917752708352e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 3.150146810071419e-12, 
confident_r = 21.4724871461485
1, 0, 1
2, 0, -1.816529043187272
0, 1, -0.6846003694768191
1, 1, 1.054635576208078
3, 0, 0.1950790667426249
2, 1, 1.306017503953899
4, 0, 2.299777764743652
3, 1, 1.756483981302419
-1, 2, 3.739143661671649e-14
0, 2, 1.243596454130952
1, 2, 0.6062134356276035
5, 0, 0.4686776658871925
4, 1, 0.5313223341119544
2, 2, -1.915776154163668
5, 1, -0.7220039051349263
3, 2, 0.7220039051365125
6, 0, -0.3543667904542274
-1, 3, -0.0855356723561575
4, 2, -2.372418726844484
0, 3, -0.1335512011683328
6, 1, 0.02052685176782567
7, 0, 1.112256198604647
1, 3, -0.1122561986058524
5, 2, -0.8941000657488176
2, 3, 0.8941000657509861
7, 1, 1.317930123122899
3, 3, 0.2057373239590499
8, 0, -2.361084059350783
6, 2, -3.190704165929632
4, 3, -0.6603393193633413
-2, 4, 1.033344792238685e-14
8, 1, 1.377372522821422
-1, 4, -1.377372522822923
0, 4, -1.574428707458269
9, 0, -0.9619441577203192
7, 2, -0.8202345779629562
5, 3, -1.202489582579022
1, 4, 1.202489582580646
2, 4, -1.101204312187488
9, 1, 1.128023550976202e-12
6, 3, 0.2547766758193838
10, 0, -0.8513665919780713
8, 2, -0.9651624512095286
3, 4, -0.6524792549408112
4, 4, 2.425427448074762
10, 1, -0.4150139420109725
7, 3, 0.4150139420117742
9, 2, 1.852450495722039
-2, 5, 1.852450495723869
11, 0, 1.705681720634343
-1, 5, 0.7056817206366035
5, 4, -1.048343835720679
0, 5, 0.3637434662448253
1, 5, 0.5162351793877775
8, 3, -5.346681561349228e-14
11, 1, 0.4089551247230097
2, 5, 1.82681162144884
10, 2, 1.311541062974559
6, 4, -1.311541062974736
12, 0, 0.4486385000601129
3, 5, -1.520747146631283
9, 3, 0.3426532558193972
7, 4, -0.5521293900139188
12, 1, 0.6393342559883909
4, 5, -0.6393342559884065
11, 2, 0.3476460444518694
13, 0, 1.851472895020291
-3, 6, -1.289740568398023e-15
-2, 6, 0.1553780330633554
10, 3, 0.5603514359897421
5, 5, 0.494284140219043
-1, 6, 0.5603514359891036
8, 4, 3.003550015963302
0, 6, 0.2425996356753304
13, 1, 2.293998824996155
1, 6, 2.293998824997392
12, 2, -0.03728762240098638
6, 5, -0.6636841177111087
14, 0, -2.020445688233136
2, 6, 0.2039166450483541
9, 4, -0.9568221461907772
11, 3, 0.6462696329050261
3, 6, 0.1182595512694183
7, 5, -3.236599785484867e-13
14, 1, 0.05855775289899116
13, 2, -0.05855775289712464
10, 4, 1.624158736950734
4, 6, -1.624158736951091
15, 0, 0.09142920166290752
12, 3, 0.1036498650779798
8, 5, -0.01592615058297273
-3, 7, -1.027754900088621
5, 6, -0.01405269030486384
-2, 7, 0.01405269030452594
-1, 7, -1.652209810878403
14, 2, -2.394058345543608
15, 1, 0.07685063504163088
11, 4, -0.07685063504195956
0, 7, -0.7614510045183766
9, 5, 1.574920186691711
6, 6, -0.3737278242398732
13, 3, 0.7917253580604329
1, 7, -0.7917253580614815
16, 0, 1.989200002475294
2, 7, 1.270063497312284
7, 6, -0.3574661464540072
12, 4, 4.03952280432707
15, 2, 0.6939162685952253
10, 5, 0.6121012353602463
3, 7, 0.6939162685935284
16, 1, -1.162026156775765
14, 3, -0.2453338486243012
17, 0, 3.085235976571995
4, 7, 2.085235976574023
8, 6, 1.199525551982052
13, 4, -0.09020896310323528
11, 5, 0.09020896310132101
-4, 8, 7.630239797888736e-15
5, 7, -0.9022554492333218
-3, 8, 0.9022554492329323
16, 2, -2.502037190995049
-2, 8, 2.502037190996188
17, 1, 0.7851962326368389
-1, 8, 1.261233197833699
15, 3, -0.14084784799749
9, 6, 0.1408478479989612
0, 8, 1.616399019397003
6, 7, -5.324829815599064e-13
18, 0, 1.747399500420706
12, 5, 0.02164834814028819
1, 8, 0.02164834814042127
14, 4, 1.489979933099077
10, 6, 2.184357250885097
2, 8, -2.184357250886098
17, 2, 0.9362461955086789
7, 7, 0.1183893806997151
18, 1, -0.5425673057172932
16, 3, -0.7738634943684475
3, 8, 0.6699275127472794
13, 5, -0.5076512789725575
19, 0, 0.9999999999972982
15, 4, 0.4520685420176813
8, 7, -0.4520685420179358
11, 6, -1.609647512014835
4, 8, 1.394156179946929
18, 2, 9.471345913603248e-14
19, 1, 0.9429497380296461
17, 3, -0.9429497380313722
5, 8, -0.9429497380300563
-4, 9, 0.9429497380305991
-3, 9, -0.0166862191364275
9, 7, 0.9161326065914269
