d = 19, symClass = C, r = 23.37444864020946, D = 16, Y = 0.1353428718544395
max of |f(z) - f(z^*)| for 100 points = 1.959898909831281e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.412968700376105e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -5.193727392605041e-13, 
confident_r = 23.3744486402095
1, 0, 1
2, 0, -0.0193698139579329
0, 1, -0.5569598388916087
1, 1, 1.022900327350487
3, 0, -1.411244173038794
2, 1, -1.347685637907161
4, 0, -0.9996248103036365
3, 1, -0.4045602434262682
-1, 2, 1.465106266118756e-14
0, 2, 0.01078820846278371
1, 2, -0.08860493661612288
5, 0, 0.2391554102182991
4, 1, 0.6187468859292667
2, 2, -0.01981338903776822
5, 1, -0.7429132880879562
3, 2, 0.396515514967042
6, 0, 0.0273355370820729
-1, 3, 0.1077231345683945
4, 2, 0.02610442007979908
0, 3, 0.7860063272546725
6, 1, -0.4914857596001383
7, 0, 0.6241105963755615
1, 3, -0.4685395630220227
5, 2, 0.6925960910334564
2, 3, -0.8086174605070364
7, 1, 0.154589652663393
3, 3, -1.443562126574278
8, 0, 0.03873236056151608
6, 2, 0.007836256646804799
4, 3, -1.079516438307994
-2, 4, -2.96810305044862e-14
8, 1, -1.519963257674469
-1, 4, 1.237132902700868
0, 4, 0.5567508733022914
9, 0, 0.9916101159357184
7, 2, 0.52241973418132
5, 3, 0.07133346488780851
1, 4, -0.3793141511249777
2, 4, 0.001716261135945043
9, 1, -0.523583593608883
6, 3, 1.901913503587154
10, 0, -0.004632395800825604
8, 2, -0.01198501206489271
3, 4, 0.2357103321069434
4, 4, -1.022516545691264
10, 1, -0.04121348231925618
7, 3, -0.1399122647656796
9, 2, -0.7892137842386463
-2, 5, -0.0384358266392038
11, 0, 1.76889142841974
-1, 5, 0.8636217288384176
5, 4, -0.8224342905547068
0, 5, 0.4237598801485017
1, 5, -0.5425340291995921
8, 3, -1.276362572766407
11, 1, -0.330716354779402
2, 5, -0.851814447573959
10, 2, 0.01439009217270385
6, 4, -0.007680431757080862
12, 0, 1.41071468877011
3, 5, 0.6836530333919781
9, 3, 0.57093328618082
7, 4, 1.203986945187598
12, 1, -0.3114030872172659
4, 5, -0.1301350498777287
11, 2, -0.07271125185787057
13, 0, -1.377233840613309
-3, 6, -1.227429915232645e-16
-2, 6, -0.002086577074737177
10, 3, 0.825846040081214
5, 5, 0.2446321473983977
-1, 6, 0.4399867442549536
8, 4, 1.347180000146284
0, 6, -0.01522479632680069
13, 1, 0.4194884379504665
1, 6, 0.670951621528286
12, 2, 0.009519987721919311
6, 5, 0.5112469063403403
14, 0, -0.01208890613986807
2, 6, 0.009075524167480118
9, 4, -0.07780929797467738
11, 3, 0.8605026618623391
3, 6, 0.1250432005025683
7, 5, -0.4275008245664783
14, 1, -0.3330218812116484
13, 2, -0.2130269618571169
10, 4, -0.01341545742832851
4, 6, 0.0156627697717339
15, 0, -0.337506679117651
12, 3, -0.8732029373543112
8, 5, -1.135109239078115
-3, 7, 0.230826412391053
5, 6, -0.1274762953197787
-2, 7, -0.6749519542844831
-1, 7, -0.01438421152933696
14, 2, -0.002994372809107864
15, 1, -0.09337267597984783
11, 4, -0.6152881150583982
0, 7, -0.3476045372054568
9, 5, -0.2287648634803675
6, 6, 0.02796152982819046
13, 3, 0.0454679101878791
1, 7, -0.1933552908655587
16, 0, 0.9988745716840616
2, 7, -0.4459978464794979
7, 6, 0.5510899301488963
12, 4, 0.4044084565950934
