d = 19, symClass = C, r = 24.54208890403352, D = 16, Y = 0.1472784500739121
max of |f(z) - f(z^*)| for 100 points = 9.446665671930532e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -4.615197113366776e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 3.345879129312834e-12, 
confident_r = 24.5420889040335
1, 0, 1
2, 0, 0.7560574949168536
0, 1, 1.022573471323395
1, 1, 1.13983210347943
3, 0, -1.85231720332046
2, 1, -0.1777864519379999
4, 0, -0.4283770643834918
3, 1, 0.4082184527154072
-1, 2, 6.066438739913902e-15
0, 2, 0.7731243370976588
1, 2, -0.7482810488401005
5, 0, 0.31005816380195
4, 1, -0.7812548447062981
2, 2, 0.8617786047791195
5, 1, 1.300979594899322
3, 2, -1.030144546662823
6, 0, -1.400458304527873
-1, 3, -0.04260817950417468
4, 2, -0.1344167794818775
0, 3, -1.894130432592082
6, 1, -0.6516429222048992
7, 0, 1.274287986479116
1, 3, -0.3241464617586727
5, 2, 0.0455991565845271
2, 3, 0.4091985752086575
7, 1, 0.1038310569083448
3, 3, -2.111330614165841
8, 0, -1.079935185094235
6, 2, 0.3086366207393286
4, 3, -0.9932096300872773
-2, 4, -1.223719810022395e-14
8, 1, -0.2445089415904472
-1, 4, 0.1607844693737824
0, 4, -0.4380470217625683
9, 0, 2.431079021705788
7, 2, -0.6864000303590979
5, 3, -0.309764509078418
1, 4, -1.144631229580735
2, 4, -0.5657434952781187
9, 1, -0.9617304018983215
6, 3, 0.3293169034410259
10, 0, 0.2344217986043099
8, 2, -0.5906735807800759
3, 4, -0.5605000591626453
4, 4, -0.4882779303783045
10, 1, 0.1876956675755413
7, 3, 1.718040366852347
9, 2, 0.5991715650306546
-2, 5, 0.3314294302452718
11, 0, -0.03868882480303453
-1, 5, -0.8980951302129048
5, 4, -1.280723704208022
0, 5, -0.7055162184525465
1, 5, -0.2373855797231638
8, 3, 0.1770465520826807
11, 1, -0.3445147520182499
2, 5, 0.06833891112624686
10, 2, 0.9836153734516191
6, 4, -0.7788485053498261
12, 0, 0.79349020586492
3, 5, 0.5912152266349106
9, 3, -0.7561500626786802
7, 4, -1.301588692090216
12, 1, -1.02832982281084
4, 5, 0.6774997009727494
11, 2, 0.6650248936355612
13, 0, -1.36649555705407
-3, 6, 2.382112881630309e-15
-2, 6, -0.03221423345951374
10, 3, -0.6135506175633494
5, 5, 0.3534142490491479
-1, 6, -1.167448088426009
8, 4, 0.07615963836816517
0, 6, -1.432071509904491
13, 1, 0.1522262796680786
1, 6, -0.2973777003150153
12, 2, -0.4926795153390489
6, 5, -0.2260739344589567
14, 0, 0.9634349828545641
2, 6, -0.2450733618638116
9, 4, -0.3132645910703256
11, 3, -0.651565248015191
3, 6, 1.386053859682684
7, 5, 0.2973041001632462
14, 1, 0.1027522893241111
13, 2, 0.1898922773688452
10, 4, 0.03447558409919514
4, 6, 0.3093776496973719
15, 0, -0.5743260708433222
12, 3, 1.447131789026558
8, 5, 0.4237111537271348
-3, 7, -0.1434742117354061
5, 6, 0.3247315284173545
-2, 7, 1.657437058462402
-1, 7, 0.07266366703709574
14, 2, 0.07850224878129604
15, 1, -0.02275708989337019
11, 4, 0.6401700553410367
0, 7, 1.30305308979979
9, 5, 0.3352589829556255
6, 6, -1.596287335083485
13, 3, -0.1615301980889834
1, 7, -0.4275986635404148
16, 0, -0.3881160263263296
2, 7, -0.3778583617863079
7, 6, 0.6974558882438071
12, 4, -0.1748714224017463
15, 2, 0.6039606222493946
10, 5, -0.05512414083670046
3, 7, -0.3261675684505413
16, 1, 0.1112001995701453
14, 3, 1.110645612356955
17, 0, -0.5522510257426517
4, 7, -0.1144643639828433
8, 6, -0.7509235848467731
13, 4, -0.07550288380958176
11, 5, 0.02162945793072782
-4, 8, -6.122877165323659e-15
5, 7, 0.894087491788647
-3, 8, 0.6817377232006707
16, 2, -0.1848628178585836
-2, 8, 0.1215623031407627
17, 1, -0.1699477570041663
-1, 8, 1.022627548590218
