d = 19, symClass = C, r = 8.960639604792187, D = 16, Y = 0.08327710140865674
max of |f(z) - f(z^*)| for 100 points = 8.204548151979907e-13; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.831068712794149e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -4.317553259358675e-14, 
confident_r = 8.9606396
1, 0, 1
2, 0, 0.1062097759603586
0, 1, 1.419823053793509
1, 1, -0.1152905072757442
3, 0, 1.978478611239196
2, 1, 1.561222961198867
4, 0, -0.9887194834906703
3, 1, -0.5816981368091116
-1, 2, -8.364021124503393e-16
0, 2, 0.1507990884464777
1, 2, 1.124715484285656
5, 0, 2.015897504083476
4, 1, -1.015897504082979
2, 2, -0.01224497894806971
5, 1, -0.1636921201139107
3, 2, 0.1636921201136276
6, 0, 0.2101337700417
-1, 3, -0.1509399102584996
4, 2, 0.1658171409328491
0, 3, 2.809089543674492
6, 1, -0.4041454104423307
7, 0, 0.01329190106801093
1, 3, 0.9867080989321102
5, 2, 2.216660352421742
2, 3, -2.216660352421487
7, 1, 1.458054633109019
3, 3, -0.2280998027240619
8, 0, -0.2112214507893383
6, 2, -0.06178202878707517
4, 3, -1.360802886104774
-2, 4, -1.576588243001316e-15
8, 1, -0.179994187167149
-1, 4, 0.1799941871671617
0, 4, -1.403806716394566
9, 0, 2.91437761513066
7, 2, -0.4485036808857297
5, 3, -0.8259084249901548
1, 4, 0.825908424990462
2, 4, 0.1194557796048475
9, 1, -2.574659562953264e-13
6, 3, 3.088846236107086
10, 0, 0.2141080222671246
8, 2, -0.1078982463073515
3, 4, -0.6563789220185559
4, 4, 0.1139899708057794
10, 1, 1.596896973547149
7, 3, -1.596896973547584
9, 2, 0.06706427327412186
-2, 5, 0.06706427327410334
11, 0, 2.437417134574396
-1, 5, 1.437417134574279
5, 4, -0.02257164279504801
0, 5, 1.442394696588228
1, 5, -0.9070849870435329
8, 3, 9.582580324847643e-14
11, 1, -0.3190115433705534
2, 5, 0.3684420081336645
10, 2, -0.01738570340362805
6, 4, 0.01738570340388429
12, 0, -1.956160350601332
3, 5, -0.4335679771120031
9, 3, -1.150877321874586
7, 4, -0.1148165814902501
12, 1, -0.1296690187243289
4, 5, 0.1296690187243233
11, 2, 1.519176137587177
13, 0, 1.792087326054669
-3, 6, 2.162833946506411e-16
-2, 6, -0.0160312940521634
10, 3, 0.1171233385861126
5, 5, -0.2324138458617575
-1, 6, 0.1171233385858864
8, 4, -1.54361155980998
0, 6, 0.2983527710858355
13, 1, -0.908160487673028
1, 6, -0.9081604876730289
12, 2, -0.04292419349844256
6, 5, 1.375291454976358
14, 0, 0.001411729834395911
2, 6, 0.104798046125657
9, 4, -0.9129700647941007
11, 3, -0.475357430000812
3, 6, 2.225225529388299
7, 5, 2.234819428264044e-16
14, 1, -0.2143079643228144
13, 2, 0.2143079643225271
10, 4, 0.2354309994105233
4, 6, -0.2354309994104414
15, 0, 3.988410094278843
12, 3, -2.009931483039443
8, 5, 0.8180376269382631
-3, 7, -1.120431348509741
5, 6, -0.5738149708305431
-2, 7, 0.5738149708314056
-1, 7, -0.3379224146654516
14, 2, 0.1548596559211124
15, 1, 1.400950906228319
11, 4, -1.40095090622818
0, 7, 0.01887214756455561
9, 5, 0.5264739729767696
6, 6, -0.02422642894387434
13, 3, 1.755931638882123
1, 7, -1.755931638882028
