d = 19, symClass = C, r = 13.48055430347985, D = 16, Y = 0.1118041154612153
max of |f(z) - f(z^*)| for 100 points = 1.017852468976344e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 9.076073226310655e-14, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -3.445299601168017e-13, 
confident_r = 13.4805543035
1, 0, 1
2, 0, 0.2104085221389626
0, 1, -1.640334822386075
1, 1, 0.930989924383124
3, 0, 0.2333199246161099
2, 1, 0.4954483414236627
4, 0, -0.9557282538111512
3, 1, -1.981862500329016
-1, 2, 4.142444354435784e-15
0, 2, -0.3451404257914225
1, 2, -0.8016343266094549
5, 0, 2.690698329532446
4, 1, -1.690698329532622
2, 2, 0.1958882141160621
5, 1, -1.52713519225647
3, 2, 1.527135192256457
6, 0, 0.04909250052402604
-1, 3, 1.437295605995867
4, 2, 0.1042465533152113
0, 3, -0.3827227971043983
6, 1, -0.6440984785555676
7, 0, 0.8667422393032652
1, 3, 0.1332577606966039
5, 2, -0.8127011671306839
2, 3, 0.8127011671307113
7, 1, 0.9190154611440515
3, 3, 0.2172184989753961
8, 0, -0.4115018915900062
6, 2, -0.4170007597770278
4, 3, -0.5254235963065018
-2, 4, -1.248702192776348e-14
8, 1, 0.4612574139177243
-1, 4, -0.4612574139176471
0, 4, 1.567714335464708
9, 0, -0.9455618127770812
7, 2, 0.9794122072267233
5, 3, 3.250918072471043
1, 4, -3.250918072471037
2, 4, -0.1686706939579548
9, 1, 2.444996067294954e-14
6, 3, 0.1155979696722571
10, 0, 0.5661458590389177
8, 2, -0.3557373368998671
3, 4, -1.09530396480151
4, 4, -0.8897733747468228
10, 1, 1.31494870075745
7, 3, -1.314948700757509
9, 2, -1.845094019319285
-2, 5, -1.845094019319338
11, 0, 0.2454690590194084
-1, 5, -0.7545309409805274
5, 4, 1.132976521696267
0, 5, -2.77331134408243
1, 5, -1.206434026089467
8, 3, -1.316127224498993e-14
11, 1, 0.200320592527813
2, 5, 1.515728383974892
10, 2, -0.3213222589093819
6, 4, 0.3213222589093616
12, 0, -0.2229904441327203
3, 5, -0.0632498145595581
