d = 19, symClass = C, r = 21.00554051228549, D = 16, Y = 0.1366563314688623
max of |f(z) - f(z^*)| for 100 points = 1.485411793566982e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 2.093436535233195e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 2.724487302430134e-13, 
confident_r = 21.0055405123
1, 0, 1
2, 0, -1.898537972904977
0, 1, -1.202449752444454
1, 1, -0.6543664786536664
3, 0, 1.218896131298777
2, 1, -0.07807872309457303
4, 0, 2.604446434552334
3, 1, -0.5285992468053333
-1, 2, 9.438156032644723e-15
0, 2, 2.282896515523892
1, 2, -1.313800218097064
5, 0, 1.445885407152891
4, 1, -0.4458854071539893
2, 2, 1.242339607919827
5, 1, 0.7868428102658162
3, 2, -0.7868428102648172
6, 0, -2.314120590295567
-1, 3, -1.742538496683506
4, 2, 0.1482354206677943
0, 3, -1.465661351336444
6, 1, -0.1401307694187461
7, 0, 0.4281954883865733
1, 3, 0.5718045116156105
5, 2, 0.09388574125506269
2, 3, -0.09388574125462738
7, 1, -0.1990865820324634
3, 3, -0.7976047692823984
8, 0, -3.046102481487892
6, 2, 1.003565742505286
4, 3, -0.4175016612722704
-2, 4, -8.442095163881675e-15
8, 1, 0.05109209908922435
-1, 4, -0.05109209908952473
0, 4, -3.131715970481562
9, 0, 0.4857077788951933
7, 2, -0.0787135841525429
5, 3, 0.6356140334631187
1, 4, -0.6356140334624504
2, 4, 2.494299602866186
9, 1, 2.370605950457246e-13
6, 3, -0.0951698535151617
10, 0, -2.745068349946143
8, 2, 0.8465303770418966
3, 4, 1.587605653476889
4, 4, -1.704262442217242
10, 1, 1.579778747011645
7, 3, -1.579778747013866
9, 2, 0.3458976277514814
-2, 5, 0.3458976277490456
11, 0, 0.006096286999640844
-1, 5, -0.9939037130015238
5, 4, -0.666294954995261
0, 5, -0.5361547974496393
1, 5, 1.625247767721821
8, 3, 5.253256967571801e-13
11, 1, 1.232252333517635
2, 5, 0.6378863609583573
10, 2, -1.493850953993278
6, 4, 1.493850953993432
12, 0, 3.174549683253052
3, 5, 0.1395051234123264
9, 3, -0.6443075769389427
7, 4, -0.6508472593628249
12, 1, 0.8597068223714351
4, 5, -0.8597068223710351
11, 2, 0.2190632302915209
13, 0, -0.09330113405193419
-3, 6, 1.285129903807324e-15
-2, 6, 3.308275505195371
10, 3, 0.2917724637611776
5, 5, -0.946138942415876
-1, 6, 0.2917724637624223
8, 4, -0.2033518519765826
0, 6, 2.782613730926573
13, 1, 0.04127235421829214
1, 6, 0.04127235421871777
12, 2, 0.2660435869121784
6, 5, 1.497199054843492
14, 0, -0.8129453945268105
2, 6, -1.085592578377663
9, 4, 0.5818849247860838
11, 3, -0.8716147613813394
3, 6, -1.601386003138017
7, 5, 3.792916188726993e-13
14, 1, 2.095314983961162
13, 2, -2.095314983958527
10, 4, -0.1782456448860648
4, 6, 0.1782456448846599
15, 0, 1.762384129080284
12, 3, -0.5434879977826378
8, 5, 1.267388803663687
-3, 7, 0.5756601659686431
5, 6, 0.1685002089969534
-2, 7, -0.1685002089970111
-1, 7, 0.396448592141536
14, 2, 0.3779734358892426
15, 1, -0.6875661934383991
11, 4, 0.6875661934388085
0, 7, -0.5148835590079007
9, 5, -1.116509770274998
6, 6, 1.514282941851627
13, 3, 0.1025798434286422
1, 7, -0.102579843429031
16, 0, 3.178694795893922
2, 7, 0.4146085370106548
7, 6, -0.5902021828939219
12, 4, -1.376708423645776
15, 2, 0.0348141632355867
10, 5, -0.1128928863306776
3, 7, 0.03481416323477994
16, 1, 1.361461543515958
14, 3, -0.2067990607274066
17, 0, 0.279417163734334
4, 7, -0.7205828362783606
8, 6, 0.7926427576798285
13, 4, 1.140258779992736
11, 5, -1.140258779991457
-4, 8, -2.714533072058131e-14
5, 7, 0.2393916112800627
-3, 8, -0.2393916112817397
16, 2, -0.09700029023431567
-2, 8, 0.0970002902331569
17, 1, 1.12420478958169
-1, 8, -0.113198592483309
15, 3, 0.9590796573719284
9, 6, -0.9590796573730356
0, 8, 3.662785174780233
6, 7, 4.197703959316771e-13
18, 0, -0.9221346619664166
12, 5, 0.09169687813610981
1, 8, 0.0916968781368588
14, 4, 0.1494407284906556
10, 6, -1.206737378638555
2, 8, 1.206737378638532
17, 2, -1.028536183396943
7, 7, 0.3741697047445175
18, 1, 1.897418138376803
16, 3, 1.89949812617269
3, 8, -0.3314915668390681
13, 5, -0.5999582594839304
19, 0, 1.000000000000934
15, 4, 0.5020247692427343
8, 7, -0.5020247692420574
11, 6, -0.5908028158896264
4, 8, -3.421722293735882
18, 2, 8.624438761892834e-13
19, 1, 0.06143568190237073
17, 3, -0.06143568190126941
5, 8, -0.06143568190010058
-4, 9, 0.06143568190145761
-3, 9, -2.123973432246044
9, 7, -1.299936558253752
14, 5, 0.6944738057362152
-2, 9, -0.6944738057396365
12, 6, 0.1806835807778023
-1, 9, -0.8214995002872646
20, 0, 3.765731093441536
16, 4, -1.161284658851784
6, 8, -3.014129619120118
0, 9, -0.5840391984957802
10, 7, 0.09464912977339011
1, 9, -0.09464912977484656
19, 2, -0.2232684597022943
18, 3, -0.1708048527198805
20, 1, 0.2356946903804789
15, 5, -0.7642939371850422
7, 8, 0.2356946903824733
13, 6, 0.1302755856319935
2, 9, 0.1302755856328975
17, 4, -7.899147772444024e-14
21, 0, 0.5219258242333612
3, 9, 0.6969703070654094
11, 7, -1.364235801777302
8, 8, 1.993267354429825
4, 9, -1.519831314429531
20, 2, -2.999269939986743
14, 6, 2.999269939985625
16, 5, -1.94070825901649
19, 3, -0.3080481392695138
21, 1, 0.3688921484140513
12, 7, 0.1360551807613951
9, 8, -0.1360551807608642
5, 9, 2.580818151660195e-14
-5, 10, 1.063960353553647e-15
18, 4, -0.6566997810205537
-4, 10, -0.6566997810212615
-3, 10, -0.7717880328012887
