d = 19, symClass = C, r = 22.33066126928907, D = 16, Y = 0.13445597035432
max of |f(z) - f(z^*)| for 100 points = 4.393632679899895e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 5.88640247656258e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.061595256146575e-12, 
confident_r = 22.3306612693
1, 0, 1
2, 0, -1.817386357296392
0, 1, -0.405217930869791
1, 1, 0.1736266666437327
3, 0, -1.263772880903996
2, 1, -1.027158432262398
4, 0, 2.302893171674332
3, 1, -0.7896885742467631
-1, 2, -1.147110162258159e-14
0, 2, 0.7364375392940422
1, 2, 0.8538723238494011
5, 0, 0.1088641162217236
4, 1, 0.780460973219456
2, 2, -0.3155467352222301
5, 1, -0.4012949978195883
3, 2, -0.2605817206139528
6, 0, 2.296763592460632
-1, 3, -0.4819731865199444
4, 2, 1.866743721569742
0, 3, 0.5121034318854403
6, 1, -0.5028884350092961
7, 0, -1.948987028571999
1, 3, -1.009279467316208
5, 2, 0.5595420337992855
2, 3, -0.2729039953976635
7, 1, 0.4665420197296201
3, 3, -0.2194246727074852
8, 0, -2.36786027521292
6, 2, 1.435169241346573
4, 3, 0.8414416067589975
-2, 4, 2.147383726276946e-15
8, 1, 0.6787584137781981
-1, 4, 1.03544260319541
0, 4, -0.933173606046232
9, 0, 0.5971218944959427
7, 2, -0.1521312393682215
5, 3, 0.1727871072645813
1, 4, -0.4672048329083172
2, 4, -1.551815912235521
9, 1, 0.3113987906163088
6, 3, 1.298094971079246
10, 0, -0.1978481596182582
8, 2, -1.418399125134886
3, 4, -0.2224577934139454
4, 4, 0.3998436650318229
10, 1, -0.2137672829992915
7, 3, 0.4782414696022153
9, 2, -1.017474200512219
-2, 5, 0.7432522108430059
11, 0, 0.6838711088122104
-1, 5, 0.426237781105204
5, 4, -0.6766272533106868
0, 5, 0.3611042389510403
1, 5, 0.907308341644482
8, 3, 1.862279432740394
11, 1, 0.9500698655068849
2, 5, 1.059155419193466
10, 2, 0.7293080542828217
6, 4, 0.473577664008451
12, 0, -2.910333937966282
3, 5, -0.02878795201107969
9, 3, 0.997987004493437
7, 4, 0.1497067748523759
12, 1, 0.9390815163010269
4, 5, 0.6425715056396933
11, 2, -0.5175535056703572
13, 0, 1.731613466440146
-3, 6, -2.400167987560811e-14
-2, 6, 0.875931493760144
10, 3, 0.4037131515622166
5, 5, 0.01890171361743939
-1, 6, -0.1326954771098535
8, 4, -2.365436139878577
0, 6, -0.9306897906422611
13, 1, 1.192392958258758
1, 6, 0.4298775975373729
12, 2, 0.9139425810309875
6, 5, -0.8184539164566638
14, 0, 3.542062436269914
2, 6, 1.834250734592187
9, 4, 0.4676211245209969
11, 3, -0.4806290635420588
3, 6, -1.079100686634444
7, 5, -0.8064947877509631
14, 1, 0.2158979830234017
13, 2, -0.174710371726175
10, 4, -1.016904058558927
4, 6, 0.4959719980812376
15, 0, -0.1375795177833562
12, 3, -0.9863254125594836
8, 5, 0.6403754642546167
-3, 7, -0.6414029124406397
5, 6, 0.2631326860940525
-2, 7, -0.1444261360973006
-1, 7, 0.9083073594987701
14, 2, -0.8478871017618363
15, 1, 0.2940586890680252
11, 4, -0.5238975857684118
0, 7, 0.7897644910126416
9, 5, 0.5406370457933419
6, 6, 0.3987794066276774
13, 3, -1.219544304880639
1, 7, 0.534580010154147
16, 0, 2.000423788456276
2, 7, -0.8621857007544875
7, 6, -0.9145967566226301
12, 4, -1.81856842537776
15, 2, -0.9178079425239032
10, 5, -0.111820694945204
3, 7, -0.6855061968683518
16, 1, 0.5749763370264944
14, 3, 0.07294298378258383
17, 0, 0.2320025903932016
4, 7, 0.01521349820047043
8, 6, -1.5292244965786
13, 4, 0.03947514316253877
11, 5, 0.2068419387301277
-4, 8, -4.938733907271402e-15
5, 7, -0.3956237476337148
-3, 8, -0.01752136383229972
16, 2, -1.233566281094816
-2, 8, -1.881799260803263
17, 1, 0.1828528494192833
-1, 8, 0.1915998148047644
15, 3, 0.507145735486252
9, 6, 0.3293161117716951
0, 8, 0.95949944130938
6, 7, 0.8283839872690754
18, 0, -1.085201184697735
12, 5, 0.2676395971861963
1, 8, -0.4422692825165863
14, 4, 0.2764812389397208
10, 6, -0.3140209314638048
2, 8, 0.8490916893918088
17, 2, -0.6888717803492375
7, 7, -0.5120227877474911
18, 1, -0.1941515430193584
16, 3, 0.1535619961791515
3, 8, -0.9342856684186673
13, 5, -0.01778875268814837
19, 0, -0.7523250085451068
15, 4, -0.4667062286111031
8, 7, 0.2152282250564381
11, 6, 0.3207803051475944
4, 8, 1.966376744072049
18, 2, -0.5659319137284776
19, 1, -0.05476977940111604
17, 3, 0.7843900390060564
5, 8, 0.03999704266138535
-4, 9, 0.5900872026454034
-3, 9, 0.6091046424384914
9, 7, 0.03861758747551737
14, 5, -0.3225157098232084
-2, 9, 1.026070726193701
12, 6, -2.35914009091068
-1, 9, -0.04221969934582859
20, 0, 0.2507024298813881
16, 4, 1.797318245989425
6, 8, 0.4042917588328994
0, 9, -0.241964498561741
10, 7, -0.2249072232240236
1, 9, -0.3481998353006494
19, 2, -0.5024124779526687
18, 3, 0.6355367662843574
20, 1, -0.4970177716017721
15, 5, -0.08596874872416894
7, 8, -0.7356244547921157
13, 6, -1.154375812752327
2, 9, 1.316384084220511
17, 4, -0.744133800881431
21, 0, 2.463076951935998
3, 9, 1.275500020036917
11, 7, 0.09140845211205655
8, 8, -0.4111236866635368
4, 9, -0.2350736207156965
20, 2, 0.3884977437541566
14, 6, -0.8691495223433363
16, 5, 1.143251892308542
19, 3, 0.8566302028736027
21, 1, 0.7674778684557432
12, 7, 0.4417267230431137
9, 8, -0.548398922274406
5, 9, -0.252368747217858
-5, 10, 1.292711965722127e-14
18, 4, 1.84914373090362
-4, 10, -1.350776428014474
-3, 10, -0.1446174851441459
22, 0, -1.242858023315546
-2, 10, -0.7746387283441316
-1, 10, 0.905467644999296
15, 6, -0.7071340480393897
6, 9, 0.3448886684696273
17, 5, 0.5959103601788902
10, 8, 1.229693139131121
0, 10, -0.656265917432973
21, 2, -0.2342875199357376
20, 3, -0.007155367049645575
13, 7, -0.1874431405380564
22, 1, -0.6058688295127893
1, 10, -0.8980622322199499
19, 4, 0.3628264663551317
7, 9, 0.6702657266474575
2, 10, -1.648929801961084
23, 0, 0.4130977109369324
11, 8, -0.04509817992991132
16, 6, -3.384481234531798
18, 5, 1.334320923888035
14, 7, 2.001918460766821
3, 10, -0.7390589068234229
8, 9, 0.6735512279431048
22, 2, -1.726644012048579
21, 3, -0.5896031523351859
4, 10, -1.924894609092975
23, 1, -0.305829521728939
20, 4, -0.9241395103052552
12, 8, -0.6000918650669366
9, 9, 0.1036762841222624
17, 6, -0.6924393128052897
5, 10, 0.09295605590222701
-5, 11, -0.7735837075409934
15, 7, 0.5592443422125395
24, 0, 2.992437601561293
-4, 11, 0.1300310845742796
19, 5, -1.740109661187414
-3, 11, 1.687281581221464
-2, 11, -0.08129402746330866
13, 8, 0.5036675681561743
23, 2, -0.06540026609020649
22, 3, 0.5369579798952383
10, 9, 0.6991964154503266
-1, 11, -0.1254011650426889
6, 10, 0.05231883123554448
24, 1, -0.4671418698714456
21, 4, -0.1217034864298883
0, 11, -0.2771168356987267
18, 6, -1.813727966708894
16, 7, 0.577193101980637
1, 11, 0.9081208526667565
7, 10, 0.9056114597954839
25, 0, 0.5727733422408626
20, 5, 0.1938283103147777
11, 9, 0.4259262924238087
14, 8, -0.2720750502020901
2, 11, -0.21545430118606
23, 3, 1.240047252390341
24, 2, -1.706673936103599
8, 10, -1.16780068793093
3, 11, 0.3610144744501059
22, 4, 0.9405946803781032
17, 7, 0.09712812716874875
25, 1, -0.4671749362514789
19, 6, 0.2681402814726511
12, 9, -1.063391083482293
15, 8, -0.7005618844308402
4, 11, 0.8086961524465002
21, 5, 0.05579172239764042
9, 10, -1.01421686153815
26, 0, -3.147010690012213
-6, 12, 8.996045486014002e-17
5, 11, -0.4710326629380761
-5, 12, -0.2989380272179069
-4, 12, -1.109932760164631
13, 9, -0.8283098853560495
24, 3, -0.8577964759954535
-3, 12, -1.308564281640496
25, 2, -0.3194698483814037
18, 7, 0.5389076864658984
20, 6, -0.7337027739294055
10, 10, -0.03435171642180966
-2, 12, 0.2411589497518948
23, 4, -0.8318603217759584
16, 8, 2.432167648109764
26, 1, -0.620509970870579
6, 11, -0.543260760593913
-1, 12, 0.508085445773332
22, 5, -0.7830917857814389
0, 12, 1.179319496491368
14, 9, -0.3777691024157981
27, 0, 0.5091464240484345
11, 10, 0.4353924214167365
7, 11, -0.3258250155661231
1, 12, 0.6305489136272806
19, 7, 0.264954131580783
25, 3, -0.1557311319082501
17, 8, -0.1790619206025012
21, 6, 0.1922593346494982
26, 2, -2.167038694871969
2, 12, -0.7812536810668558
24, 4, -1.158098343096586
8, 11, 0.8372218663578361
27, 1, -0.5216404569246154
12, 10, 1.487446981846589
15, 9, -0.2183636603358641
3, 12, 0.5904407976597816
23, 5, 0.6665613595798826
28, 0, -4.488308919781404
4, 12, -2.324262793584905
20, 7, 0.2946960007654374
9, 11, 0.4160237398486142
18, 8, -0.8498482520820577
22, 6, 0.8734887029982865
26, 3, 0.5550170096037581
13, 10, 0.23923349289013
27, 2, -0.5386411653702821
-6, 13, 1.189946517905163
25, 4, -0.5200007160698594
16, 9, 0.0007622758336806112
5, 12, -0.07499367740110895
-5, 13, -0.6860716605049496
-4, 13, -1.017400651320965
10, 11, -0.03737883757299117
-3, 13, -0.4568227589349857
28, 1, -0.115886900495132
24, 5, -1.542914136447657
-2, 13, 0.09016287552506627
6, 12, 1.96114286602915
21, 7, 1.539092787822626
19, 8, 0.4913074058829785
-1, 13, -1.102725521234453
14, 10, 1.465712624492852
29, 0, -1.203190690044695
0, 13, -0.7016808259368609
23, 6, -1.686749784039264
11, 11, 0.1187382610388499
17, 9, -1.834762274303005
7, 12, 0.1936729511746816
27, 3, -0.393537346722997
1, 13, 0.03758336383147997
28, 2, -0.3923700489192229
26, 4, 0.3175162460538853
29, 1, -0.5980221703764464
25, 5, -0.3042683458972024
15, 10, -0.4296629965372135
2, 13, -0.3630611012687514
20, 8, 1.288565528896447
8, 12, -0.6284687475247709
12, 11, 1.36793926682067
22, 7, 0.440821148390299
18, 9, -0.6133387890231448
3, 13, -0.3339968916050731
30, 0, 0.2500351386510227
24, 6, 1.792534348636182
9, 12, 0.281136126469591
28, 3, 0.8984106865685688
4, 13, -0.58588491591202
16, 10, -1.163809632277871
27, 4, -0.4376173395979502
13, 11, -0.7526831855585204
29, 2, -0.9713444651377217
21, 8, -0.3238251184182687
26, 5, 0.6466827405343353
-7, 14, 4.624781124994632e-14
-6, 14, 1.165676902593356
30, 1, -0.1361646777875167
23, 7, 0.2122235434168301
5, 13, -0.7475632240087237
-5, 14, -0.2187947906452502
19, 9, -0.2592389780660921
10, 12, -0.4782137538579457
-4, 14, 0.2624780893738793
-3, 14, 0.5106387381210462
25, 6, 0.2031069894382605
14, 11, -0.4601974156054923
-2, 14, -1.650745403408477
17, 10, -0.3496371817558707
6, 13, 0.6795521093890917
31, 0, 0.2751995604656777
-1, 14, 0.7601566085710459
29, 3, 0.8400571618532486
11, 12, 0.4722619120535864
28, 4, 1.074396431524525
30, 2, -0.5344182497530284
22, 8, 0.9521243249906512
0, 14, -1.435307211441529
20, 9, -0.07504153893457338
7, 13, 0.3039353900930745
27, 5, -0.4607555313742581
24, 7, 0.3623315982351893
15, 11, 0.5240513885416509
1, 14, 0.1345323592583921
31, 1, -0.06982462396895205
18, 10, -0.9825463912762235
12, 12, -0.505311580467765
26, 6, 2.216383181799948
2, 14, -0.9715384173250986
8, 13, 0.7275662363733808
32, 0, -1.267682626736028
3, 14, -0.9661918740987667
23, 8, 0.7857374815482052
30, 3, 0.2701532950756131
21, 9, -0.6043885998023418
29, 4, -0.9179478284141684
16, 11, 0.1811020236421129
31, 2, -1.006091222772998
9, 13, -0.9960945104802459
25, 7, 0.006950255577358382
13, 12, -0.6466620427312019
28, 5, -0.5099201224019607
19, 10, 0.8576972528967753
4, 14, 1.566924530008919
32, 1, -1.26576699558095
-7, 15, -1.68975009704412
27, 6, 1.285856301618275
-6, 15, -0.9393019877307905
-5, 15, -0.05246958499254362
10, 13, -0.3928512208473909
5, 14, 0.3594713035913026
17, 11, -0.571236009408235
-4, 15, -0.2875690238653288
14, 12, 1.662175667916634
22, 9, -0.1308124557466037
24, 8, 1.869872204744405
33, 0, -0.8642577613597432
-3, 15, -0.5386677485763076
31, 3, 2.151175965168578
-2, 15, 2.099189788583903
30, 4, 1.668011633360404
20, 10, 0.2032214054544038
6, 14, 1.245829610019926
26, 7, 0.02590043814633463
32, 2, -1.04495415068127
11, 13, -0.8971879805412674
29, 5, 0.4804956918404971
-1, 15, 0.02349689518057202
0, 15, -0.4563537443633459
15, 12, 0.8551031732093342
33, 1, -0.5871786621824509
18, 11, 1.136412946156908
7, 14, -1.664186083240974
28, 6, -0.1325655836149753
23, 9, -1.567614852293054
1, 15, 1.387892672293811
25, 8, -0.1308879064869994
12, 13, 0.3880953347226475
21, 10, -0.522293093974697
34, 0, -0.4216383426259172
8, 14, -0.0276488040827206
2, 15, 1.162439503286566
27, 7, -0.4018674228864912
32, 3, 0.1722327042159961
31, 4, -0.3475832178480704
16, 12, 1.937750130569202
33, 2, -0.4405868199788095
30, 5, -0.05474650503197062
19, 11, -0.3443827748408724
3, 15, -1.146631676785972
13, 13, 0.3006542740944137
9, 14, -0.7095130396070214
34, 1, -0.5241432209271667
29, 6, 0.2119816366923105
24, 9, -2.353498243747986
4, 15, 0.771901671663385
26, 8, -0.07174158662545591
22, 10, -0.3759117175661813
17, 12, -0.6730417946520971
-8, 16, -1.855558455360808e-14
-7, 16, -0.3575502670320715
10, 14, 0.7190012015642937
-6, 16, 0.03184308759210761
14, 13, -1.449258613094254
35, 0, -0.212174750391454
28, 7, -1.521108313116114
20, 11, -0.6945683931548716
