d = 19, symClass = C, r = 20.43131682100453, D = 16, Y = 0.130828188857437
max of |f(z) - f(z^*)| for 100 points = 2.672195797970289e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.798505788741522e-12, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 5.085931675807842e-13, 
confident_r = 20.43131682
1, 0, 1
2, 0, 0.3251806975673451
0, 1, 0.4644090563693905
1, 1, 0.06455828884531163
3, 0, 0.7586572108466296
2, 1, -0.1472102432187825
4, 0, -0.8942575139277673
3, 1, 0.9362563866380064
-1, 2, -1.327994285149945e-15
0, 2, 0.1510168609085894
1, 2, 0.4825176756412831
5, 0, 0.2017582710848085
4, 1, 0.7704067278036364
2, 2, 0.020993109399964
5, 1, 0.1986432415475232
3, 2, 0.1386803335418444
6, 0, 0.2467006810396684
-1, 3, 0.7817438555597016
4, 2, -0.04786992958127258
0, 3, 0.3523272793993313
6, 1, 0.6956039654264788
7, 0, -2.039791087926746
1, 3, -1.048126633244954
5, 2, -0.251597218985704
2, 3, -0.1148656786976881
7, 1, 0.4861259863954779
3, 3, 0.04897761135212028
8, 0, -0.6159759797515983
6, 2, 0.3044525049117345
4, 3, 0.3593473923357944
-2, 4, -6.441690441372375e-15
8, 1, 2.211020336498377
-1, 4, 2.230027619302561
0, 4, -0.4153012881948571
9, 0, -0.4244392364255929
7, 2, -0.6196872481814849
5, 3, 0.4058472841537793
1, 4, -0.4637646059294785
2, 4, 0.1569054343548201
9, 1, -0.1498464465031366
6, 3, -0.1116821125324944
10, 0, 0.06560789533130046
8, 2, 0.2505213971581228
3, 4, 0.376034894692314
4, 4, -0.05773173488593308
10, 1, 0.2783573559190991
7, 3, -0.1698138009362492
9, 2, 0.4113839627791687
-2, 5, -0.2904977422969461
11, 0, -2.390670621170474
-1, 5, 1.434012332595489
5, 4, 0.8092660912493824
0, 5, -0.3707106880800731
1, 5, -0.717695661402637
8, 3, 1.815941693223582
11, 1, -0.03680059689448485
2, 5, 0.86775832210774
10, 2, 0.0645949478541307
6, 4, 0.045096167599844
12, 0, -0.6784349112961494
3, 5, 0.3301633177305532
9, 3, 0.710297658929125
7, 4, -0.3962169772668253
12, 1, -0.6265519914117564
4, 5, -0.688853022365075
11, 2, 0.6767153301175047
13, 0, 1.293533303195543
-3, 6, -4.366952818038848e-15
-2, 6, 0.2542080122702973
10, 3, 0.206392263260653
5, 5, 0.01302516874165604
-1, 6, -0.1069199831370208
8, 4, 0.1316438661262419
0, 6, 0.114570030486942
13, 1, -0.5190830189265649
1, 6, 0.2434299581326832
12, 2, 0.2261969827088194
6, 5, -0.2531626437345895
14, 0, -0.6633006888678895
2, 6, -0.3408305497408408
9, 4, -1.048603984785075
11, 3, 0.698370346203165
3, 6, 0.3660655139898337
7, 5, -1.972809800640797
14, 1, 0.3744289028765087
13, 2, -0.3516689496905744
10, 4, -0.08181455917503058
4, 6, -0.0373521015270595
15, 0, 0.1530653672049632
12, 3, 0.5844746193346985
8, 5, 1.505046750364897
-3, 7, -0.4981102499749757
5, 6, 0.2382948644512188
-2, 7, -0.4077946979314106
-1, 7, 0.4737925101403948
14, 2, 0.1580787873615005
