d = 19, symClass = C, r = 22.58276307343979, D = 16, Y = 0.1425953931077269
max of |f(z) - f(z^*)| for 100 points = 2.564570777963127e-11; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = -1.315468567408828e-11, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = 1.923705639228501e-11, 
confident_r = 22.58276307
1, 0, 1
2, 0, -0.5994036396111295
0, 1, 0.2012852840792987
1, 1, 1.023325930593309
3, 0, -1.609313574996991
2, 1, 0.7417513473175986
4, 0, -0.6407152768008354
3, 1, -0.1821140016332067
-1, 2, -2.782295722228372e-15
0, 2, -0.1206511318641371
1, 2, -0.09240827743320869
5, 0, -0.5415360388078715
4, 1, 0.3774324300051412
2, 2, -0.6133852873253126
5, 1, -0.2832675355989123
3, 2, -0.695228436846701
6, 0, 0.964628414159
-1, 3, -0.07385986272066233
4, 2, -0.4446084572846251
0, 3, -0.3239311400919263
6, 1, 0.8044436546123623
7, 0, 0.6359549157248033
1, 3, -0.4584370048185799
5, 2, -0.2774325126094675
2, 3, -0.5760397738983399
7, 1, -0.8634355775198344
3, 3, -1.646852311759163
8, 0, 0.9834507084983625
6, 2, 0.1091597954062321
4, 3, -0.1882360420423987
-2, 4, -6.114962699450733e-15
8, 1, 0.4003571391847059
-1, 4, -1.117749636405397
0, 4, -0.1289665564980076
9, 0, 1.589890182681305
7, 2, -0.1804616637219603
5, 3, 0.3978090076602698
1, 4, 0.4711227447598499
2, 4, 0.05538985782134601
9, 1, 0.8858191991973997
6, 3, -1.193710512520155
10, 0, 0.3245986726681609
8, 2, -0.2262343722617496
3, 4, -1.506926384031174
4, 4, -0.6556605568663797
10, 1, -0.6834901630369886
7, 3, -0.6462893102923228
9, 2, 0.178831553096247
-2, 5, -0.5515555135239407
11, 0, 0.237329892602078
-1, 5, -0.1369397700558366
5, 4, 0.04293995238083087
0, 5, -0.3102885194716288
1, 5, -0.05122196453671519
8, 3, 0.7445819359832951
11, 1, -0.8329080411903262
2, 5, 0.3407675620117104
10, 2, 0.1697915918258967
6, 4, 0.4167224554137753
12, 0, 1.031111792677882
3, 5, 0.03986957872071914
9, 3, 0.2930785350346012
7, 4, -0.4599105033864155
12, 1, -0.6534418146428581
4, 5, -0.464314241650635
11, 2, 0.4131129759582572
13, 0, -0.02276357027510641
-3, 6, -3.235900559939062e-15
-2, 6, 0.04427187053270776
10, 3, 0.1892795529034616
5, 5, -0.5541678708950614
-1, 6, 0.5831932324502507
8, 4, -0.47525141980918
0, 6, 0.1941655043660414
13, 1, 0.1834489808770032
1, 6, -0.4536155930599742
12, 2, -0.4821864544477299
6, 5, -1.397459133436201
14, 0, -0.381193691107245
2, 6, 0.2747888092283839
9, 4, -0.1477316833020501
11, 3, 0.6555443471994393
3, 6, 0.1487138952974362
7, 5, 0.6494457466329254
14, 1, 0.5165062938719389
13, 2, 0.5462401007746874
10, 4, 0.166294057807013
4, 6, 0.345280337045679
15, 0, 0.8715012986335658
12, 3, -0.6074071332586871
8, 5, -0.05252957619259312
-3, 7, -1.522610764112387
5, 6, 0.5870637482383649
-2, 7, 0.2632184091600611
-1, 7, -0.9451019950337796
14, 2, 0.5175464277442418
15, 1, -1.093596924350475
11, 4, -0.9090436788621455
0, 7, 0.1280083658789081
9, 5, -0.09653500645124603
6, 6, 0.9871292696097899
13, 3, -0.5560134296646193
1, 7, -0.4189255010904696
16, 0, 0.05123134275479744
2, 7, -0.6418590477341046
7, 6, -0.5160463333445979
12, 4, 0.1166832229617213
15, 2, 0.1081696018451908
10, 5, -0.4016850864290774
3, 7, 0.4517524251163293
16, 1, -0.5057780793649648
14, 3, 0.3380396052071833
17, 0, -0.2911365476605481
4, 7, -0.6425324331444441
8, 6, 0.1128293687003784
13, 4, 0.3710669922470203
11, 5, 0.5222324177248536
-4, 8, -4.506089209279029e-15
5, 7, -0.5974341856341544
-3, 8, -0.2498404346398613
16, 2, -0.2399755263700622
-2, 8, 0.6699832002413217
17, 1, -1.255173314739952
-1, 8, 0.05126448733630375
15, 3, 0.4558662903970128
9, 6, 1.118840561155832
0, 8, 0.1979541552340643
6, 7, -0.6612095549639364
18, 0, -0.9529859620957414
12, 5, 1.180563556655744
1, 8, 0.4658525462591326
14, 4, 0.1081693780588986
10, 6, -0.2384481670665706
2, 8, -0.2823926879261344
17, 2, -0.2874717931911699
7, 7, -0.3725367746823408
18, 1, -0.7612656999218292
16, 3, 0.07540583464319547
3, 8, 0.2626423142138408
13, 5, 1.127331738105206
19, 0, -0.3481199572482668
15, 4, -0.2774916979934209
8, 7, -0.2017134076024084
11, 6, 0.5544950100000389
4, 8, 0.05920739504451621
18, 2, -0.5309632520540534
19, 1, -1.02457706697361
17, 3, -0.574603960796325
5, 8, 0.1543758084610332
-4, 9, -0.006796192534191949
-3, 9, 0.1188636797102933
9, 7, 0.2141460581195428
14, 5, 0.5131281393608483
-2, 9, 0.4794704569768266
12, 6, 0.7155144258661967
-1, 9, -0.3265473742313455
20, 0, 0.3469704130154352
16, 4, -0.2418267238714475
6, 8, 0.9032571592371721
0, 9, 0.3200214970539921
10, 7, 0.5935235958948932
1, 9, 0.6661721503750084
19, 2, 0.279024174546151
18, 3, -1.294602093694135
20, 1, 0.1061674444431989
15, 5, 0.09862129506235733
7, 8, -0.2436389047924399
13, 6, -1.239667517213748
2, 9, -0.5274845145822716
17, 4, 1.011889473788859
21, 0, -1.023450878929511
3, 9, 0.7377688951163492
11, 7, 1.285709745516227
8, 8, 1.00639061149573
4, 9, 0.3137713811799072
20, 2, 0.4096864913636797
14, 6, 0.3873881648467817
16, 5, 0.497333706243332
19, 3, 0.2125897325262132
21, 1, -0.9491563929084118
12, 7, 0.334795046398368
9, 8, 0.4443663517614739
5, 9, 0.3566047382671544
-5, 10, -2.087364424621198e-13
18, 4, -0.1071922838227763
-4, 10, 0.3306043822472599
-3, 10, 0.4784138255133739
22, 0, -0.1422564014078404
-2, 10, 0.08208219657517393
-1, 10, -0.8830722213126487
15, 6, 0.4464759086851595
6, 9, 0.9270286278954252
17, 5, -0.1197342267701861
10, 8, -0.0257383637343626
0, 10, 0.1859880679083689
21, 2, 0.3396443124746759
20, 3, -0.01462205646547382
13, 7, 0.5920221540834835
22, 1, -0.3940265360689826
1, 10, -0.008772890250782093
19, 4, 0.9083928984095136
7, 9, 0.2850014308783609
2, 10, 0.03070263197909211
23, 0, -0.7509779191704096
11, 8, 0.2319435013658888
16, 6, -0.4463051224326939
18, 5, -1.07417261079777
14, 7, 0.4717204155354243
3, 10, -0.394080078874832
8, 9, -0.5075429410238325
22, 2, 0.4992481113822097
21, 3, 1.389538596063467
4, 10, -0.2042573169298193
23, 1, 0.2460575375101507
20, 4, 0.1814938374955179
12, 8, 0.4454434803419747
9, 9, 1.626975850767597
17, 6, -0.9976566740052913
5, 10, 0.05004241251321981
-5, 11, -0.2327871583312646
15, 7, -0.302542919735476
24, 0, -1.582680575517692
-4, 11, -1.110710396469668
19, 5, 0.3447522284011715
-3, 11, -0.7140944282959238
-2, 11, -1.040706737264426
13, 8, 0.5268831301959682
23, 2, 0.4226790974432195
22, 3, 0.6447191138846785
