d = 19, symClass = C, r = 21.27888860281606, D = 16, Y = 0.1394481942116388
max of |f(z) - f(z^*)| for 100 points = 7.781775224202647e-12; a(2 + 0*theta)*a(0 + 1*theta) - a(0 + 2*theta) = 3.810285420513537e-13, a(2 + 0*theta)*a(1 + 1*theta) - a(2 + 2*theta) = -5.686562332130052e-13, 
confident_r = 21.2788886028
1, 0, 1
2, 0, 1.449120614557
0, 1, 1.636587346431386
1, 1, -0.6610806126080492
3, 0, 1.210499506652025
2, 1, 1.132531942624746
4, 0, 1.099950555533875
3, 1, 1.484421472242893
-1, 2, -1.789947585144652e-14
0, 2, 2.371612461236478
1, 2, 1.495185292769337
5, 0, 2.678418142498492
4, 1, -1.678418142499458
2, 2, -0.9579855436137255
5, 1, -1.081916165563712
3, 2, 1.081916165563672
6, 0, 1.754159789000266
-1, 3, -1.117166751927342
4, 2, 1.641175384701693
0, 3, 1.981088175447677
6, 1, 1.16268117417816
7, 0, 0.4370275763640972
1, 3, 0.5629724236348025
5, 2, 1.853487446729344
2, 3, -1.853487446728794
7, 1, -0.638794938767373
3, 3, -0.8002377554185935
8, 0, 0.1448404104614768
6, 2, 2.15110575611927
4, 3, -0.9607601559926646
-2, 4, -5.083024213794407e-15
8, 1, -0.7486949104278071
-1, 4, 0.7486949104281723
0, 4, 1.800165160887662
9, 0, 0.465309055602074
7, 2, -0.6454904148312633
5, 3, 2.429385398243729
1, 4, -2.42938539824334
2, 4, 2.166703830334826
9, 1, 3.714303119026554e-13
6, 3, 1.370929357813853
10, 0, 3.881350944698565
8, 2, -2.432230330141773
3, 4, 0.2734820561011924
4, 4, -0.7271559870911205
10, 1, 2.447001330716471
7, 3, -2.447001330716787
9, 2, -0.9813222562389103
-2, 5, -0.9813222562370779
11, 0, 1.282628601064983
-1, 5, 0.2826286010645745
5, 4, -1.110290547602304
0, 5, 2.746877894033612
1, 5, 1.162462790653697
8, 3, -2.4361776930936e-13
11, 1, -0.6206036487709422
2, 5, 1.149004760283442
10, 2, -1.567827018741531
6, 4, 1.567827018741669
12, 0, 1.331489604815292
3, 5, -0.02362028502543752
9, 3, 1.796891459813692
7, 4, 1.212459853164484
12, 1, -0.9884380093054538
4, 5, 0.9884380093050694
11, 2, -0.953071259462813
13, 0, 1.890524077182674
-3, 6, 5.319609838664119e-15
-2, 6, -1.618909370115781
10, 3, 1.109569693853977
5, 5, -1.770650306461242
-1, 6, 1.10956969385342
8, 4, 1.245729139450428
0, 6, 2.870835714295933
13, 1, 1.681154733632012
1, 6, 1.681154733633414
12, 2, 1.684865257659109
6, 5, 0.3725524660799103
14, 0, 0.6333056700403343
2, 6, 0.815814944517276
9, 4, 0.7409729550710413
11, 3, -0.2992737982450225
3, 6, 1.809921059249212
7, 5, -4.613326989162345e-13
14, 1, -1.828340970058679
13, 2, 1.828340970057688
10, 4, 2.685926867877779
4, 6, -2.685926867877197
15, 0, 3.242223840099972
12, 3, -2.031724333449427
8, 5, -0.2229747097024263
-3, 7, 0.02750584617586027
5, 6, 1.902829297593948
-2, 7, -1.902829297593959
-1, 7, 0.3477380431338572
14, 2, -0.9256909142423381
15, 1, 0.9213535449104472
11, 4, -0.9213535449109957
0, 7, 0.715233801521117
9, 5, -1.847058585887356
6, 6, -1.159641027922838
13, 3, 1.693345104203586
1, 7, -1.693345104204221
16, 0, -0.8900593309136333
2, 7, 1.363849048042603
7, 6, -0.8591624746556276
12, 4, 1.632790223039866
15, 2, -1.900862159460369
10, 5, 3.033394102085448
3, 7, -1.900862159461005
16, 1, 0.8346732213966672
14, 3, 0.7031941822978919
17, 0, 2.203507107253171
4, 7, 1.203507107257017
8, 6, -1.392257347692768
13, 4, 0.7385372807494589
11, 5, -0.738537280749184
-4, 8, 2.133731441335171e-14
5, 7, -1.045443713749346
-3, 8, 1.045443713750155
16, 2, -1.08494922871341
-2, 8, 1.084949228715913
17, 1, 0.8707438636982183
-1, 8, -0.2911128652895061
15, 3, -1.309658984653161
9, 6, 1.309658984652949
0, 8, 0.2370439830131671
6, 7, -1.006561970959275e-12
18, 0, 0.6742889446142158
12, 5, -0.7686259828924095
1, 8, -0.7686259828931031
14, 4, -0.935393466632629
10, 6, 3.520472461298495
2, 8, -3.520472461298374
17, 2, -1.033250767304816
7, 7, 0.3721701546972112
18, 1, -0.9036334846476753
16, 3, 1.347170985056177
3, 8, -0.5203745613580429
13, 5, -0.1516255082662403
19, 0, 1.000000000000027
15, 4, -1.572367914253348
8, 7, 1.572367914251947
11, 6, -1.817403045548831
4, 8, 1.644629893408582
18, 2, -3.098212235799373e-13
19, 1, 1.225304616742938
17, 3, -1.225304616743066
5, 8, -1.225304616743468
-4, 9, 1.225304616743013
-3, 9, -1.352329802055889
9, 7, 0.2547358191447339
14, 5, 2.219485153567456
